type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,Ceramic materials have all but which of the following properties? W) Low density X) High thermal expansion Y) High ductility Z) High corrosion resistance,Y) HIGH DUCTILITY
bonus,chemistry,Short Answer,What is the ground state electron configuration of iron in iron (III) sulfate?,[Ar]3d5
toss-up,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following circumstances is linked most closely with the formation of sand dunes? W) Drying of a lake X) Transgression of the sea Y) Folded mountain formation Z) Heavy glacial erosion,W) DRYING OF A LAKE
bonus,,Short Answer,2) EARTH AND SPACE Short Answer During which era did the initial opening of the present- day Atlantic Ocean most likely occur?,MESOZOIC
toss-up,physics,Short Answer,"A bicycle wheel undergoes constant angular acceleration for time t. Identify all of the following three choices at which the average acceleration equals the instantaneous acceleration: 1) 0.5t, 2) 0.67t, 3) 0.707t.","ALL (ACCEPT 1, 2, 3)"
bonus,physics,Short Answer,"What is the average force in newtons exerted on a 25 gram egg by a bed sheet if the egg hits the sheet at 4 meters per second and takes 0.2 seconds to stop, given acceleration due to gravity as 10 meters per second squared?",0.5
toss-up,energy,Short Answer,"A commercial scale gas atomizer will soon be developed in order to produce fine powder of what element, known for its strength, light weight, biocompatibility, and resistance to corrosion?",TITANIUM
bonus,energy,Short Answer,Biodiesel is made through a chemical process called transesterification [trans-uh-ster-uh-fi-KAY-shuhn]. Vegetable oil and methanol react to form biodiesel and what other byproduct?,GLYCERIN (ACCEPT: GLYCEROL)
toss-up,biology,Short Answer,What is the term for the hypothesized process by which eukaryotes [yoo-KAR-ee-ohts] evolved a photosynthetic [foh-tuh-SIN-thuh-tik] organelle?,ENDOSYMBIOSIS
bonus,biology,Multiple Choice,"Which of the following is NOT an example of energy coupling? W) An ion releases energy as it travels through an ion channel down its concentration gradient X) A kinase hydrolyzes ATP for energy to catalyze a reaction Y) A transport molecule uses energy from one molecule going down its concentration gradient to power transport of another molecule up its gradient Z) As protons move down their concentration gradient, ATP synthase gathers energy to catalyze the synthesis of ATP","W) AN ION RELEASES ENERGY AS IT TRAVELS THROUGH AN ION CHANNEL
DOWN ITS CONCENTRATION GRADIENT"
toss-up,math,Short Answer,"In the three by three matrix, [such that row one contains negative 2, 2, and 0; row two contains 4, 1, and negative 5; row three contains 8, 3, and 7], which is the [x sub 2, 3] element?",5
bonus,math,Short Answer,"If the squared length of the diagonal of one face of a cube is , what is the surface area in square units of the cube? 162",486
toss-up,chemistry,Multiple Choice,Which of the following statements is true about alkenes [AL- keens] and alkynes [AL-kyns]? W) Both are unsaturated compounds X) Both can undergo hydrogenation to lose hydrogens Y) Both can undergo oxygenation to lose oxygens Z) Both have carbon-carbon double bonds,W) BOTH ARE UNSATURATED COMPOUNDS
bonus,chemistry,Short Answer,Name all of the following five substances which are classified as strong electrolytes: 1) carbonic acid; 2) hydrogen fluoride; 3) sodium chloride; 4) acetic acid; 5) hydrochloric acid.,"3, 5 (ACCEPT: SODIUM CHLORIDE, HYDROCHLORIC ACID)"
toss-up,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Which of the following sedimentary rocks is most likely to be changed to slate during regional metamorphism? W) Shale X) Conglomerate Y) Dolostone [DO-luh-stohn] Z) Breccia [BRECH-ee-uh],W) SHALE
bonus,,Multiple Choice,"8) EARTH AND SPACE Multiple Choice Which of the following describes a rock that is metamorphic and shows signs of foliation? W) It has bands of coarse intergrown crystals of various sizes X) It has particles of 0.01 centimeters to 1.0 centimeters cemented together Y) It has intergrown crystals less than 0.1 centimeter in size Z) It has intergrown crystals, mostly 2.0 centimeters in size",W) IT HAS BANDS OF COARSE INTERGROWN CRYSTALS OF VARIOUS SIZES
toss-up,physics,Multiple Choice,Four particles are moving from north to south through a region with magnetic field directed from west to east. Which of the following particles bends downward? W) Alpha X) Beta Y) Neutron Z) Graviton,X) BETA
bonus,physics,Short Answer,"Forty-five joules of energy are added to a quantity of ideal gas, and the gas expands and does 34 joules of work. What is the change in internal energy of the gas, in joules?",11
toss-up,energy,Short Answer,What is the name for the layer in the center of a fuel cell which separates the anode and cathode and allows positive ions through but not electrons?,ELECTROLYTE (ACCEPT: MEMBRANE)
bonus,energy,Short Answer,"Regular gasoline with an octane rating of 87 has the same anti- knock qualities as a mixture with what percentages of iso-octane and heptane, respectively?",ISO-OCTANE = 87%; HEPTANE = 13%
toss-up,biology,Multiple Choice,Which of the following animals is considered a keystone species of the kelp forests of the Aleutian [uh-LOO-shuhn] Islands ecosystem? W) Sea urchin X) Sea otter Y) Killer whale Z) Alaskan fur seals,X) SEA OTTER
