type,subject,format,question,answer
toss-up,physics,Short Answer,1) Physics – Short Answer An arch supported only by its own strength will be strongest if the shape of the arch follows what mathematical curve?,"CATENARY (ACCEPT: INVERTED CATENARY,
HYPERBOLIC COSINE; do not accept: PARABOLA)"
bonus,physics,Short Answer,"1) Physics – Short Answer A theoretical circuit has an infinite number of resistors placed in parallel. The first resistor has a resistance of one ohm, and each following resistor has twice the resistance of the previous one. In ohms, what is the total resistance across the circuit?",1/2 (ACCEPT: 0.5)
toss-up,biology,Short Answer,"2) Biology – Short Answer In brown fat, thermogenin [thermo-JEN-in] uncouples the mitochondrial proton gradient from the action of what enzyme?",ATP SYNTHASE
bonus,biology,Short Answer,2) Biology – Short Answer T cells undergo a process of central tolerance in order to prevent autoimmunity. In what organ does this process occur?,THYMUS
toss-up,chemistry,Multiple Choice,3) Chemistry – Multiple Choice Which of the following pairs would have the most exothermic reaction? W) Rubidium [roo-BID-ee-um] and chlorine X) Potassium and chlorine Y) Potassium and bromine Z) Rubidium and iodine,W) RUBIDIUM AND CHLORINE
bonus,chemistry,Multiple Choice,3) Chemistry – Multiple Choice What color can hexa-aqua-iron (III) appear to be in aqueous solution? W) Pink X) Green Y) Yellow Z) Blue,Y) YELLOW
toss-up,,Multiple Choice,"4) Earth and Space – Multiple Choice When Karl Jansky noticed a source of radio interference appearing from all directions in the sky, he measured the daily peak strength of the interference. Which of the following best describes how this peak changed each day? W) It was one hour earlier each day X) It was 4 minutes earlier each day Y) It was 4 seconds earlier each day Z) It was at the same time each day",X) IT WAS 4 MINUTES EARLIER EACH DAY
bonus,,Short Answer,4) Earth and Space – Short Answer Identify all of the following three types of fusion that are sustainable in a brown dwarf with 75 times the mass of Jupiter: 1) Protium; 2) Deuterium [doo-TEER-ee-um]; 3) Lithium.,"2, 3"
toss-up,energy,Multiple Choice,5) Energy – Multiple Choice Scientists at SLAC National Accelerator Lab are shooting femtosecond electron pulses at samples and measuring their diffraction signals with time resolution. Which of the following phenomena is best probed by this type of experiment? W) Protein crystal structures X) Nuclear spin environments in molecules Y) Chemical kinetics Z) Extent of charge-parity asymmetry,Y) CHEMICAL KINETICS
bonus,energy,Short Answer,5) Energy – Short Answer Scientists supported by the Department of Energy are studying the human pathogen Pseudomonas aeruginosa [soo-doh-MOH-nus air-roo-jin-OH-sah]. Identify all of the following three statements that are true of this bacterium: 1) It is Gram-negative; 2) It is rod-shaped; 3) It typically infects the immunocompromised.,ALL
