type,subject,format,question,answer
toss-up,physics,Short Answer,1) Physics – Short Answer Kirchhoff's loop rule is a consequence of what conservation principle?,CONSERVATION OF ENERGY (ACCEPT: ENERGY)
bonus,physics,Short Answer,"1) Physics – Short Answer A spacecraft approaches Jupiter head-on for a gravitational slingshot maneuver. Jupiter has an orbital velocity of 13 kilometers per second. If the spacecraft was originally moving at 20 kilometers per second, what is the maximal final speed, in kilometers per second, it can attain?","46
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"2) Math – Short Answer What is the distance from the point (1, 3, 5) to the origin?",√35
bonus,math,Short Answer,2) Math – Short Answer Consider an infinite geometric series with sum equal to 8/3 and first term 7/5. What is the value of the common ratio r for this series?,19/40
toss-up,biology,Multiple Choice,3) Biology – Multiple Choice Which of the following organisms possesses cnidocytes [NYE-doh-sites]? W) Tapeworm X) Jellyfish Y) Starfish Z) Sea cucumber,X) JELLYFISH
bonus,biology,Short Answer,3) Biology – Short Answer Rank the following four proteins in order of increasing oxygen-binding affinity: 1) Adult hemoglobin at pH 7.4; 2) Fetal hemoglobin; 3) Adult hemoglobin at pH 7.2; 4) Myoglobin.,"3, 1, 2, 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,4) Energy – Multiple Choice Which of the following sources of electricity had the largest increase in capacity in the US between 1990 and 2013? W) Nuclear X) Coal Y) Natural gas Z) Petroleum,Y) NATURAL GAS
bonus,energy,Multiple Choice,4) Energy – Multiple Choice Most lignite is used for what purpose in the US? W) Municipal heating X) Electricity Y) Automobile fuel Z) Liquefaction,X) ELECTRICITY
toss-up,,,Earth and Space – Multiple Choic Saturn’s rings are mostly composed of which of the following materials? W) Ice X) Silicates Y) Carbonates Z) Iron,W) ICE
bonus,,Short Answer,5) Earth and Space – Short Answer The flattening of a protostellar disk in new stars is primarily due to the conservation of what physical quantity?,"ANGULAR MOMENTUM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,6) Chemistry – Multiple Choice Which of the following is not true about early transition metals in comparison to late transition metals? W) Easier to oxidize X) More electropositive Y) Higher oxidation states Z) Larger radii,W) EASIER TO OXIDIZE
bonus,chemistry,Short Answer,6) Chemistry – Short Answer Rank the following three hydrogen atoms in terms of increasing pKa: 1) Hydrogen atom in a water molecule; 2) Hydrogen atom in acetylene [ah-SET-ihl-een]; 3) Hydroxyl [high-DROX-il] hydrogen atom in t-butyl [t-BYU-til] alcohol.,"1, 3, 2"
toss-up,biology,Short Answer,7) Biology – Short Answer What is the term for cancers that arise in epithelial [eh-pih-THEEL-ee-ul] tissues?,CARCINOMA
bonus,biology,Short Answer,"7) Biology – Short Answer Identify all of the following three statements that are true regarding tendrils in plants: 1) They can only be found in dicot vines; 2) They can be modified stems, leaves, or flower stalks; 3) They are primarily used for climbing.","2 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,8) Physics – Short Answer What is the minimum number of photons created in an electron-positron annihilation in free space?,2
bonus,physics,Short Answer,"8) Physics – Short Answer Because of observed neutrino oscillation, what property of the neutrino must be non-zero?",MASS
toss-up,chemistry,Short Answer,"9) Chemistry – Short Answer Consider a single-reactant reaction that has a rate constant equal to 24 seconds to the negative 1, molar to the negative 2. What is the order of this reaction?","3 (ACCEPT: THIRD ORDER, TRIMOLECULAR)"
bonus,chemistry,Short Answer,9) Chemistry – Short Answer The Heck coupling is a cross-coupling reaction that treats an aryl halide with what functional group?,"ALKENE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"10) Math – Short Answer In a triple-elimination tournament, each game is played by two teams, there are no ties, and teams are eliminated when they have lost 3 times. What is the maximum number of games played if 83 teams enter?",248
bonus,math,Short Answer,10) Math – Short Answer What is the remainder when x6 + 3x4 – 2x3 + 7x – 3 is divided by x + 2?,111
toss-up,energy,Short Answer,"11) Energy – Short Answer In 1918, the German mathematician Emmy Noether [Noh-tur] published a theorem that shows that every conservation law has a corresponding symmetry of the system. What dynamical quantity is conserved in a system with rotational symmetry?",ANGULAR MOMENTUM
bonus,energy,Short Answer,11) Energy – Short Answer Solid oxide fuel cells can operate at temperatures as high as 1000 degrees Celsius. This high temperature enables these fuel cells to forgo what costly component of low-temperature fuel cells?,"CATALYST (ACCEPT: PLATINUM)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"12) Earth and Space – Short Answer What is the term for the flame-like jets of gas that can be seen at the edge of the Sun's disk extending into the chromosphere, dissipating after 5 to 15 minutes?",SPICULES
bonus,,Short Answer,"12) Earth and Space – Short Answer The reciprocal of the age of the universe, when converted to kilometers per second per Megaparsec, approximately equals what physical constant?",HUBBLE
toss-up,physics,Short Answer,"13) Physics – Short Answer In an RLC circuit, the resonance frequency is defined to be at the point at which what quantity is minimized?",IMPEDENCE
bonus,physics,Short Answer,"13) Physics – Short Answer A 50-centimeter-long wire with mass 10 grams is suspended horizontally from a ceiling, parallel to the x-axis. There is a uniform 1-tesla magnetic field oriented in the y direction. Assuming gravity is 10 meters per second squared, what is the magnitude of the current, in amperes to the nearest tenth, that the wire must carry in order to experience no net force?","0.2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"14) Earth and Space – Short Answer Eventually, some stars will begin to fuse helium into carbon. What is the name of this process?",TRIPLE ALPHA PROCESS
bonus,,Multiple Choice,14) Earth and Space – Multiple Choice What is the term for the minimum distance a satellite must orbit from a planetary body without being torn apart by tidal forces? W) Tidal limit X) Roche limit Y) Ring minimum Z) Moon horizon,X) ROCHE LIMIT
toss-up,chemistry,Short Answer,15) Chemistry – Short Answer Identify all of the following three species that are Lewis acids: 1) Zn2+; 2) Cl- ; 3) BH . 3,1 AND 3
