type,subject,format,question,answer
toss-up,,Short Answer,1) Earth and Space – Short Answer Galena is a sulfide ore of what metal element?,LEAD
bonus,,Multiple Choice,1) Earth and Space – Multiple Choice When do eclipses of the sun occur? W) Full moon X) Anytime Y) New moon Z) First or last quarter,"Y) NEW MOON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,2) Biology – Multiple Choice In which of the following organisms would one most likely find nematocysts? W) Jellyfish X) Octopus Y) Sponge Z) Sea cucumber,W) JELLYFISH
bonus,biology,Short Answer,2) Biology – Short Answer Identify all of the following four embryonic brain regions that develop from the forebrain: 1) Telencephalon; 2) Mesencephalon; 3) Metencephalon; 4) Diencephalon.,"1 AND 4
Round 16A Page 1"
toss-up,math,Short Answer,3) Math – Short Answer What is the integer part of the log base 3 of 2015?,6
bonus,math,Short Answer,3) Math – Short Answer Convert 291 in base 10 to base 6.,"1203
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,4) Energy – Multiple Choice What component is required for a gasoline combustion engine but is unnecessary for a diesel engine? W) Air filter X) Exhaust pipe Y) Piston Z) Spark plug,Z) SPARK PLUG
bonus,energy,Multiple Choice,"4) Energy – Multiple Choice On average, across the United States, what energy source accounts for more than half of homes’ heating and cooling costs? W) Natural Gas X) Electricity Y) Fuel Oil Z) Liquid Petroleum Gas","W) NATURAL GAS
Round 16A Page 2"
toss-up,chemistry,Multiple Choice,"5) Chemistry – Multiple Choice Three metals, A, B, and C, have reduction potentials of their +2 cations such that A has the greatest reduction potential and C has the least. Which of the following is true? W) A reduces B2+ X) A reduces B Y) B2+ reduces C2+ Z) C reduces B2+",Z) C REDUCES B2+
bonus,chemistry,Short Answer,"5) Chemistry – Short Answer A student performs combustion analysis on a compound X containing carbon, hydrogen, and oxygen to determine its molecular formula. Given the molar mass is 76, if she combusts 1 mole of X in excess oxygen and observes 2 moles of CO gas and 2 moles of H O gas as products, what is 2 2 the molecular formula?","C H O
2 4 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,6) Physics – Multiple Choice Photons and gluons are classified as which of the following types of particles? W) Lepton X) Hadron Y) Meson Z) Boson,Z) BOSON
bonus,physics,Multiple Choice,6) Physics – Multiple Choice Which of the following is the sole variable that must be equal among different photons in order for electromagnetic radiation to be considered coherent? W) Frequency X) Direction Y) Phase Z) Polarization,"Y) PHASE
Round 16A Page 3"
toss-up,,Short Answer,"7) Earth and Space – Short Answer Some scholars believe that Algol was recognized as a variable star in ancient times. Other than possibly Algol, what was the first known variable star?","MIRA (ACCEPT: OMICRON CETI, O CETI)"
bonus,,Short Answer,7) Earth and Space – Short Answer What are the units used to measure helicity?,"METERS SQUARED PER SECONDS SQUARED
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,8) Biology – Short Answer What is the general name for enzymes that catalyse reactions that involve the transfer of a phosphate group from ATP?,KINASES
bonus,biology,Multiple Choice,8) Biology – Multiple Choice Which of the following is not a behavior generally associated with cancerous cells? W) They induce angiogenesis [an-gee-oh-gen-uh-sis] X) They produce telomerase [tel-aw-mer-ayse] Y) They cannot stop cell division Z) They cannot proliferate when not adherent to substrate,"Z) THEY CANNOT PROLIFERATE WHEN NOT ADHERENT TO SUBSTRATE
Round 16A Page 4"
toss-up,energy,Short Answer,9) Energy – Short Answer What type of styrofoam device is used in school laboratories to quantitatively collect data to calculate the heat released by chemical reactions and physical changes at constant-pressure?,COFFEE-CUP CALORIMETER (DO NOT ACCEPT: CALORIMETER)
bonus,energy,Multiple Choice,9) Energy – Multiple Choice Which of the following is not an advantage of photovoltaic power sources? W) Low noise generation X) Low pollution Y) Low manufacturing costs Z) Low operating costs,"Y) LOW MANUFACTURING COSTS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"10) Math – Short Answer If the radius of a sphere is doubled, by what percent does the volume increase?",700
bonus,math,Short Answer,"10) Math – Short Answer What is the smallest positive angle, in degree measure, between the vectors i + 2j + 3k and 2i – 3j - k?","120
Round 16A Page 5"
