type,subject,format,question,answer
toss-up,,Multiple Choice,"1) LIFE SCIENCE Multiple Choice The suffix, “wort,” is commonly found in the names of which of the following? W) Leaf X) Seed Y) Herb Z) Root",Y) HERB
bonus,,Multiple Choice,1) LIFE SCIENCE Multiple Choice To which of the following virus classes does HIV belong? W) Adenovirus X) Retrovirus Y) Rhabdovirus [RAB-doh-vy-ruhs] Z) Papovavirus,X) RETROVIRUS
toss-up,,Short Answer,2) EARTH AND SPACE Short Answer What type of tectonic plate environment is found off the coast of the Pacific Northwest and creates the Cascade Mountain chain?,SUBDUCTION ZONE (ACCEPT: OCEAN-CONTINENT CONVERGENT ZONE)
bonus,,Multiple Choice,"2) EARTH AND SPACE Multiple Choice Which of the following does NOT typically happen when a moist prevailing wind hits a mountain range? W) A rain shadow occurs on the leeward side of the mountain X) Leeward airmass subsidence and warming results Y) As air moves up the windward side of the mountain, it expands and warms Z) The windward side of a mountain receives a lot of rain","Y) AS AIR MOVES UP THE WINDWARD SIDE OF THE MOUNTAIN, IT EXPANDS
AND WARMS"
toss-up,,Short Answer,"3) PHYSICAL SCIENCE Short Answer On the periodic table, what is the name of the group of elements that includes lithium, potassium, cesium, and francium [FRAN-see-uhm]?",ALKALI METALS (ALSO ACCEPT GROUP 1 OR GROUP 1A)
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer When light from a light bulb passes through two polarizers whose axes are oriented 45 degrees apart, what percentage of the original light passes through both polarizers?",25%
toss-up,math,Short Answer,What is the slope of the line through the points and ?,"UNDEFINED (ACCEPT: NO SLOPE) (17, -13) (17, 8)"
bonus,math,Short Answer,"Consider the following equation: [y equals open 24𝑥 − 36 parenthesis 24 x minus 36 close parenthesis over x squared]. When y what are the 2 𝑦 = 𝑥 possible values for x? = 3,","AND
6 2"
toss-up,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following is responsible for generating Earth’s magnetic field? W) Movement of iron in Earth’s core X) The Moon’s strong gravitational pull on Earth Y) Solar wind streaming toward Earth Z) Earth’s revolution,W) MOVEMENT OF IRON IN EARTH’S CORE
bonus,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following provides the best evidence to support the idea that two different species might have a common ancestor? W) They share similar morphological features X) They have similar appendages for movement Y) Their fossils were discovered in the same location Z) Many of their genes are the same,Z) MANY OF THEIR GENES ARE THE SAME
