type,subject,format,question,answer
toss-up,,Short Answer,1) GENERAL SCIENCE Short Answer One degree of latitude at the Earth’s surface is equal to how many nautical miles?,60
bonus,,Short Answer,1) GENERAL SCIENCE Short Answer Arrange the following 4 liquid measures from the one with the SMALLEST volume to the LARGEST: 1.5 gallons; 128 ounces; 1 deciliter; 2 liters,1 DECILITER; 2 LITERS; 128 OUNCES; 1.5 GALLONS
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Cartilage belongs to which of the following animal tissues types: W) epithelial X) connective Y) nervous Z) muscle,X) CONNECTIVE
bonus,,Short Answer,2) LIFE SCIENCE Short Answer Name all of the following 3 chemicals that are NOT amino acids: glycine; methionine; adenine,ADENINE
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following MUST change if constructive interference occurs between two light waves: W) compression X) frequency Y) amplitude Z) speed,Y) AMPLITUDE
bonus,,Short Answer,3) PHYSICAL SCIENCE Short Answer Order the following 4 colors of light from the one with the LONGEST wavelength to the SHORTEST wavelength: orange; violet; red; yellow,RED; ORANGE; YELLOW; VIOLET
toss-up,earth science,Multiple Choice,In which of the following climates are the WIDEST ANNUAL temperature variations or temperature ranges most likely to occur: W) continental polar X) moist tropical Y) tropical savanna Z) mid-latitude moist continental,"Z) MID-LATITUDE MOIST CONTINENTAL
(Solution: hot summers and cold winters; polar fronts moving northward or southward)"
bonus,earth science,Multiple Choice,"Which of the following is NOT true of the ozone layer: W) beneficial stratospheric ozone is produced naturally and harmful tropospheric ozone is human- made X) the ozone molecule has 3 oxygen atoms Y) in addition to chlorine, bromine is also responsible for combining with and breaking down the ozone molecule Z) holes in the ozone layer are produced by global warming",Z) HOLES IN THE OZONE LAYER ARE PRODUCED BY GLOBAL WARMING
toss-up,math,Multiple Choice,Which of the following is NOT true: W) the largest angle in a right triangle is 90º X) each side of a regular polygon has the same length Y) the side opposite an obtuse angle is the shortest side of a triangle Z) a triangle can have only 1 obtuse angle,"Y) THE SIDE OPPOSITE AN OBTUSE ANGLE IS THE SHORTEST SIDE OF A
TRIANGLE"
bonus,math,Short Answer,"In her first year after graduating college, Lucy earned $25,000 in her first full-time job. Five years later her salary had risen by 300%. What is her current salary?","$100,000.00"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Acid-base indicators are substances that change color with changing pH and are usually derived from: W) plants X) animals Y) chemical sedimentary rocks Z) alkaline Earth metal,W) PLANTS
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer Of all the essential minerals present in the human body, which one is the most abundant?",CALCIUM
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer How many chromosomes does a normal human gamete have?,23
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following is most directly responsible for the exchange of genes during meiosis: W) crossing over X) kinetochores division Y) cytokinesis Z) alleles,W) CROSSING OVER
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice Which of the following is an electronic device that amplifies electronic signals and was used as a switching device in the first electronic computers: W) vacuum tubes X) crystals Y) potentiometers Z) rheostats,W) VACUUM TUBES
bonus,,Short Answer,8) PHYSICAL SCIENCE Short Answer Name all of the following 3 choices that are typically considered scalar quantities: electric charge; acceleration; average speed,ELECTRIC CHARGE; AVERAGE SPEED
toss-up,earth science,Multiple Choice,Which of the following is LEAST accurate: W) basalt is the fine-grained equivalent of gabbro X) any rock can be metamorphosed Y) the chemical composition of magma primarily determines its texture Z) a metamorphic rock produced from sandstone is quartzite,"Y) THE CHEMICAL COMPOSITION OF MAGMA PRIMARILY DETERMINES
ITS TEXTURE
(Solution: texture is primarily determined by cooling)"
bonus,earth science,Short Answer,"What term is used to describe the resistance of lava to flow as reflected by its gas content, temperature, and chemical composition?",VISCOSITY
toss-up,math,Short Answer,"By words or number, name all of the following 3 statements which are ALWAYS TRUE: 1) a trapezoid has a pair of parallel sides 2) two triangles with the same area have the same perimeter 3) if 2 straight lines intersect, vertical angles have the same measure",1 AND 3
bonus,math,Short Answer,"The following daily Fahrenheit temperatures were recorded over a 5-day period: –15º, 2º, 0º, 13º, and –5º. Find the average daily temperature for this period, in degrees Fahrenheit:",–1
toss-up,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following is LEAST accurate regarding acid rain: W) forests are not negatively impacted because they are naturally resistant to acidic pH’s X) lakes with limestone bedrock have some natural protection against acidification Y) lakes with pH’s of less than 5 are largely devoid of fish Z) more than half the acid deposition in eastern Canada originates from U.S. emissions,"W) FORESTS ARE NOT NEGATIVELY IMPACTED BECAUSE THEY ARE
NATURALLY RESISTANT TO ACIDIC pH’S"
bonus,,Short Answer,"11) GENERAL SCIENCE Short Answer During the proton-proton chain that occurs during the fusion process of a main sequence star, how many hydrogen atoms are typically needed to produce a helium atom?",4
toss-up,,Short Answer,12) LIFE SCIENCE Short Answer What base nucleotide is replaced by uracil in RNA?,THYMINE
bonus,,Short Answer,12) LIFE SCIENCE Short Answer What two functional groups of amino acids join to form a peptide bond in a protein?,CARBOXYL AND AMINO (in any order)
toss-up,,Multiple Choice,13) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true for a substance: W) pure substances always contain the same ratio of elements X) water and steam are 2 different forms of the same substance Y) all compounds are substances and all substances are compounds Z) a pure substance cannot be separated by physical means,"Y) ALL COMPOUNDS ARE SUBSTANCES AND ALL SUBSTANCES ARE
COMPOUNDS"
bonus,,Multiple Choice,13) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT a spontaneous reaction under normal atmospheric pressure: W) rusting of a ship’s hull at sea X) liquid water changing to water ice at 25ºC Y) the combustion of propane in air Z) evaporation of water above 212ºF,X) LIQUID WATER CHANGING TO WATER ICE AT 25ºC
toss-up,,Multiple Choice,14) GENERAL SCIENCE Multiple Choice Which of the following is a water-purification process that uses pressure across a semi-permeable membrane: W) filtering with activated charcoal X) ultraviolet treatments Y) reverse osmosis Z) ozonation,Y) REVERSE OSMOSIS
bonus,,Short Answer,14) GENERAL SCIENCE Short Answer How many liters of water will completely fill a container measuring 100 centimeters by 1 meter by 80 centimeters?,"800
(Solution: (100 cm × 100 cm × 80 cm)(1 L/1000 cm3) = 800 L)"
toss-up,earth science,Multiple Choice,During which of the following months will the Sun rise exactly in the east to an observer at mid-northern latitudes: W) December X) March Y) June Z) September,X) MARCH
bonus,earth science,Multiple Choice,"Which of the following is a type of volcanic eruption that does not build up into the typical cone shape normally associated with volcanoes, even though it erupts huge volumes of fluid lava: W) composite X) fissure Y) Krakatoan Z) Strombolian",X) FISSURE
toss-up,math,Short Answer,Simplify the following completely: (–2x2y3)3,–8x6y9
bonus,math,Short Answer,"The outdoor temperature at 6:00 AM is –8ºC. If it rises at a rate of 3ºC per hour, what is the temperature, in degrees Celsius, at noon?",10
toss-up,,Multiple Choice,17) LIFE SCIENCE Multiple Choice Which of the following is the botanical term for the haploid generation in moss plants: W) gametophyte X) archegonia Y) style Z) ovule,W) GAMETOPHYTE
bonus,,Short Answer,17) LIFE SCIENCE Short Answer Name all of the following 3 organisms that belong to the phylum Cnidaria (read as: nid-AIR-ee-ah): jellyfish; sea anemones; corals,JELLYFISH; CORALS
toss-up,,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Which of the following is a substance that does NOT conduct electricity when it is a solid but does conduct electricity when it is melted or in a molten state: W) lead X) copper Y) water Z) sodium chloride,Z) SODIUM CHLORIDE
bonus,,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Chemical bonding between which of the following pairs of atoms would MOST likely be ionic: W) copper and chlorine X) carbon and carbon Y) hydrogen and carbon Z) sulfur and oxygen,W) COPPER AND CHLORINE
toss-up,earth science,Multiple Choice,Which of the following is a phenomenon associated with extensive warming of the ocean in the tropical regions of the eastern Pacific: W) El Nino X) a Chinook Y) La Nina Z) the Ekman spiral,W) EL NINO
bonus,earth science,Multiple Choice,Which of the following is LEAST indicated by closely spaced isobars on a weather map: W) strong winds X) a steep gradient between high and low pressure areas Y) a frontal boundary Z) type of precipitation,Z) TYPE OF PRECIPITATION
toss-up,math,Short Answer,5 20) MATH Short Answer Solve the following equation for x: x = 200 8,320
bonus,math,Short Answer,A certain ore contains 2% of a precious metal. How many tons of ore must theoretically be mined to obtain 16 tons of the metal?,800
toss-up,,Short Answer,21) GENERAL SCIENCE Short Answer What precious metal is the catalyst in most automobile catalytic converters?,PLATINUM
bonus,,Short Answer,21) GENERAL SCIENCE Short Answer What is the most common name for the apparent circular movement of the celestial poles against the background of fixed stars that will eventually result in Polaris drifting away from the north celestial pole?,PRECESSION
toss-up,,Short Answer,22) LIFE SCIENCE Short Answer What staining method is used to generally divide bacteria into two groups?,GRAM STAIN
bonus,,Short Answer,22) LIFE SCIENCE Short Answer Name all of the following 4 cellular structures that are found in plant cells and NOT bacteria: mitochondria; chloroplasts; cell membranes; ribosomes,MITOCHONDRIA; CHLOROPLASTS
