type,subject,format,question,answer
toss-up,,Short Answer,1) Life Science – Short Answer What iron cofactor is found in the human respiratory pigment in blood?,"HEME (DO NOT ACCEPT: FE )
2"
bonus,,Multiple Choice,1) Life Science – Multiple Choice Sexual reproduction allows the rearrangement of alleles and the production of individuals with new or differing genotypes. Which of the following processes is a source of new genetic variation? W) Crossing over X) Independent assortment Y) Mutation Z) Fertilization,"Y) MUTATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,earth science,Multiple Choice,2) General Science – Multiple Choice Scientists in which of the following branches of Earth science are most likely to study air pressure? W) Astronomy X) Oceanography Y) Ecology Z) Meteorology,Z) METEOROLOGY
bonus,,Multiple Choice,2) General Science – Multiple Choice Which of the following units is NOT a derived SI unit? W) Tesla X) Lux Y) Reciprocal meter Z) Kilogram,Z) KILOGRAM
toss-up,math,Short Answer,3) Math – Short Answer Identify all of the following three relationships between two lines that require the lines to be coplanar: 1) Parallel; 2) Intersecting; 3) Skew.,"1, 2"
bonus,math,Short Answer,3) Math – Short Answer How many prime numbers are less than 17?,"6
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,4) Energy – Multiple Choice Which of the following is NOT an advantage of non-renewable energy sources? W) High output X) Low emissions Y) Existing infrastructure Z) Low cost,X) LOW EMISSIONS
bonus,energy,Multiple Choice,"4) Energy – Multiple Choice In the northern hemisphere, in what direction should your solar panels face if you want peak energy production to mostly coincide with peak energy use? W) North X) South Y) East Z) West",Z) WEST
toss-up,,Short Answer,5) Physical Science – Short Answer What is the adjective for the type of chemical reaction that has a positive heat flow and shows an increase in enthalpy?,ENDOTHERMIC
bonus,energy,Short Answer,5) Physical Science – Short Answer Identify all of the following three quantities that are scalar: 1) Displacement; 2) Energy; 3) Weight.,"2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Earth and Space – Short Answer In what geologic era are we currently living?,CENOZOIC
