type,subject,format,question,answer
toss-up,,Multiple Choice,1) General Science – Multiple Choice Which of the following best describes a scientific law? W) A proposed explanation for a narrow set of phenomena X) Broad explanations for a wide range of phenomena Y) A statement that is verified by observation and describes how phenomena are related Z) An opinion based on observations of phenomena,"Y) A STATEMENT THAT IS VERIFIED BY OBSERVATION AND DESCRIBES HOW
PHENOMENA ARE RELATED"
bonus,,Short Answer,1) General Science – Short Answer What does a paleoclimatologist study?,"ANCIENT CLIMATES (DO NOT ACCEPT: ANCIENT WEATHER)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,2) Physical Science – Short Answer What type of energy is generally thought of as the energy of movement?,KINETIC
bonus,,Short Answer,"2) Physical Science – Short Answer A pen weighing 1 newton is thrown into the air. At the top of its flight, what is the net force, in newtons, on the pen?",1
toss-up,math,Short Answer,3) Math – Short Answer How many real solutions are there to the equation 2x2 – 3x + 4 = 0?,0 (ACCEPT: NONE)
bonus,math,Short Answer,"3) Math – Short Answer At the Hamburger Den, John sold m + 17 hamburgers on Saturday. Jenny sold 3m – 7 hamburgers. If Jenny sold more hamburgers than John, what is the smallest possible value of m?","13
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Earth and Space – Short Answer The Colorado River carved what well-known steep-sided landform in the United States?,THE GRAND CANYON
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice What layer of the Earth lies directly beneath the tectonic plates? W) Core X) Asthenosphere Y) Crust Z) Lithosphere,X) ASTHENOSPHERE
toss-up,,Multiple Choice,"5) Life Science – Multiple Choice In comparison to sexual reproduction, asexual reproduction produces which of the following? W) Less genetic variation among offspring X) Smaller offspring Y) Fewer offspring Z) More genetic variation among offspring",W) LESS GENETIC VARIATION AMONG OFFSPRING
bonus,energy,Multiple Choice,5) Life Science – Multiple Choice Which of the following energy conversions takes place during photosynthesis? W) Light energy to mechanical energy X) Chemical energy to mechanical energy Y) Light energy to chemical energy Z) Light energy to mechanical energy to chemical energy,"Y) LIGHT ENERGY TO CHEMICAL ENERGY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice Electricity used to power a home in the United States is sold by what unit? W) Kilojoule X) Kilojoule per hour Y) Kilowatt Z) Kilowatt hour,Z) KILOWATT HOUR
bonus,energy,Short Answer,6) Energy – Short Answer Light water nuclear reactors use primarily what element isotope as a fuel for fission?,URANIUM-235
