type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which scientist is credited with discovering cells? W) Charles Darwin X) Anton van Leeuwenhoek [LAY-vuhn-hook] Y) Robert Hooke Z) Francis Crick,Y) ROBERT HOOKE
bonus,,Short Answer,1) LIFE SCIENCE Short Answer What outer structure possessed by plant cells protects them from environmental changes and helps them maintain their shape during stress and times of water loss?,"CELL WALL
_______________________________________________________"
toss-up,energy,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice The electron volt is a measure of which of the following? W) Energy X) Inertia Y) Power Z) Charge,W) ENERGY
bonus,,Short Answer,2) PHYSICAL SCIENCE Short Answer What is the term given to the result of adding multiple waves together?,SUPERPOSITION
toss-up,energy,Multiple Choice,Which of the following energy sources produces the greatest carbon dioxide emissions? W) Wind X) Coal Y) Nuclear Z) Geothermal,X) COAL
bonus,energy,Multiple Choice,"In the coming years, most of the increases in U.S. natural gas production is expected to come from hydraulic fracturing in which type of sedimentary rock? W) Sandstone X) Limestone Y) Shale Z) Gypsum","Y) SHALE
_______________________________________________________"
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following atmospheric layers contains the ozone layer? W) Mesosphere X) Thermosphere Y) Stratosphere Z) Troposphere,Y) STRATOSPHERE
bonus,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following organelles is full of digestive enzymes? W) Central vacuole [VAK-yoo-ohl] X) Endoplasmic reticulum [EN-duh-plaz-mik ri-TIK-yuh-luhm] Y) Lysosome [LY-suh-sohm] Z) Golgi apparatus,Y) LYSOSOME
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice The wavelength of an ocean wave is defined by which of the following? W) The distance from crest to trough X) The height of the wave from crest to trough Y) The height change from trough to trough Z) The distance between crests,Z) THE DISTANCE BETWEEN CRESTS
bonus,,Short Answer,5) EARTH AND SPACE Short Answer Which class of star cluster is most spherical in shape?,"GLOBULAR CLUSTERS
_______________________________________________________"
toss-up,math,Multiple Choice,Which of the following pairs of angles is supplementary? W) 44o and 126o X) 75o and 105o Y) 65o and 25o Z) 36o and 54o,X) 75o AND 105o
bonus,math,Short Answer,Use the distributive property to rewrite the following expression: 6t(4s - 3t + 7) [6t times the quantity 4s minus 3t plus 7].,24ts - 18t2 + 42t (ACCEPT: 24st - 18t2 + 42t)
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following animals feeds by standing on its head and kicking food in its mouth? W) Limpet X) Barnacle Y) Sea star Z) Crab,X) BARNACLE
bonus,,Short Answer,"7) LIFE SCIENCE Short Answer In a marine environment, what name is given to the collective group of organisms that serve as primary producers?","PHYTOPLANKTON
_______________________________________________________"
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice The smallest particle that maintains the chemical properties of a compound is called which of the following? W) A molecule X) An isotope Y) A proton Z) An atom,W) A MOLECULE
bonus,,Short Answer,"8) PHYSICAL SCIENCE Short Answer How far will an object travel, in meters, if it is moving at 30 meters per second for 20 seconds?",600
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following best describes the overall process of meiosis [my-OH-sis]? W) One parent cell produces two daughter cells X) One parent cell produces four daughter cells Y) Two parent cells produce one daughter cell Z) Two parent cells produce two daughter cells,X) ONE PARENT CELL PRODUCES FOUR DAUGHTER CELLS
bonus,,Short Answer,"9) GENERAL SCIENCE Short Answer Carbon has three isotopes: carbon-12, carbon-13, and carbon-14. How many protons are in the nucleus [NOO-klee-uhs] of these carbon atoms, respectively?","6, 6, 6 (ACCEPT: 6 IN ALL 3)
_______________________________________________________"
toss-up,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following does NOT increase ocean wave height? W) Increasing wind speed X) Longer periods of sustained winds Y) Increased distance over which the wind blows the water Z) Irregular water depth,Z) IRREGULAR WATER DEPTH
bonus,energy,Short Answer,10) EARTH AND SPACE Short Answer Temperature increases with height in the stratosphere due to the absorption of UV energy by what molecule?,OZONE
