type,subject,format,question,answer
toss-up,,Multiple Choice,"1) GENERAL SCIENCE Multiple Choice Which of the following types of scientists would most likely use the PCR, or polymerase chain reaction, method in their experiments: W) nuclear chemist X) astronomer Y) geneticist Z) physicist",Y) GENETICIST
bonus,,Short Answer,"1) GENERAL SCIENCE Short Answer Giving your answer in grams, add 3000 centigrams to 5000 milligrams:","35
(Solution: 3000 cg = 30g; 5000 mg = 5g; 30g + 5g = 35 grams)"
toss-up,,Short Answer,2) LIFE SCIENCE Short Answer Oxygen released by plants during photosynthesis originates from what substance?,"WATER (ACCEPT: H O)
2"
bonus,,Short Answer,2) LIFE SCIENCE Short Answer Name all of the following 4 organisms that are considered to have no true tissues: sponges; flatworms; round worms; rotifers,"SPONGES
2007 Middle School Regional Science Bowl - Round 15 Page 1"
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer Order the following 3 elements from the one that most easily loses an electron to the one which will be the most difficult to remove an electron from: potassium; fluorine; nitrogen,POTASSIUM; NITROGEN; FLUORINE
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following BEST describes the following reaction: 4Fe + 3O à 2Fe O 2 2 3 W) synthesis X) combustion Y) single replacement Z) double replacement,W) SYNTHESIS
toss-up,earth science,Multiple Choice,Which of the following terms is LEAST related to the action of glaciers: W) esker X) terminal moraine Y) karst topography Z) kettle lake,Y) KARST TOPOGRAPHY
bonus,earth science,Multiple Choice,"The Moon is full on September 7, 2006. On which of the following days that month will a last quarter Moon occur: W) the 14th X) the 21st Y) the 28th Z) the 29th","W) THE 14TH
2007 Middle School Regional Science Bowl - Round 15 Page 2"
toss-up,math,Short Answer,"If 2 fair dice are rolled simultaneously, what is the probability that the 2 dice will show the same number expressed as a fraction in lowest terms?",1/6
bonus,math,Short Answer,"If the volume of a rectangular pyramid is 36 cubic meters and its base measures 3 meters in length and 4 meters in width, find its height, in meters:","9
(Solution: V = 1/3(l × w × h); 36 = 1/3(3 × 4 × h); h = 9 m)"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following forms of coal typically has the HIGHEST percent carbon content: W) peat X) anthracite Y) bituminous Z) lignite,X) ANTHRACITE
bonus,energy,Multiple Choice,6) GENERAL SCIENCE Multiple Choice The U.S. contains a vast energy resource that could fuel the nation for several hundred more years at our current rate of consumption if it were not so difficult and expensive to mine. Which of the following BEST describes this resource: W) tar sands X) deep underground peat beds Y) oil shale Z) propane,"Y) OIL SHALE
2007 Middle School Regional Science Bowl - Round 15 Page 3"
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following BEST describes why all mammalian nucleated non-sex cells have the same chromosomes but appear and function in greatly different ways: W) different cells lose and acquire different genes as they mature X) as cells mature they develop different genes Y) different genes are turned on and off as cells mature Z) cells transport pieces of chromosomes called plasmids to control how different cells will function and appear,Y) DIFFERENT GENES ARE TURNED ON AND OFF AS CELLS MATURE
bonus,,Short Answer,7) LIFE SCIENCE Short Answer What would be the number of chromosomes in a normal human skin cell that went through one complete sequence of mitosis and did not go through cytokinesis?,92
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice A litmus paper test is used to determine: W) whether a solution is acidic or basic X) simple metallic elements Y) rates of reactions Z) bacterial counts in drinking water,W) WHETHER A SOLUTION IS ACIDIC OR BASIC
bonus,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice A carboxyl group is the functional group in which of the following classes of compounds: W) ester X) organic acid Y) halocarbon Z) hydrocarbon,"X) ORGANIC ACID
2007 Middle School Regional Science Bowl - Round 15 Page 4"
toss-up,earth science,Multiple Choice,Which of the following is the most immediate driving force of surface ocean currents such as the North Pacific Drift and Gulf Stream currents: W) tides X) centripetal force of the oceans Y) daily temperature variations Z) winds,Z) WINDS
bonus,earth science,Multiple Choice,"Looking at a weather map of the Northern Hemisphere, which of the following BEST describes the circulation of air around a low pressure system, designated with an “L”: W) a counterclockwise flow of air into the center X) a counterclockwise flow of air out of the center Y) a clockwise flow of air into the center Z) a clockwise flow of air out of the center",W) A COUNTERCLOCKWISE FLOW OF AIR INTO THE CENTER
toss-up,math,Short Answer,"Solve the following radical equation for x, when x is a real number: 4 (x!2) = 2",18
bonus,math,Short Answer,"If the surface area of a right rectangular prism is 188 cubic centimeters and its length is 6 centimeters and its height is 7 centimeters, find its width, to the nearest whole centimeter:","4
2007 Middle School Regional Science Bowl - Round 15 Page 5"
toss-up,,Multiple Choice,"11) GENERAL SCIENCE Multiple Choice Which of the following is a polymer commonly used to manufacture plastic bottles, toys and indoor/outdoor carpeting: W) polyvinyl chloride X) polystyrene Y) polypropylene Z) nylon",Y) POLYPROPYLENE
bonus,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Beeswax is BEST described as a: W) protein with small amounts of sugar X) petroleum derivative Y) short-chain carbohydrate Z) long-chain hydrocarbon,Z) LONG-CHAIN HYDROCARBON
toss-up,,Short Answer,12) LIFE SCIENCE Short Answer What is the term for the front transparent covering of the human eye through which light travels first?,CORNEA
bonus,,Short Answer,12) LIFE SCIENCE Short Answer Order the following 4 human vertebral bone types from UPPERMOST to the LOWERMOST in the vertebral column: sacral; lumbar; cervical; thoracic,"CERVICAL; THORACIC; LUMBAR; SACRAL
2007 Middle School Regional Science Bowl - Round 15 Page 6"
toss-up,,Multiple Choice,13) PHYSICAL SCIENCE Multiple Choice Which of the following statements is NOT true: W) neutral pH solutions have small but equal numbers of hydronium and hydroxide ions X) when an acid is added to water it will increase the solutions concentration of hydronium ions Y) strong acids dissociate almost completely in water Z) strong bases do not dissociate in water,Z) STRONG BASES DO NOT DISSOCIATE IN WATER
bonus,,Multiple Choice,"13) PHYSICAL SCIENCE Multiple Choice If the work input remains the same and there is an increase in the output of a simple machine, there would also have to be an increase in the machine’s: W) power X) efficiency Y) friction Z) effort force",X) EFFICIENCY
toss-up,earth science,Multiple Choice,Which of the following is NOT true about rocks: W) corundum is harder than quartz X) pyrite is also known as ‘fool’s gold’ Y) halite occurs as a perfect cubic crystal Z) felsic rocks contain large amounts of magnesium and iron,Z) FELSIC ROCKS CONTAIN LARGE AMOUNTS OF MAGNESIUM AND IRON
bonus,earth science,Short Answer,"Of the following 4 tectonic plates, name the LARGEST and the SMALLEST: the Pacific plate; the North American plate; the Juan de Fuca plate; the African plate","LARGEST = PACIFIC PLATE; SMALLEST = THE JUAN DE FUCA PLATE
2007 Middle School Regional Science Bowl - Round 15 Page 7"
toss-up,math,Multiple Choice,Which of the following equations has a graph that is a circle: W) x2 + y2 = 25 X) 4y = 3x + 2 Y) y = x2 Z) x – 3 = 0,W) x2 + y2 = 25
bonus,math,Short Answer,"Find the distance between and give the coordinates of the midpoint between the following points: (12, 8) and (18, 8)","DISTANCE = 6; MIDPOINT = (15, 8)
(Solution: d = (x ! x )2 +(y ! y )2 ; (18!12)2 +(8!8)2 = 6);
2 1 2 1
midpoint x = (x + x )/2 = (12 + 18)/2 = 15 ; midpoint y = (y + y )/2 = (8 + 8)/2 = 8)
1 2 1 2"
toss-up,,Short Answer,16) GENERAL SCIENCE Short Answer Name all of the following 5 substances that are NOT derived from petroleum: amber; kerosene; asphalt; latex; paraffin,AMBER; LATEX
bonus,,Short Answer,"16) GENERAL SCIENCE Short Answer Of the following 5 choices, which is the poorest conductor of electricity: sulfuric acid solution; copper wire; pure aluminum; salt solution; pure water","PURE WATER
2007 Middle School Regional Science Bowl - Round 15 Page 8"
toss-up,,Multiple Choice,17) LIFE SCIENCE Multiple Choice Which of the following types of nucleic acid carries a complementary copy of a gene from the DNA to the cytoplasm to instruct the order in which amino acids will be made into a protein: W) transfer RNA X) messenger RNA Y) ribosomal RNA Z) DNA,X) MESSENGER RNA
bonus,,Short Answer,17) LIFE SCIENCE Short Answer What cellular organelle functions to modify and package proteins it received from the rough endoplasmic reticulum and will typically prepare them for exporting outside the cell?,GOLGI (ACCEPT GOLGI BODY OR GOLGI APPARATUS)
toss-up,,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Which of the following is the BEST evidence that light travels as a wave: W) a metal that is heated produces different colors X) passing light through two pinholes can produce an interference pattern Y) light has a constant speed in a vacuum Z) high frequencies have short wavelengths,"X) PASSING LIGHT THROUGH TWO PINHOLES CAN PRODUCE AN
INTERFERENCE PATTERN"
