type,subject,format,question,answer
toss-up,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice Which of the following is true? W) There is no preferred motionless frame from which to judge all motion X) When an object exerts a force on another, an equal amount of force is exerted back on it, except when friction is present Y) The change in velocity of an object due to a force is proportional to the mass of the object Z) Frictional forces are proportional to the velocity of an object","W) THERE IS NO PREFERRED MOTIONLESS FRAME FROM WHICH TO JUDGE
ALL MOTION"
bonus,energy,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice Which of the following does NOT properly relate force and potential energy? W) In a uniform gravitational field, force is directly proportional to negative mass times gravity X) Conservative forces push the system toward lower potential energy Y) Potential energy for a spring is inversely proportional to force exerted by the spring Z) Force is proportional to the negative slope of the potential energy function","Y) POTENTIAL ENERGY FOR A SPRING IS INVERSELY PROPORTIONAL TO
FORCE EXERTED BY THE SPRING"
toss-up,math,Multiple Choice,Two perpendicular lines are represented by the equations x y and x ky . What is the value ofk? 2 – 3 = 6 W) -46 + = 4 X) 4 Y) -9 Z) 9,X) 4
bonus,math,Short Answer,How many right isosceles triangles with 4 inch legs can be cut from 1 square yard of material?,162
toss-up,,Multiple Choice,"3) EARTH AND SPACE Multiple Choice Which of the following planetary characteristics is estimated based on observations of abundance, size, and distribution of craters on the surface of other planets? W) Mineralogy X) Atmospheric conditions Y) Geomorphology [jee-uh-mawr-FOL-uh-jee] Z) Age",Z) AGE
bonus,,Short Answer,3) EARTH AND SPACE Short Answer The largest loess [LOH-es] province in the world can be found in what country?,CHINA
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Bacteria are responsible for the majority of nitrogen fixation on the planet. Which of the following is also responsible for nitrogen fixation? W) Plankton X) Plants Y) Insects Z) Lightning,Z) LIGHTNING
bonus,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following is NOT an accurate description of our Sun? W) It has a spectral classification of G X) Its luminosity has decreased over time Y) It has a life span of about 10 billion years Z) It will eventually expand to become a red giant,X) ITS LUMINOSITY HAS DECREASED OVER TIME
toss-up,energy,Multiple Choice,Which of the following components of the solar irradiance falling on a solar collector is affected directly by the incidence angle? W) Albedo X) Rate of diffusion Y) Beam Z) Global horizontal,Y) BEAM
bonus,energy,Multiple Choice,Solar boilers and solar disinfectors both utilize which of the following concepts to raise the temperature of water? W) Natural thermosyphon circulation [thur-muh-CY-fuhn] X) Zig zag collectors Y) Autoclave plant Z) Cooling screens,W) NATURAL THERMOSYPHON CIRCULATION
toss-up,,Multiple Choice,6) LIFE SCIENCE Multiple Choice Somatic mutations are which of the following? W) Germline X) Acquired Y) Inherited Z) Always synonymous,X) ACQUIRED
bonus,,Short Answer,"6) LIFE SCIENCE Short Answer A cell has the genotype AaBBccddEe [big A little a, big B big B, little c little c, little d little d, big E little e]. How many different genotypes are possible for gametes from this cell?",4
toss-up,energy,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following statements about elastic and inelastic collisions is true? W) Elastic conserve momentum and kinetic energy; inelastic conserve only momentum X) Elastic conserve only kinetic energy; inelastic conserve momentum and kinetic energy Y) Elastic conserve only momentum; inelastic conserve only kinetic energy Z) Elastic conserve only kinetic energy; inelastic conserve only momentum,"W) ELASTIC CONSERVE MOMENTUM AND KINETIC ENERGY; INELASTIC
CONSERVE ONLY MOMENTUM"
bonus,,Multiple Choice,"7) PHYSICAL SCIENCE Multiple Choice For a particular chemical reaction, delta H is negative and delta S is positive. Which of the following is true? W) The reaction is spontaneous at any temperature X) The reaction is never spontaneous Y) The reaction is only spontaneous when the temperature is greater than the heat of the reaction Z) The reaction is only spontaneous if the absolute value of delta H is greater than delta S",W) THE REACTION IS SPONTANEOUS AT ANY TEMPERATURE
toss-up,math,Short Answer,"Darla wants to buy a new round card table with folding legs for her game room. The opening in her doorway is 3 feet wide and 7 feet high. To the nearest whole number of feet, what is the diameter of the largest round table she can buy so that it fits through the doorway?",7
