type,subject,format,question,answer
toss-up,,Short Answer,"1) GENERAL SCIENCE Short Answer In an RNA molecule, a codon is AUG. What is the 5’ to 3’ [5-prime to 3-prime] sequence of the anticodon for the tRNA?",CAU
bonus,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice Which of the following could be viewed with an electron microscope but not with a light microscope? W) Ribosomes [RY-buh-sohms] X) Plant cells Y) Animal cells Z) Mitochondria [my-tuh-KON-dree-uh],"W) RIBOSOMES
_______________________________________________________"
toss-up,math,Short Answer,"In base-3, what is the product of 100 and 110?",11000
bonus,math,Short Answer,"In a right triangle with legs of length 8 and 15, expressing your answer in simplest form, what is the length of the altitude to the hypotenuse?",120/17 (ACCEPT: 7 1/17)
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice A chisel would represent what type of simple machine? W) Pulley X) Wedge Y) Lever Z) Screw,X) WEDGE
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following best demonstrates the mass continuity of fluid flow? W) Water flows fastest through the narrowest piece of a long pipe X) Water flows slower after having moved further from Earth’s center Y) Pressure is lower in water moving at high speed Z) A small force can be used on a small tube to lift a large object sitting on a large tube,"W) WATER FLOWS FASTEST THROUGH THE NARROWEST PIECE OF A LONG
PIPE
_______________________________________________________"
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following characteristics will a lake that has undergone eutrophication exhibit [yoo-tro-fi-KAY-shun]? W) The lake will be clear and cold X) The lake will be high in nutrients Y) The lake will support large numbers of fish Z) The lake will have low primary productivity,X) THE LAKE WILL BE HIGH IN NUTRIENTS
bonus,,Multiple Choice,"4) LIFE SCIENCE Multiple Choice Which of the following animal products has NOT been correctly paired with the animal that produces it? W) Ambergris, sperm whale [AM-ber-grees] X) Lanolin, goat Y) Carticin, sharks Z) Leaf lard, pig","X) LANOLIN, GOAT"
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice What type of galaxy usually occupies the central regions of a galaxy cluster? W) Peculiar X) Elliptical Y) Lenticular Z) Spiral,X) ELLIPTICAL
bonus,,Short Answer,5) EARTH AND SPACE Short Answer Which atmospheric element is converted into a bioavailable form through the Haber-Bosch process [HA-buhr BOSH]?,"NITROGEN
_______________________________________________________"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following distinguishes different isotopes of an element? W) Chemical reactivity X) Number of electrons Y) Number of protons Z) Their mass,Z) THEIR MASS
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer List the following four geologic time scale divisions in order from largest to smallest: 1) periods, 2) eras, 3) epochs, 4) eons.","4, 2, 1, 3 (ACCEPT: EONS, ERAS, PERIODS, EPOCHS)"
toss-up,math,Multiple Choice,Which of the following theorems does NOT allow one to conclude directly that two triangles are congruent? W) Side-side-angle X) Side-angle-side Y) Hypotenuse-leg [hy-POT-n-oos] Z) Side-side-side,W) SIDE-SIDE-ANGLE
bonus,math,Short Answer,The diameter of a circle is increased by 50%. By what percentage is the area of the circle increased?,"125 (ACCEPT: 125%)
_______________________________________________________"
toss-up,energy,Multiple Choice,What fuel is used in a nuclear reactor? W) Polonium-275 X) Radium-226 Y) Uranium -235 Z) Curium-258 [KYOOR-ee-uhm],Y) URANIUM -235
