type,subject,format,question,answer
toss-up,energy,Short Answer,1) Energy – Short Answer Scientists at Brookhaven National Lab are studying hadrons that are made of a quark and an antiquark. What is the term for these hadrons?,MESONS
bonus,energy,Short Answer,"1) Energy – Short Answer Scientists at Oak Ridge National Lab are using neutron spallation to study the structure of chocolate, which contains theobromine [theo-BROH-meen], also known as xantheose [ZAN-the-ohs]. Identify all of the following three elements that are in theobromine: 1) Nitrogen; 2) Carbon; 3) Bromine.","1, 2
******************"
toss-up,,Short Answer,2) Earth & Space – Short Answer Carl Seyfert [SEE-fert] is known for identifying six objects with unusually bright nuclei. What are these objects?,GALAXIES
bonus,,Multiple Choice,2) Earth & Space – Multiple Choice What prominent August meteor shower is associated with the comet Swift-Tuttle? W) Lyrids [LIE-rids] X) Orionids [oh-RYE-oh-nids] Y) Geminids [GEM-in-id] Z) Perseids [PURSE-ee-ids],Z) PERSEIDS
toss-up,,Short Answer,3) Life Science – Short Answer What is the term for an organism that possesses two copies of the same allele for a given gene?,HOMOZYGOUS
bonus,,Short Answer,3) Life Science – Short Answer Alveoli [al-VEE-uh-lye] are small structures that are adapted for maximizing surface area for gas exchange. In what organ are they found?,"LUNGS
******************"
toss-up,energy,Short Answer,4) Energy – Short Answer Researchers at the National Renewable Energy Lab are developing solar cells composed of a single element often obtained from sand. Of what element are these solar cells composed?,SILICON (ACCEPT: Si)
bonus,energy,Multiple Choice,4) Energy – Multiple Choice Savannah River National Lab scientists are studying the diversity of macroinvertebrates in local streams. Which of the following animals is a macroinvertebrate they are studying? W) Lamprey X) Mayfly Y) Beaver trout Z) Bullfrog,X) MAYFLY
toss-up,math,Short Answer,5) Math – Short Answer What is the number of inches in 3.5 yards?,126
bonus,math,Short Answer,5) Math – Short Answer What is 11/15 minus 19/21?,"–6/35
******************"
toss-up,,Short Answer,"6) Physical Science – Short Answer A ray of light hits a mirror at an incidence angle of 30 degrees relative to the normal. In degrees, what is the angle of reflection relative to the normal?",30
bonus,,Multiple Choice,"6) Physical Science – Multiple Choice When a roller coaster executes a loop-de-loop, riders do not feel like they are falling out of the seat. From a rider’s reference frame, which of the following best explains this? W) The outward-directed centrifugal force counteracts gravity X) The outward-directed centripetal force counteracts gravity Y) The inward-directed centrifugal force counteracts gravity Z) The inward-directed centripetal force counteracts gravity",W) THE OUTWARD-DIRECTED CENTRIFUGAL FORCE COUNTERACTS GRAVITY
