type,subject,format,question,answer
toss-up,energy,Multiple Choice,"1) Energy – Multiple Choice Currently, almost all used nuclear fuel from power plants in the U.S. is stored at which of the following? W) The power plant site X) A high-level waste repository Y) A low-level waste storage facility Z) A monitored retrieval storage facility",W) THE POWER PLANT SITE
bonus,energy,Short Answer,"1) Energy – Short Answer Rank the following heat sources in order of increasing efficiency: 1) Geothermal heat pump, 2) Electric space heater, 3) Combustion furnace.","2, 3, 1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Physical Science – Short Answer How many oxygen atoms are there in a peroxide ion?,2
bonus,,Multiple Choice,"2) Physical Science – Multiple Choice A ball is thrown into the air with a velocity of 3 meters per second to the east and 4 meters per second away from the Earth. At the top of its arc, what is the velocity of the ball in meters per second? W) 5, up and east X) 5, east Y) 3, up and east Z) 3, east","Z) 3, EAST"
toss-up,,Short Answer,3) General Science – Short Answer Bacteria or fungi are commonly grown in a lab on what semi-solid substance?,"AGAR (ACCEPT AGAR PLATES, NUTRIENT AGAR)"
bonus,,Short Answer,3) General Science – Short Answer What unit is most frequently used to measure the thickness of the ozone layer?,"DOBSON UNITS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"4) Math – Short Answer To the nearest whole number, how many days will it take to travel 4800 miles traveling at a constant speed of 60 miles per hour?",3
bonus,math,Short Answer,"4) Math – Short Answer Given the arithmetic sequence with first three terms –12, –10, –8, what is the 60th term?",106
toss-up,,Short Answer,5) Earth and Space – Short Answer Fulgurites are tubes of fused silica produced during what type of natural event?,LIGHTNING (ACCEPT: A LARGE ELECTRICAL DISCHARGE)
bonus,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following sectors of American society uses the greatest amount of freshwater? W) Agriculture X) Mining Y) Industry Z) Public use,"W) AGRICULTURE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"6) Life Science – Short Answer In fishes, what structures, located in fluid-filled sacs in the inner ear, stimulate sensory cells lining the sacs that convert mechanical to electrical energy?",OTOLITHS (ACCEPT: EARSTONES)
bonus,,Multiple Choice,"6) Life Science – Multiple Choice Although not scientifically verified, which of the following plant communities has been hypothesized to utilize allelopathy? W) Chaparral X) Grassland Y) Kelp forest Z) Tundra",W) CHAPARRAL
toss-up,energy,Multiple Choice,7) Energy – Multiple Choice Which of the following processes is NOT used to produce hydrogen gas fuel? W) Gasification X) Electrolysis Y) Dry milling Z) Fermentation,Y) DRY MILLING
bonus,energy,Multiple Choice,7) Energy – Multiple Choice Which of the following chemical processes combines methane with water to produce hydrogen gas and carbon monoxide? W) Gas synthesis X) Incomplete combustion Y) Decomposition Z) Steam reforming,"Z) STEAM REFORMING
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Physical Science – Short Answer An engine does 10 joules of work while exhausting 40 joules of waste heat. What is the percent efficiency of the engine?,20
bonus,,Short Answer,"8) Physical Science – Short Answer Two identical metallic spheres, the first with 5 coulombs of charge and the second with -3 coulombs of charge, are touched together for an instant. What is the charge on the first sphere, in coulombs, after the two spheres touch?",1
toss-up,math,Multiple Choice,9) Math – Multiple Choice Which of the following fractions is largest? W) 8/3 X) 9/4 Y) 12/5 Z) 16/7,W) 8/3
