type,subject,format,question,answer
toss-up,,Short Answer,1) Earth and Space – Short Answer The Gaia [GUY-ah] spacecraft is measuring the positions of Milky Way stars by measuring the apparent shift in stars against a distant background. What is the term for this method?,PARALLAX
bonus,,Short Answer,1) Earth and Space – Short Answer Rank the following three objects in our solar system by increasing average density: 1) Saturn; 2) Pluto; 3) Halley’s Comet.,"3, 1, 2"
toss-up,energy,Short Answer,"2) Energy – Short Answer Researchers at Argonne National Lab are studying the protein Nsp15, which is found in the viruses that cause SARS, MERS, and COVID-19. What subfamily are these viruses part of?","CORONAVIRUS (ACCEPT:
ORTHOCORONAVIRINAE)"
bonus,energy,Short Answer,"2) Energy – Short Answer Scientists at Lawrence Livermore National Lab are studying the BCC crystal structure of metallic iron. When iron forms at ambient temperatures, how many iron atoms are there in this unit cell?",2
toss-up,,Multiple Choice,3) Life Science – Multiple Choice Which of the following events is least likely to be associated with initiation of seed germination? W) Seed coat abrasion X) Water absorption Y) Respiratory restriction Z) Light and temperature modulation,Y) RESPIRATORY RESTRICTION
bonus,,Multiple Choice,3) Life Science – Multiple Choice Which of the following is NOT a component of the innate immune system? W) Neutrophil X) Basophil Y) Natural killer cell Z) Antibody,Z) ANTIBODY
toss-up,math,Short Answer,"4) Math – Short Answer Let a be the number 4 times 109. Expressing your answer in scientific notation with one significant figure, what is the square root of a?",6 TIMES 104
bonus,math,Short Answer,4) Math – Short Answer What is the radius of the circle with equation x2 + y2 + 12x – 6y + 16 = 0?,√29
toss-up,,Multiple Choice,"5) Physical Science – Multiple Choice What SI unit measures the same quantity as the US measure of weight, the pound? W) Newton X) Kilogram Y) Joule Z) Candela [can-DELL-ah]",W) NEWTON
bonus,,Short Answer,"5) Physical Science – Short Answer Consider the reaction of 3 moles of phosphoric acid with 2 moles of sodium hydroxide. To the nearest gram, how much water will be produced by this reaction?",36
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following elements required to support life on Earth lacks a significant atmospheric cycling component? W) Sulfur X) Nitrogen Y) Phosphorus Z) Carbon,Y) PHOSPHORUS
bonus,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following best describes the epicenters of earthquakes associated with mid-ocean ridge spreading centers? W) Ultra deep focus X) Deep focus Y) Intermediate focus Z) Shallow focus,Z) SHALLOW FOCUS
toss-up,energy,Short Answer,7) Energy – Short Answer Scientists at Lawrence Livermore National Lab are developing a preparation to generate active immunity in people against the bacterium that causes rabbit fever. What is the term for this type of preparation?,VACCINE (ACCEPT: VACCINATION)
bonus,energy,Multiple Choice,7) Energy – Multiple Choice Scientists at Argonne National Lab are building synthetic photonic crystals. Which of the following is an example of a natural photonic crystal? W) Diamond X) Corundum Y) Iridescent opal Z) Ruby,Y) IRIDESCENT OPAL
toss-up,,Multiple Choice,8) Life Science – Multiple Choice Which of the following types of molecules is not generally composed of a long chain of monomers? W) Fatty acid X) Protein Y) DNA Z) Starch,W) FATTY ACID
bonus,,Short Answer,8) Life Science – Short Answer Consider a cross between two plants that are heterozygous [hetero-ZYE-gus] for a certain monogenic trait. What percentage of the offspring of this cross will also be heterozygous for this trait?,50 (ACCEPT: 50%)
toss-up,math,Multiple Choice,9) Math – Multiple Choice Which of the following is not a root of the polynomial x3 + x2 – 2x? W) –2 X) –1 Y) 0 Z) 1,X) –1
bonus,math,Short Answer,"9) Math – Short Answer To the nearest degree, what is the measure of an exterior angle in a regular polygon with 39 sides?",9 (do not accept: 189)
toss-up,,Multiple Choice,10) Physical Science – Multiple Choice Which of the following molecules has a pyramidal [peer-uh-MIH-dul] geometry? W) Methane X) Water Y) Carbon dioxide Z) Ammonia,Z) AMMONIA
