type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice Which of the following is TRUE: W) all yeasts are nonpathogenic in humans X) all humans have the same number of chromosomes Y) all bats carry rabies Z) all DNA contains phosphorous,Z) ALL DNA CONTAINS PHOSPHOROUS
bonus,,Short Answer,"1) GENERAL SCIENCE Short Answer To anneal a metal, what do you generally treat it with?",HEAT (ACCEPT: HIGH TEMPERATURES)
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Lipids will dissolve best in which of the following: W) 3% salt water X) milk Y) distilled water Z) chloroform,Z) CHLOROFORM
bonus,energy,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following statements is NOT true: W) all living things require energy except in some states of dormancy X) energy is transformed from one state to another in living things Y) the laws of thermodynamics do not apply to living things Z) enzymes allow certain reactions to occur at faster rates than without them,Y) THE LAWS OF THERMODYNAMICS DO NOT APPLY TO LIVING THINGS
toss-up,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following is NOT true of glycerol: W) it has 3 carbons X) it is sometimes used as a sweetener in human foods Y) it has no caloric value in humans Z) it is considered a sugar alcohol,Y) IT HAS NO CALORIC VALUE IN HUMANS
bonus,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following stars typically has the GREATEST density: W) black dwarf X) neutron star Y) Main Sequence star Z) Blue Giant,X) NEUTRON STAR
toss-up,earth science,Multiple Choice,Which of the following coasts in North America contains the most pronounced fjords: W) the west coast from Puget Sound to Alaska X) the west coast from Oregon to Mexico Y) the east coast from Maine to Florida Z) the entire Gulf Coast,W) THE WEST COAST FROM PUGET SOUND TO ALASKA
bonus,earth science,Short Answer,What is the specific name for accumulated snow or ice that survives one melt season on a glacier?,FIRN
toss-up,energy,Multiple Choice,5) PHYSICAL SCIENCE Multiple Choice Which of the following most closely relates to the first law of thermodynamics: W) conservation of energy X) transformation of mass into energy Y) energy moving from a cold to a hot object Z) kinetic energy of molecules and atoms,W) CONSERVATION OF ENERGY
bonus,energy,Short Answer,"5) PHYSICAL SCIENCE Short Answer The specific heat of water is about 10-times that of copper. By words or numbers, name all of the following 3 statements that are TRUE: 1) 1 gram of water requires more energy than 1 gram of copper to raise its temperature by 1ºC 2) water will cool down in the same environment much faster than a sample of copper of the same mass 3) 1 gram of water has 10-times as much average translational kinetic energy than 1 gram of copper at the same temperature",1
toss-up,math,Multiple Choice,"x y 6) MATH Multiple Choice The graph of the equation, + = 1, is a: 2 4 W) straight line X) parabola Y) ellipse Z) circle","W) STRAIGHT LINE
(Solution: y = –2x + 4)"
bonus,math,Short Answer,"A hardware store-owner buys a 100-pound box of nails for $200. If the owner repackages the nails into 2-pound bags and sells them each for $6.00 per bag, find his profit in dollars after selling all the nails:","100
(Solution: 50 bags × $6 = $300; 300 – 200 = $100)"
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice During which of the following embryonic stages of a human are all 3 germ layers formed: W) zygote X) blastula Y) gastrula Z) morula,Y) GASTRULA
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following do all chordates possess at some time in their lives: W) gill slits X) radula Y) book lungs Z) exoskeleton,W) GILL SLITS
