type,subject,format,question,answer
toss-up,math,Multiple Choice,The graph of which of the following equations has a negative slope: W) y = 2x – 4 X) y = – 2x + 4 Y) y = – 4 Z) x = – 2,X) y = – 2x + 4
bonus,math,Short Answer,−20x6y2z3 1) MATH Short Answer Simplify the following completely: 2x4y2z2,–10x2z
toss-up,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Which of the following is NOT true: W) all fires burn with a yellow flame X) snowflakes and raindrops often contain bacteria Y) a general rule for solubility is that ‘like dissolves like’ Z) a super-cooled liquid is a liquid at a temperature below its normal freezing point,W) ALL FIRES BURN WITH A YELLOW FLAME
bonus,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Which of the following BEST describes the range of sizes of most animal cells: W) 0.2 to 2.0 micrometers X) 2.0 to 4.0 micrometers Y) 5.0 to 20.0 micrometers Z) 12.0 to 40.0 micrometers,Y) 5.0 TO 20.0 MICROMETERS
toss-up,,Multiple Choice,3) LIFE SCIENCE Multiple Choice Which of the following is most advantageous to plants that depend on insects for pollination: W) absence of rhizomes X) sticky pollen Y) small green flowers Z) numerous stomata,X) STICKY POLLEN
bonus,,Short Answer,3) LIFE SCIENCE Short Answer Name all of the following biological molecules that are considered polymers: glucose; cellulose; DNA; RNA,CELLULOSE; DNA; RNA (ACCEPT: ALL BUT GLUCOSE)
toss-up,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice Which of the following materials in pure form would register the LOWEST amount of ohms for a given electric current at 20ºC if all other variables are constant: W) silver X) gold Y) tin Z) lead,W) SILVER
bonus,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice Which of the following optical devices produces a real image: W) plane mirror X) convex mirror Y) concave lens Z) convex lens,Z) CONVEX LENS
toss-up,earth science,Multiple Choice,A semidiurnal tidal pattern is more typical of which of the following locations: W) the East Coast of the U.S. X) the West Coast of the U.S. Y) the Gulf of Mexico Z) the North Pole,W) THE EAST COAST OF THE U.S.
bonus,earth science,Multiple Choice,Which of the following is the most notable product of the hydrolysis of feldspar: W) chalk X) sandstone Y) clay minerals Z) halite,Y) CLAY MINERALS
toss-up,math,Multiple Choice,Which of the following is closest in value to 51: W) 5.1 X) 5.5 Y) 6.8 Z) 7.1,Z) 7.1
bonus,math,Short Answer,"Find the next 3 terms of the arithmetic sequence whose first 3 terms are: 23, 15, 7","–1, –9, –17"
toss-up,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following is one of the most likely causes of algal blooms in waterways along the Chesapeake Bay: W) fertilizers X) natural pesticides Y) nitrogen-fixing bacteria Z) plastics pollution,W) FERTILIZERS
bonus,,Short Answer,"7) GENERAL SCIENCE Short Answer Giving your answer as winter, spring, summer, or fall, in what season will “dead zones” be most prevalent in the Chesapeake Bay?",SUMMER
toss-up,,Multiple Choice,"8) LIFE SCIENCE Multiple Choice Pampas, steppes, and savannas are all different types of: W) deserts X) tropical forests Y) tropical shrublands Z) grasslands",Z) GRASSLANDS
bonus,,Multiple Choice,8) LIFE SCIENCE Multiple Choice Which of the following biomes takes up more square area of the world than any other biome: W) rainforest X) savanna Y) taiga Z) tundra,Y) TAIGA
toss-up,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice Hydrogen bonding is NOT important in the physical and chemical properties of: W) liquid water X) water ice Y) DNA Z) methane gas,Z) METHANE GAS
bonus,,Short Answer,9) PHYSICAL SCIENCE Short Answer Arrange the following 3 diatomic molecules in order of INCREASING number of bonds between atoms: oxygen; fluorine; nitrogen,FLUORINE; OXYGEN; NITROGEN
toss-up,earth science,Multiple Choice,Which of the following is NOT a key step in the rock cycle: W) cementation X) melting Y) cooling Z) evaporation,Z) EVAPORATION
bonus,earth science,Multiple Choice,Most of Earth’s deserts in the northern hemisphere are located near which of the following latitudes: W) 0º X) 30º Y) 70º Z) 90º,X) 30º
toss-up,math,Short Answer,Express the following radical in simplified form for all positive values of x and y: (36x4y6),6x2y3
bonus,math,Short Answer,"Find the product of 5x2 times 5x , giving your answer in its simplest radical form for all positive values of x:",5x x
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Which of the following is typically used to sterilize laboratory glassware: W) hot plate X) freeze dryer Y) autoclave Z) fume hood,Y) AUTOCLAVE
bonus,,Multiple Choice,"12) GENERAL SCIENCE Multiple Choice Which of the following is NOT true of the Big Dipper: W) it is a well known constellation that can be seen from mid-northern latitudes X) it appears on the opposite side of the North Star from Cassiopeia Y) it is sometimes called the Plough Z) assuming clear skies, it can be seen throughout the night every night of the year from mid- northern latitudes","W) IT IS A WELL KNOWN CONSTELLATION THAT CAN BE SEEN FROM
MID-NORTHERN LATITUDES"
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following is the most likely highest power for an objective lens on a typical student compound light microscope: W) 25-times X) 100-times Y) 500-times Z) 1500-times,X) 100-TIMES
bonus,,Short Answer,13) LIFE SCIENCE Short Answer Order the following 4 parts of the human intestine from the FIRST to receive food from the stomach to the LAST: colon; duodenum; ileum; jejunum,DUODENUM; JEJUNUM; ILEUM; COLON
toss-up,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true of pH: W) the terms basic or alkaline describe a solution with pH greater than 7 X) the highest value on the pH scale is 14 Y) strong acids dissociate almost completely in water Z) a pH meter operates by measuring small differences in the density of different fluids,"Z) A PH METER OPERATES BY MEASURING SMALL DIFFERENCES IN THE
DENSITY OF DIFFERENT FLUIDS"
bonus,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice A decrease of 1 unit on the pH scale represents which of the following: W) a 10-fold increase in the hydrogen ion concentration X) a 10-fold decrease in the hydrogen ion concentration Y) a 100-fold increase in the hydrogen ion concentration Z) a 100-fold decrease in the hydrogen ion concentration,W) A 10-FOLD INCREASE IN THE HYDROGEN ION CONCENTRATION
toss-up,earth science,Multiple Choice,Earth’s atmosphere contains several different layers that are most often defined according to: W) pressure X) moisture Y) wind velocity Z) temperature,Z) TEMPERATURE
bonus,earth science,Short Answer,Name all of the following 3 choices that influence wind direction on Earth: Coriolis effect; centripetal force; pressure gradients,ALL
toss-up,math,Multiple Choice,Which of the following is closest in value to 792: W) 6084 X) 6241 Y) 6399 Z) 6400,X) 6241
bonus,math,Short Answer,Solve the following equation for x: 9x2 + 12x = –4 2,"–
3"
