type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice Coal formed from the remains of plants that died more than 300 million years ago. In what period did these plants live? W) Precambrian X) Cenozoic Y) Carboniferous [kahr-buh-NIF-er-uhs] Z) Cretaceous [kri-TAY-shuhs],Y) CARBONIFEROUS
bonus,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice What is the difference between mitosis [my-TOH-sis] and meiosis [my-OH-sis]? W) Mitosis refers to cell division while meiosis refers to cell repair X) Mitosis produces haploid cells while meiosis produces diploid cells Y) Meiosis has fewer stages than mitosis Z) Meiosis typically produces haploid gametes while mitosis does not,"Z) MEIOSIS TYPICALLY PRODUCES HAPLOID GAMETES WHILE MITOSIS
DOES NOT"
toss-up,energy,Short Answer,"Our Sun is a power source that generates energy through nuclear fusion. In this process, lighter hydrogen nuclei combine to form what heavier element?",HELIUM
bonus,energy,Short Answer,"Given a temperature of 95° Fahrenheit, the energy efficiency ratio (EER) is defined as the cooling capacity in Btu per hour over watts. Calculate the EER of an air conditioner with a cooling capacity of 10,000 Btu per hour and a watts unit consumption of 1000 watts.",10
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice A student hears the siren of a steadily approaching police car. Which of the following is true? W) The sound waves decrease in speed as the car nears X) The sound waves increase in speed as the car nears Y) The perceived frequency of the siren is greater than the frequency heard when the police car is at rest Z) The perceived frequency of the siren is less than the frequency heard when the police car is at rest,"Y) THE PERCEIVED FREQUENCY OF THE SIREN IS GREATER THAN THE
FREQUENCY HEARD WHEN THE POLICE CAR IS AT REST"
bonus,,Multiple Choice,"3) PHYSICAL SCIENCE Multiple Choice The dynamic equilibrium [ee-kwuh-LIB-ree-uhm] of a reaction is best characterized by which of the following? W) Equal amounts of products, enzymes, and reactants X) Complete use of all enzymes Y) The forward rate of reaction has reached the maximum rate Z) The forward and reverse rates of reaction are equal",Z) THE FORWARD AND REVERSE RATES OF REACTION ARE EQUAL
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following cellular organelles does NOT contain DNA? W) Chloroplasts X) Mitochondria [my-tuh-KON-dree-uh] Y) Nuclei Z) Ribosomes [RY-buh-sohms],Z) RIBOSOMES
bonus,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Why are so-called nectar robbers a problem for plants? W) They cause inappropriate cross-pollination X) They do not help pollinate plants Y) They steal the plant’s pollen Z) They cause self-pollination,X) THEY DO NOT HELP POLLINATE PLANTS
toss-up,math,Short Answer,"Once it breaks through the ground, a type of flower grows ¾ of an inch a day. How many days will it take to reach a height of 6 feet?",96
bonus,math,Short Answer,"Identify all of the following five block letters that have rotational symmetry: M, T, S, O, X.","S, O, AND X"
toss-up,,Short Answer,6) EARTH AND SPACE Short Answer What primary weather factor is driven by the pressure gradient caused by uneven heating of Earth’s surface?,WIND
bonus,,Multiple Choice,6) EARTH AND SPACE Multiple Choice Which of the following states would have the least amount of mass wasting based on the state’s topography? W) Virginia X) Colorado Y) South Dakota Z) Oregon,Y) SOUTH DAKOTA
toss-up,,Multiple Choice,"7) GENERAL SCIENCE Multiple Choice Your body senses balance using semicircular canals, which are located in which of the following? W) Hippocampus X) Ears Y) Thyroid Z) Optic nerve",X) EARS
bonus,,Short Answer,"7) GENERAL SCIENCE Short Answer Which members of our solar system left the majority of craters, scars, and apparent pockmarks on the surface of Earth's moon as a result of multiple impacts?","METEOROIDS (ACCEPT: ASTEROIDS, METEORITES; DO NOT ACCEPT:
METEORS)"
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice Pressure is defined as: W) Force divided by unit area X) Force divided by mass of air above the object Y) Force divided by unit volume Z) Power divided by unit force,W) FORCE DIVIDED BY UNIT AREA
bonus,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice Which of the following is true about sound perception? W) The intensity of sound is independent of loudness X) The frequency of sound is logarithmically related to the intensity Y) The loudness of a sound is logarithmically related to the intensity Z) Sounds measured in decibels are independent of the threshold of hearing,"Y) THE LOUDNESS OF A SOUND IS LOGARITHMICALLY RELATED TO THE
INTENSITY"
toss-up,,Multiple Choice,"9) LIFE SCIENCE Multiple Choice In humans, red-green color blindness is caused by a recessive sex-linked trait on the X chromosome. If a man and a woman produce a color blind son, assuming no spontaneous mutation, which of the following must be true? W) The father is color blind X) Both parents carry the allele for color blindness Y) The mother carries the allele for color blindness Z) Neither parent carries the allele for color blindness",Y) THE MOTHER CARRIES THE ALLELE FOR COLOR BLINDNESS
bonus,,Short Answer,"9) LIFE SCIENCE Short Answer Expressed as a fraction, what is the probability that the daughter of a color blind father and carrier mother will also be color blind?",1/2
toss-up,math,Multiple Choice,The slope of a line with equation y px b is greater than the slope of the line with equation y qx b. Which of the following must be true about the relationship between p and q? = + = + W) p > q X) p q Y) p q Z) p < q = ANS ≤W ER: W) p > q BONUS 10) MATH Short Answer What fraction has 0.757575… as its infinite repeating decimal?,25/33
toss-up,,Multiple Choice,11) EARTH AND SPACE Multiple Choice Which of the following is NOT a type of sediment load carried by a river? W) Dissolved X) Drifting Y) Suspended Z) Bed,X) DRIFTING
bonus,,Short Answer,11) EARTH AND SPACE Short Answer What is the name for the characteristic assigned to minerals that do NOT cleave in an organized fashion?,FRACTURE
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Wolbachia [wohl-BAK-eea] bacteria are maternally transmitted in insect hosts. Wolbachia tend to localize to what region of their insect host? W) Digestive tract X) Head Y) Ovaries Z) Lungs,Y) OVARIES
bonus,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Wolbachia [wohl-BAK-eea] bacteria are maternally transmitted in insect hosts. Which of the following is NOT a method by which Wolbachia manipulate the reproductive processes of their hosts in order to promote their proliferation through a host population? W) Killing male offspring X) Inducing parthenogenesis [par-thuh-noh-JEN-uh-sis] Y) Causing infected males to develop as females Z) Increasing the proportion of haploid offspring,Z) INCREASINGTHE PROPORTION OF HAPLOID OFFSPRING
toss-up,energy,Multiple Choice,"When exposed to the atmosphere, iron begins to rust. This surface process represents what type of reaction? W) Oxidation X) Electrolysis Y) Gas evolution Z) Reduction",W) OXIDATION
bonus,energy,Short Answer,Traditional incandescent light bulbs are being replaced by more energy efficient devices such as LEDs. What is the full term for the acronym LED?,LIGHT-EMITTING DIODE
toss-up,energy,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice The kinetic energy of an object is which of the following? W) Directly proportional to the square of the velocity X) Independent of the speed at which it is moving Y) Always a vector quantity Z) Independent of the mass of the object,W) DIRECTLY PROPORTIONAL TO THE SQUARE OF THE VELOCITY
bonus,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true of metals? W) They exist as extended planes of atoms X) They are malleable and ductile Y) They conduct electricity but do not conduct heat Z) They can be combined to form alloys,Y) THEY CONDUCT ELECTRICITY BUT DO NOT CONDUCT HEAT
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice The oxygen released into the air as a product of photosynthesis comes from what? W) Carbon dioxide X) Water Y) Glucose Z) Rubisco,X) WATER
bonus,,Short Answer,"15) LIFE SCIENCE Short Answer Arrange the following four groupings of organisms from narrowest to broadest level of categorization: 1) genus, 2) phylum [FY-luhm], 3) domain, 4) class.","1, 4, 2, 3 (ACCEPT: GENUS, CLASS, PHYLUM, DOMAIN)"
toss-up,math,Multiple Choice,"For a system of two linear equations, which of the following is true if their graphs intersect and have the same slope? W) There is a unique solution X) There are exactly two solutions Y) There are infinitely many solutions Z) There is no solution",Y) THERE ARE INFINITELY MANY SOLUTIONS
bonus,math,Short Answer,"Solve the following equation for x over the real numbers: x x − . A(N–S 5W)( ER+: 53),- = 3 16 Page 8 TOSS-UP 17) EARTH AND SPACE Short Answer What is the meteorological term for the level of water vapor in a given air parcel?",HUMIDITY (DO NOT ACCEPT: RELATIVE HUMIDITY)
