type,subject,format,question,answer
toss-up,math,Short Answer,What is the largest number of sides possible for a regular polygon that tessellates the plane?,6
bonus,math,Short Answer,"The hypotenuse of a right triangle is 9 feet, and one leg is 6 feet. What is the area, in square feet, of the triangle in simplest radical form?","9 5
_______________________________________________________"
toss-up,,Short Answer,"2) LIFE SCIENCE Short Answer Besides xylem and phloem (read as: FLŌE-ehm), what is the third tissue layer that comprises the stele in eudicot roots?",PERICYCLE
bonus,,Short Answer,2) LIFE SCIENCE Short Answer Give the common names of two of the principal species of Pacific salmon.,"(ACCEPT TWO) SOCKEYE, CHUM, COASTAL CUTTHROAT TROUT, CHINOOK,
COHO, STEELHEAD, OR PINK"
toss-up,energy,Short Answer,What is the term for the minimum amount of fissile material required for a chain reaction to be self-sustaining?,CRITICAL MASS
bonus,energy,Short Answer,What is the name of a device which consists of dissimilar metals joined together at one end that is used as a sensor for measuring temperature?,"THERMOCOUPLE
_______________________________________________________"
toss-up,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice The mechanical advantage of a block and tackle depends on which of the following? W) The size of the rope X) The length of the rope Y) The diameter of the wheels Z) The number of sections of rope,Z) THE NUMBER OF SECTIONS OF ROPE
bonus,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice Which of the following situations produces the MOST power? W) 160 newton force acting over 20 meters in 32 seconds X) 160 newton force acting over 2 meters in 3.2 seconds Y) 16 newton force acting over 20 meters in 3.2 seconds Z) 16 newton force acting over 200 meters in 3.2 seconds,Z) 16 NEWTON FORCE ACTING OVER 200 METERS IN 3.2 SECONDS
toss-up,,Short Answer,5) LIFE SCIENCE Short Answer Give the class of mollusks in which squid would be classified.,CEPHALOPODA
bonus,,Multiple Choice,"5) LIFE SCIENCE Multiple Choice Unlike other mollusks , cephalopods (read as: SEH-fah-loh- pohds) have which of the following characteristics? W) Gills X) Radula Y) Open circulatory system Z) Closed circulatory system","Z) CLOSED CIRCULATORY SYSTEM
_______________________________________________________"
toss-up,math,Multiple Choice,"Assuming that all of the following two dimensional shapes have the same area, which has the least perimeter? W) Triangle X) Circle Y) Trapezoid Z) Square",X) CIRCLE
bonus,math,Short Answer,"At a special showing of “The Magic Flute,” all 300 tickets were sold for a total of $5,360. If an adult ticket was $20 and a youth ticket was $12, how many adult tickets were sold?",220
toss-up,,Multiple Choice,"7) GENERAL SCIENCE Multiple Choice For a certain genetic disorder in humans, the mother always passes the disease to all of her children, but a father never passes it to any of his children. Which of the following explanations best explains this phenomenon? W) The gene for the disease is located on the X-chromosome X) The gene is dominant and is located on an autosomal chromosome Y) The gene is located on ribosomal (read as: RY-boh-sōem-ahl) DNA Z) The gene is located on mitochondrial (read as: my-toh-KOHN-dree-ahl) DNA",Z) THE GENE IS LOCATED ON MITOCHONDRIAL DNA
bonus,,Short Answer,7) GENERAL SCIENCE Short Answer What is the most stable isotope of rutherfordium (read as: ruh-the(r)-FOHR-dee-uhm)?,"RUTHERFORDIUM-267
_______________________________________________________"
toss-up,,Short Answer,8) EARTH AND SPACE SCIENCE Short Answer What kind of rock fragments are produced when magma is torn apart by volcanic eruptions?,PYROCLASTS
bonus,,Short Answer,"8) EARTH AND SPACE SCIENCE Short Answer What was the name of the space probe, launched in 2001, that orbited Mars to measure elements in its crust and search for signs of water?",MARS ODYSSEY
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Sediment with a diameter between 2 millimeters and 4 millimeters would be classified as which of the following? W) Silt X) Coarse sand Y) Medium sand Z) Cobble,Y) MEDIUM SAND
bonus,,Short Answer,"9) GENERAL SCIENCE Short Answer When a free neutron undergoes beta decay, what three particles does it form?","ELECTRON, PROTON, AND ELECTRON ANTINEUTRINO (DO NOT ACCEPT:
ELECTRON NEUTRINO)
_______________________________________________________"
toss-up,,Multiple Choice,10) LIFE SCIENCE Multiple Choice Which of the following is the most likely effect on the remaining bacteria after killing 90% of bacteria with antibacterial soap? W) They will reproduce and form a colony of bacteria that are more resistant X) They will die because there are not enough bacteria left to reproduce Y) They will relocate Z) They can no longer cause infections because their numbers are too low,"W) THEY WILL REPRODUCE AND FORM A COLONY OF BACTERIA THAT ARE
MORE RESISTANT"
bonus,,Short Answer,10) LIFE SCIENCE Short Answer Give the scientific names of the three small bones found in the human ear.,"MALLEUS, INCUS, AND STAPES"
toss-up,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following characteristics is NOT true of cannonball jellyfish? W) They can make up more than 16% of biomass in shallow inshore areas off the southeastern coast of the United States X) They commonly sting humans Y) One of their main predators is the leatherback sea turtle Z) They can reproduce both sexually and asexually,X) THEY COMMONLY STING HUMANS
bonus,,Short Answer,11) GENERAL SCIENCE Short Answer What is the genus of the oldest known vertebrate to show viviparity (read as: vy-vi-PAH-rit-ee)?,"MATERPISCIS
_______________________________________________________"
toss-up,math,Short Answer,10! 12) MATH Short Answer Evaluate: (read as: 10 factorial over the quantity 8 factorial times 8!3! 3 factorial).,15
bonus,math,Short Answer,"Harry bought a shirt that was marked 50% off the sale price, which was 40% off the original price. Providing your answer as a decimal to the nearest tenth, after paying a tax of 8%, what percent of the original sticker price did he pay?",32.4%
toss-up,,Multiple Choice,"13) PHYSICAL SCIENCE Multiple Choice In a transverse wave, the medium vibrates in which of the following ways? W) In a direction opposite the wave direction X) At right angles to the wave direction Y) In the same direction as the wave Z) At a 45 degree angle to the wave direction",X) AT RIGHT ANGLES TO THE WAVE DIRECTION
bonus,,Short Answer,13) PHYSICAL SCIENCE Short Answer Name three ferromagnetic elements.,"(ACCEPT THREE) IRON, NICKEL, COBALT, DYSPROSIUM, PLUTONIUM, AND
GADOLINIUM
_______________________________________________________"
toss-up,,Short Answer,14) LIFE SCIENCE Short Answer What is the name of the branch of science specifically concerned with the study of fungi?,MYCOLOGY
bonus,,Short Answer,14) LIFE SCIENCE Short Answer The beta-galactosidase (read as: gah-lahk-TŌE-si-days) enzyme aids in lactose digestion by separating lactose into what two monosaccharide (read as: moh-noh-SAH-kah-ryd) molecules?,GALACTOSE AND GLUCOSE
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following nutrients is most often limiting in freshwater aquatic ecosystems? W) Carbon X) Nitrogen Y) Phosphorus Z) Sulfur,Y) PHOSPHORUS
bonus,,Short Answer,15) GENERAL SCIENCE Short Answer What is the common name of the only penguin that lives north of the equator in the wild?,"GALAPAGOS PENGUIN
_______________________________________________________"
toss-up,,Multiple Choice,16) PHYSICAL SCIENCE Multiple Choice Which of the following does the slope on a distance- time graph represent? W) Velocity X) Acceleration Y) Displacement Z) Motion,W) VELOCITY
bonus,,Short Answer,"16) PHYSICAL SCIENCE Short Answer In a second-class lever, where is the fulcrum located: 1) between the input and the output forces; 2) closer to the output force than the input force; or 3) closer to the input force than the output force?",CLOSER TO THE OUTPUT FORCE THAN THE INPUT FORCE (ACCEPT: 2)
toss-up,,Multiple Choice,17) EARTH AND SPACE SCIENCE Multiple Choice Which of the following types of sediments came from shells and skeletons of animals? W) Terrigenous (read as: teh-RI-jeh-nuhs) X) Sulfurous Y) Hydrogenous Z) Calcareous (read as: kahl-KAHR-ee-uhs),Z) CALCAREOUS
bonus,,Short Answer,17) EARTH AND SPACE SCIENCE Short Answer What are the names of the two irregularly shaped moons of Mars?,"PHOBOS AND DEIMOS
_______________________________________________________"
toss-up,,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Which of the following elements has the highest melting point at standard atmospheric pressure? W) Tungsten X) Thallium Y) Gold Z) Copper,W) TUNGSTEN
bonus,energy,Short Answer,"18) PHYSICAL SCIENCE Short Answer What is the kinetic energy, in joules, of a 70 kilogram tiger running at a speed of 8 meters per second?",2240
toss-up,energy,Multiple Choice,Which of the following countries generates the greatest share of its electricity from wind power? W) Denmark X) Spain Y) Germany Z) United States,W) DENMARK
bonus,energy,Short Answer,"By name or number, rank from greatest to least the total amount of each of the following four products produced from crude oil in the U.S. in 2009: 1) jet fuel, 2) gasoline, 3) diesel, 4) heating oil.","GASOLINE, DIESEL, JET FUEL, HEATING OIL (ACCEPT: 2, 3, 1, 4)
_______________________________________________________"
toss-up,math,Multiple Choice,"If a polyhedron had seven faces, exactly six of which were triangles, which of the following could it be? W) Hexagonal prism X) Hexagonal pyramid Y) Pentagonal prism Z) Pentagonal pyramid",X) HEXAGONAL PYRAMID
bonus,math,Short Answer,Solve for real numbers x if 9x- x2 > 0 (read as: the square root of the quantity 9x minus x squared is greater than 0).,0 < x < 9
