type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) Energy – Multiple Choice What state has the largest geothermal power generation capacity? W) Arizona X) California Y) Idaho Z) Utah,X) CALIFORNIA
bonus,energy,Short Answer,1) Energy – Short Answer What derived SI unit is used to measure electric potential?,"VOLT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Life Science – Multiple Choice Which of the following is true of virus genomes [JEE-nomes]? W) They are always composed of DNA X) They are always circular Y) They may be composed of either DNA or RNA Z) They are diploid,Y) THEY MAY BE COMPOSED OF EITHER DNA OR RNA
bonus,,Multiple Choice,2) Life Science – Multiple Choice You are using a light microscope to look at cells stained with a dye that detects chromatin [KROH-mah-tin] and can see densely-colored regions that you recognize as chromosomes. Which of the following must be true? W) The cell is undergoing mitosis [my-TOW-sis] X) The genome [JEE-nome] is diploid [DIH-ployd] Y) The genome is haploid [HA-ploid] Z) The cell is in interphase,W) THE CELL IS UNDERGOING MITOSIS
toss-up,math,Short Answer,3) Math – Short Answer What is the area of a circle inscribed in a square of side 14?,49π
bonus,math,Short Answer,3) Math – Short Answer What is 3/7 divided by 8/21 divided by 15/4?,"3/10 (ACCEPT: 0.3)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Physical Science – Multiple Choice Which of the following instruments does not primarily rely on a lens? W) Refracting telescope X) Reflecting telescope Y) Binocular Z) Monocular,X) REFLECTING TELESCOPE
bonus,,Short Answer,4) Physical Science – Short Answer What principle of fluid mechanics describes the buoyant force?,ARCHIMEDES PRINCIPLE
toss-up,,Multiple Choice,5) Life Science – Multiple Choice Which of the following magnifications is most appropriate for viewing bacteria through a light microscope? W) 5 times X) 50 times Y) 500 times Z) 5000 times,Y) 500 TIMES
bonus,,Multiple Choice,"5) Life Science – Multiple Choice After a signaling molecule binds to a receptor, what enzymes often set off a cascade of phosphorylation [faws-four-il-AY-shun] events? W) Kinases [KYE-nayses] X) Phosphatases [FAWS-fa-tases] Y) Amylases [AM-ill-aces] Z) Lipases [LYE-paces]","W) KINASES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"6) Earth and Space – Multiple Choice Which of the following is the group of minerals formed when metals combine with a halogen element such as iodine, chlorine, bromine, or florine? W) Halides X) Halites Y) Tretrahalogens Z) Halogens",W) HALIDES
bonus,,Multiple Choice,6) Earth and Space – Multiple Choice Hurricanes are rated by categories on what five-point scale? W) Fujita scale X) Richter scale Y) Torino scale Z) Saffir-Simpson scale,Z) SAFFIR-SIMPSON SCALE
toss-up,math,Short Answer,7) Math – Short Answer What is 503?,"125,000"
bonus,math,Short Answer,7) Math – Short Answer What is the maximum possible number of intersection points of a circle and a rectangle?,"8
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"8) Life Science – Multiple Choice Which of the following groups of organic compounds in the human body are the most diverse in size, shape, and function? W) Carbohydrates X) Lipids Y) Proteins Z) Nucleic [new-CLAY-ik] acids",Y) PROTEINS
bonus,,Multiple Choice,8) Life Science – Multiple Choice Which of the following is a sex-linked trait in humans? W) Eye color X) Skin tone Y) Color blindness Z) Freckles,Y) COLOR BLINDNESS
toss-up,,Multiple Choice,9) Physical Science – Multiple Choice Which of the following is an example of a radiation detector? W) Geiger [GYE-gur] counter X) Anemometer Y) LCR meter Z) Refractometer,W) GEIGER COUNTER
bonus,,Multiple Choice,"9) Physical Science – Multiple Choice If an object experiences a change in its velocity, which of the following statements must be TRUE about its acceleration? W) It is positive X) It is negative Y) It is non-zero Z) It is constant","Y) IT IS NON-ZERO
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,10) Math – Multiple Choice For which of the following x-values is x3 greater than or equal to x2? W) –2 X) –½ Y) ½ Z) 2,Z) 2
bonus,math,Short Answer,10) Math – Short Answer Express the following in scientific notation rounded to two significant digits: the fraction with numerator 4.5 × 105 and denominator 3.5 × 10–2.,1.3 × 107
toss-up,energy,Multiple Choice,11) Energy – Multiple Choice Commercially available photovoltaic [photo-vawl-TAY-ik] cells are primarily made of what element? W) Germanium [jer-MAYN-ee-um] X) Arsenic Y) Carbon Z) Silicon,Z) SILICON
