type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice An approximate representation or simulation of a system being studied is called which of the following? W) Hypothesis X) Model Y) Experiment Z) Scientific law,X) MODEL
bonus,,Multiple Choice,"1) GENERAL SCIENCE Multiple Choice Which of the following best represents the proper order of steps in the scientific process? W) Test, discuss, observe, hypothesize X) Test, observe, discuss, hypothesize Y) Observe, hypothesize, test, discuss Z) Discuss, observe, hypothesize, test","Y) OBSERVE, HYPOTHESIZE, TEST, DISCUSS"
toss-up,math,Multiple Choice,Which of the following is a polyhedron whose base is a polygon and whose other faces meet at a point? W) Pyramid X) Cone Y) Prism Z) Regular polyhedron,W) PYRAMID
bonus,math,Short Answer,"What is the surface area, in feet squared and to the nearest integer, of a sphere with a radius of foot?","1
13"
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer What is the density in grams per cubic centimeter of a substance that has a mass of 50 grams and a volume of 10 cubic centimeters?,5
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer If calcium were to combine with bromine to form a neutral molecule, what is the least number of calcium and bromine atoms, respectively, that would be required?",CALCIUM = 1; BROMINE = 2
toss-up,energy,Multiple Choice,The energy used in our households comes through electrical lines originating from which of the following locations? W) A generation station X) A rectifying bridge Y) A power supply Z) A DC to DC converter,W) A GENERATION STATION
bonus,energy,Multiple Choice,Fuel cells work in which of the following ways? W) By converting chemical energy into electrical energy X) By processing plant matter to generate electricity Y) By converting thermal energy into electrical energy Z) By using fossil fuels to generate mechanical energy,W) BY CONVERTING CHEMICAL ENERGY INTO ELECTRICAL ENERGY
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following organisms has the most recent common ancestor with humans? W) Orangutan X) Gorilla Y) Chimpanzee Z) Lemur,Y) CHIMPANZEE
bonus,,Short Answer,5) LIFE SCIENCE Short Answer What metallic element in hemoglobin [HEE-muh-gloh-bin] binds oxygen?,IRON
toss-up,math,Short Answer,"A parallelogram has a height of 20 feet. If its area is 600 square feet, what is its base in feet?",30
bonus,math,Short Answer,"Giving your answer as a percent, what is the grade, or slope, of a dirt road that rises 20 feet for a horizontal distance of 400 feet?",5%
toss-up,,Short Answer,"7) GENERAL SCIENCE Short Answer On a velocity graph, what is the acceleration when the line is level and horizontal?",ZERO
