type,subject,format,question,answer
toss-up,,Multiple Choice,"1) GENERAL SCIENCE Multiple Choice Which of the following best explains why it is possible to find nuggets of pure gold and silver in nature, but sodium appears only in compounds? W) Gold and silver are denser than sodium X) Gold and silver are less reactive than sodium Y) Gold and silver are less common than sodium Z) Gold and silver are solids at room temperature",X) GOLD AND SILVER ARE LESS REACTIVE THAN SODIUM
bonus,,Short Answer,1) GENERAL SCIENCE Short Answer An object has a mass of 3 kilograms and a force accelerates the object from rest to a speed of 4 meters per second over a distance of 2 meters. What is the work done in joules by this force?,"24
_______________________________________________________"
toss-up,math,Multiple Choice,Which of the following is the least volume? W) 1.9 pints X) 3.5 cups Y) 1 quart Z) 1/3 of a gallon,X) 3.5 CUPS
bonus,math,Short Answer,What are two consecutive positive odd integers whose product is 783?,27 AND 29
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer What early scientific instrument was used to determine if an object was carrying an electric charge?,ELECTROSCOPE
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer What volume, in milliliters, of a 10 molar hydrochloric acid stock solution is needed to make 2 liters of a 3 molar hydrochloric acid solution?","600
_______________________________________________________"
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following is an example of a monotreme (read as: MOH-noh-treem)? W) Hedge-hog X) Platypus (read as: PLAH-ti-puhs) Y) Anteater Z) Wombat,X) PLATYPUS
bonus,,Short Answer,4) LIFE SCIENCE Short Answer What are the two types of bladders in the human body?,GALL AND URINARY
toss-up,,Short Answer,"5) GENERAL SCIENCE Short Answer What is the most common type of cloud formed when warm air rises and reaches a level of cool air, where the moisture in the air cools and condenses?",CUMULUS
bonus,,Short Answer,"5) GENERAL SCIENCE Short Answer A chemical is added to a cell that prevents endocytosis (read as: EHN-doh-sy-TŌE-sis) but does not prevent exocytosis (read as: ehk-sōe -sy-TŌE-sis). As a result, what would be expected to happen to the volume of the cell over time?","IT WILL DECREASE
_______________________________________________________"
