type,subject,format,question,answer
toss-up,,Short Answer,1) Earth & Space – Short Answer In what phase must the moon be during a total solar eclipse?,NEW MOON (ACCEPT: NEW)
bonus,,Multiple Choice,1) Earth & Space – Multiple Choice Stony-iron meteorites are most similar in composition to what part of the Earth? W) Core-mantle boundary X) Outer core Y) Inner core Z) Crust,"W) CORE-MANTLE BOUNDARY
******************"
toss-up,energy,Multiple Choice,2) Energy – Multiple Choice Scientists at the Joint BioEnergy Institute are using CRISPR/Cas9 technology on fungi. Which of the following best describes what they are trying to do to the fungi? W) Edit their genomes X) Sequence their DNA Y) Capture ribosomal protein products Z) Analyze their transcriptome [trans-SCRIPT-ohm],W) EDIT THEIR GENOMES
bonus,energy,Short Answer,2) Energy – Short Answer Scientists at the Joint Genome Institute reported that a group of microbes can synthesize methyl benzene. What is the preferred IUPAC name for this compound?,TOLUENE
toss-up,,Short Answer,"3) Life Science – Short Answer Other than skeletal and smooth muscle, vertebrates also possess what type of muscle characterized by high electrical conductivity?",CARDIAC (ACCEPT: HEART)
bonus,,Multiple Choice,3) Life Science – Multiple Choice Which of the following animals best exhibits aposematic [ap-oh-seh-MAT-ik] coloration as a defense mechanism? W) Leopard X) Zebra Y) Chameleon Z) Bee,"Z) BEE
******************"
toss-up,,Short Answer,"4) Physical Science – Short Answer If a projectile is dropped from a height of one kilometer with no initial speed, how many meters will it fall in 10 seconds?",490
bonus,,Short Answer,"4) Physical Science – Short Answer The level of glucose in Rishi’s blood is 90 milligrams per deciliter [DEH-sih-liter]. If the molar mass of glucose is 180 grams per mole, what is the molarity of glucose in Rishi’s blood, to the nearest millimolar?",5
toss-up,math,Short Answer,5) Math – Short Answer What is 242 – 212?,135
bonus,math,Short Answer,"5) Math – Short Answer To the nearest whole number, 128 kilometers per hour is how many meters per second?","36
******************"
toss-up,,Multiple Choice,6) Earth & Space – Multiple Choice Which of the following types of clouds would most likely result in precipitation? W) Nimbostratus [NIM-bo-stratus] X) Altostratus [AL-toh-stratus] Y) Cirrus [SEER-us] Z) Cumulus [KYOOM-yoo-lus],W) NIMBOSTRATUS
bonus,,Short Answer,6) Earth & Space – Short Answer Identify all of the following three ocean floor features that are associated with convergent plate boundaries: 1) Deep-ocean trench; 2) Accretionary wedge; 3) Rift valley.,"1, 2"
toss-up,energy,Multiple Choice,"7) Energy – Multiple Choice Scientists at Lawrence Berkeley National Lab are working on methods to increase the recyclability of PET, a common material in plastic. Which of the following terms best describes PET? W) Inorganic material X) Organic polymer Y) Biopolymer Z) Alkane",X) ORGANIC POLYMER
bonus,energy,Short Answer,7) Energy – Short Answer Scientists at Lawrence Berkeley Lab are studying the binding properties of N-acetylglucosamine [N-ah-setil-glue-KOH-sah-meen]. This is a sugar in which an acetyl group has been attached to what element in glucosamine?,"NITROGEN (ACCEPT: N)
******************"
toss-up,,Short Answer,"8) Life Science – Short Answer Rhizobium [rye-ZOH-bee-um] bacteria, which are often found in legume roots, are responsible for helping their host plant obtain what essential element?",NITROGEN
bonus,,Short Answer,"8) Life Science – Short Answer In order to fix nearsightedness, a lens must have at least one surface with what type of curvature?",CONCAVE
toss-up,,Short Answer,"9) Earth & Space – Short Answer Uranus has an inclination to orbit of approximately 98 degrees and an orbital period of approximately 84 Earth years. Giving your answer to the nearest whole Earth year, how much time will pass between the summer solstice and the closest vernal equinox on Uranus?",21
bonus,,Short Answer,9) Earth & Space – Short Answer The Chandrasekhar [chan-drah-SAY-kar] limit is an upper bound on the mass of what type of star?,"WHITE DWARF
******************"
toss-up,,Multiple Choice,10) Physical Science – Multiple Choice Ejecting electrons from the ground state of a metal atom typically requires light from which of the following regions of the electromagnetic spectrum? W) Radio X) X-ray Y) Infrared Z) Visible,X) X-RAY
bonus,,Short Answer,"10) Physical Science – Short Answer Suppose that a projectile is thrown vertically upwards with a speed of 20 meters per second from the top of a building. The projectile takes 6 seconds to reach the ground. How high was the building in meters, given to one significant figure?",60
