type,subject,format,question,answer
toss-up,,Multiple Choice,1) Life Science – Multiple Choice What is the name for the microscopic pores on the surface of leaves and stems in plants through which gas exchange occurs ? W) Stele [STEEl-ee] X) Phloem [FLOW-em] Y) Cambium [KAM-bee-um] Z) Stomata [stow-MAH-tah],Z) STOMATA
bonus,,Multiple Choice,1) Life Science – Multiple Choice Which of the following is NOT true of sister chromatids [CROW-mah-tids]? W) They are connected by centromeres [SEN-troh-meers] X) They are identical Y) They are diploid [DIH-ployd] Z) They contain different alleles [Ah-LEELZ],"Z) THEY CONTAIN DIFFERENT ALLELES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer What is 83 – 19 + 17?,81
bonus,math,Short Answer,"2) Math – Short Answer A triangle has two exterior angles that have degree measures of 115 and 120, respectively. What is the degree measure of their common remote interior angle?",55
toss-up,energy,Multiple Choice,3) Life Science – Multiple Choice The breakdown of molecules to obtain energy is which of the following? W) Catabolism [cah-TAB-eh-lizm] X) Anabolism [an-AB-beh-lizm] Y) Respiration Z) Transpiration,W) CATABOLISM
bonus,,Multiple Choice,3) Life Science – Multiple Choice Which of the following human diseases is dominant? W) Red-green color blindness X) Cystic fibrosis Y) Hemophilia Z) Huntington's disease,"Z) HUNTINGTON'S DISEASE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Earth and Space – Multiple Choice Which of the following types of rocks typically exhibits stratification? W) Igneous X) Metamorphic Y) Sedimentary Z) Biological,Y) SEDIMENTARY
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice What is the term for small distinctive groups of stars within constellations? W) Asterisms X) Clusters Y) Bands Z) Cliques,W) ASTERISMS
toss-up,,Multiple Choice,5) Physical Science – Multiple Choice For which of the following molecules would elemental analysis give you the molecular formula? W) C H O 3 6 9 X) SiO 2 Y) C H 6 14 Z) H O 8 8,"X) SiO
2"
bonus,,Short Answer,5) Physical Science – Short Answer Rank the following three isotopes from least to greatest in terms of their numbers of neutrons: 1) Carbon-14; 2) Nitrogen-14; 3) Oxygen-18.,"2, 1, 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice What role is fission-based nuclear power used for in the energy production and distribution grid? W) Baseload X) Peak Y) Arbitrage Z) Peak shaving,W) BASELOAD
bonus,energy,Short Answer,6) Energy – Short Answer Increasing the amount of thermal energy contained in an object also increases what quantifiable property of the object?,TEMPERATURE
toss-up,math,Short Answer,7) Math – Short Answer Simplify the following expression: a7 times a5,a12
bonus,math,Short Answer,"7) Math – Short Answer At the start of school, Jack scored 63 on his pre-test. At the end of the first week, he scored 68 on his post-test. Rounded to the nearest tenth of a percent, what is his percent increase?","7.9
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,8) Energy – Multiple Choice In which of the following states would you not expect to find a coal mine? W) Nevada X) Illinois Y) Louisiana Z) North Dakota,W) NEVADA
bonus,energy,Multiple Choice,8) Energy – Multiple Choice Coal is primarily used to generate electricity. Which of the following is the second largest use of coal? W) Heating homes X) Running factories Y) Fueling trains Z) Smelting and steelmaking,Z) SMELTING AND STEELMAKING
toss-up,,Multiple Choice,"9) Physical Science – Multiple Choice If the temperature of a gaseous medium through which a sound wave passes is decreased, what will happen to the speed of the wave? W) It will increase X) It will decrease Y) It will remain the same Z) It will fluctuate",X) IT WILL DECREASE
bonus,,Short Answer,"9) Physical Science – Short Answer Identify all of the following three quantities that, when changed, would affect the period of a pendulum: 1) Mass of the bob; 2) Density of the bob; 3) Length of the string.","3 (ACCEPT: LENGTH OF THE STRING)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,10) Math – Short Answer What is the area of a right triangle with legs of length 4 and 7?,14
bonus,math,Short Answer,"10) Math – Short Answer A cell phone plan costs a fixed rate per month plus a charge per text message. One month, Sarah had 200 texts and her total bill was $34. The next month, she had 500 texts and her total bill was $52. In dollars, what is the fixed rate per month?",22
toss-up,,Multiple Choice,11) Life Science – Multiple Choice Which of the following is a protein? W) Triglycerides [try-GLIH-sir-ides] X) Myoglobin [MY-oh-glow-bin] Y) Uracil [YUR-ah-sil] Z) Ribose [RYE-bose],X) MYOGLOBIN
bonus,,Multiple Choice,11) Life Science – Multiple Choice Which of the following is not an ectotherm? W) Otter X) Gold fish Y) Turtle Z) Beetle,"W) OTTER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,12) Earth and Space – Multiple Choice The temperature of a body of water influences which of the following? W) The temperature of the air above it X) The formation of deserts Y) Global climate change Z) Salt concentration,W) THE TEMPERATURE OF THE AIR ABOVE IT
bonus,,Short Answer,12) Earth and Space – Short Answer ENSO is an acronym for an irregular periodical variation in sea surface temperatures and winds in the eastern tropical Pacific Ocean. What does ENSO stand for?,EL NIÑO-SOUTHERN OSCILLATION
toss-up,,Short Answer,13) Physical Science – Short Answer An alpha particle is the nucleus of an atom of what element?,HELIUM
bonus,,Multiple Choice,13) Physical Science – Multiple Choice What is the SI derived unit used to express power? W) Joule [jool] X) Erg Y) Watt Z) Newton,"Y) WATT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,14) Life Science – Multiple Choice Which of the following cells can be described as totipotent [tow-TIH-puh-tent]? W) IPS cell X) Bone marrow cell Y) Fibroblast stem cell Z) Zygote [ZYE-goat],Z) ZYGOTE
bonus,,Multiple Choice,14) Life Science – Multiple Choice In which of the following classifications is a bacteriophage? W) Moneran [mo-NEER-en] X) Chordate [KOR-date] Y) Virus Z) Protist [PRO-tist],Y) VIRUS
toss-up,,Short Answer,15) Earth and Space – Short Answer What is the term for glacier-cut inlets that are now filled with water?,FJORD
bonus,,Multiple Choice,15) Earth and Space – Multiple Choice A comet’s gas tail points in which of the following directions? W) Trailing behind its orbit X) Leading ahead along its orbit Y) Directly towards the Sun Z) Directly away from the Sun,"Z) DIRECTLY AWAY FROM THE SUN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,16) Energy – Multiple Choice Which of the following is not a form of energy? W) Petroleum X) Nuclear Y) Chemical Z) Thermal,W) PETROLEUM
bonus,energy,Short Answer,16) Energy – Short Answer Identify all of the following four products that can be produced from the processing and refinement of petroleum: 1) Asphalt; 2) Paraffin; 3) Kerosene; 4) Propane.,"ALL (1, 2, 3, 4)"
toss-up,,Multiple Choice,"17) Physical Science – Multiple Choice Which of the following is NOT true about magnets? W) As two magnets move apart, the repelling force increases X) Opposite poles attract each other Y) If you break a magnet you have two new magnets Z) Compasses are affected by magnetic fields","W) AS TWO MAGNETS MOVE APART, THE REPELLING FORCE INCREASES"
bonus,energy,Short Answer,"17) Physical Science – Short Answer If the speed of an object is tripled, by what factor is the kinetic energy multiplied?","NINE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,18) Math – Short Answer Find the value of the following expression: open parenthesis 492 + 49 close parenthesis divided by 49.,50
bonus,math,Short Answer,"18) Math – Short Answer What is the slope of the line through (–3, 3) and (6, –4)?",–7/9
toss-up,,Short Answer,"19) Physical Science – Short Answer Over some period of time, a radioactive isotope decays until only 1/8 of the original element is present. How many half-lives passed during this time period?",3
bonus,energy,Multiple Choice,19) Physical Science – Multiple Choice What physical quantity can be defined as the sum of all the possible microstates of a system? W) Free energy X) Enthalpy [EN-thul-pee] Y) Entropy [EN-troh-pee] Z) Heat,"Y) ENTROPY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,20) Earth and Space – Multiple Choice Which of the following types of stars has the weakest hydrogen Balmer lines? W) A X) F Y) G Z) B,Y) G
bonus,,Multiple Choice,20) Earth and Space – Multiple Choice Which of the following components of the interstellar medium is typically the least dense? W) HI clouds X) Molecular clouds Y) Coronal gas Z) Intercloud medium,Y) CORONAL GAS
