type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer The point (4, 2) is reflected through the y-axis and then reflected through the line y = x. What are the coordinates of the resulting point?","(2, –4) (ACCEPT: x = 2 AND y = –4)"
bonus,math,Short Answer,1) Math – Short Answer Convert 204 in base 10 to base 6.,"FIVE-FOUR-ZERO (ACCEPT: 540)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Earth and Space – Short Answer Enceladus [en-SELL-ah-dus] is a moon of particular interest because its cryovolcanos [cry-oh-volcanoes] have been observed to expel plumes mainly composed of what substance?,WATER (ACCEPT: WATER VAPOR)
bonus,,Short Answer,2) Earth and Space – Short Answer What planet in our solar system has a 3 to 2 spin-orbit resonance?,MERCURY
toss-up,,Short Answer,3) Physical Science – Short Answer What temperature scale defines the zero point as absolute zero and defines one unit of temperature as the same size as one Celsius degree?,KELVIN
bonus,,Short Answer,"3) Physical Science – Short Answer In high-density polyethylene, or HDPE, each carbon atom bonds to how many other carbon atoms?","2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Life Science – Short Answer The pons and the medulla oblongata [awb-lawn-GAH-tah] are parts of what brain structure that connects the spinal cord to the rest of the brain?,BRAINSTEM
bonus,,Short Answer,4) Life Science – Short Answer What division of the autonomic nervous system can increase heart rate and stimulate adrenal glands?,SYMPATHETIC
toss-up,energy,Multiple Choice,5) Energy – Multiple Choice Scientists at Los Alamos National Lab are measuring the flux of charged particles entering Earth’s upper atmosphere. Most of these charged particles come from which of the following? W) Nearby pulsars X) Radioactive decay of elements Y) Active galactic nuclei Z) Solar wind,Z) SOLAR WIND
bonus,energy,Short Answer,5) Energy – Short Answer Researchers at Princeton Plasma Physics Lab are studying how planets must be shielded from their star's stellar wind to support life. What region surrounding Earth shields it from the solar wind?,"MAGNETOSPHERE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Earth and Space – Short Answer What term is used by oceanographers to describe a body of water within the ocean that is characterized by its temperature and salinity?,WATER MASS
bonus,,Short Answer,6) Earth and Space – Short Answer Identify all of the following three geologic time groupings that are eras: 1) Proterozoic [proh-tair-oh-ZOH-ik]; 2) Oligocene [AW-lih-goh-seen]; 3) Paleogene.,1
toss-up,,Short Answer,"7) Physical Science – Short Answer A 3-ohm resistor is subjected to a voltage difference of 6 volts. In amperes, what is the current that passes through the resistor?",2
