type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE Multiple Choice What sedimentary rock consists of angular rock fragments that are cemented together in a fine-grained cement? W) Sandstone X) Conglomerate Y) Till Z) Breccia [BRECH-ee-uh],Z) BRECCIA
bonus,,Short Answer,"1) EARTH AND SPACE Short Answer Put the following three minerals in order of increasing hardness: 1) plagioclase [PLAY-jee-uh-klays], 2) corundum, 3) gypsum.","3, 1, 2 (ACCEPT: GYPSUM, PLAGIOCLASE, CORUNDUM)
_______________________________________________________"
toss-up,,Multiple Choice,"2) GENERAL SCIENCE Multiple Choice When two tectonic plates meet in a subduction zone and a mountain forms over time, what type of boundary does this create? W) Convergent X) Divergent Y) Transformative Z) Continental",W) CONVERGENT
bonus,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Isotopes are atoms of an element that are different because they have a different number of which of the following? W) Protons X) Neutrons Y) Electrons Z) Nuclei [NOO-klee-eye],X) NEUTRONS
toss-up,,Multiple Choice,"3) PHYSICAL SCIENCE Multiple Choice As a ball rolls down an inclined plane in free motion, what is the normal force acting on the ball? W) Equal to the ball’s weight X) Less than the ball’s weight Y) Greater than the ball’s weight Z) Depends on the volume of the ball",X) LESS THAN THE BALL’S WEIGHT
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer The molecular weight of sodium is 22.99 grams per mole, and the molecular weight of chlorine is 35.45 grams per mole. What is the molecular weight in grams per mole of sodium chloride?","58.44
_______________________________________________________"
toss-up,math,Multiple Choice,"What is the mean of the set of four numbers: 5, -5, 5, -5? W) -1 X) 0 Y) 1/5 Z) 1",X) 0
bonus,math,Short Answer,"In centimeters, how long is a sweater that is woven at a rate of 70 centimeters per hour if you start a timer when the sweater is 45 centimeters long, and you measure the entire sweater when the timer reads 3 hours?",255
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice A sea star would NOT be found in which of the following marine environments? W) Intertidal zone X) Pelagic zone Y) Benthic zone Z) Littoral zone,X) PELAGIC ZONE
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following is NOT an illness caused by bacteria? W) Strep throat X) Toxic shock syndrome Y) Scarlet fever Z) Influenza,"Z) INFLUENZA
_______________________________________________________"
toss-up,,Short Answer,6) EARTH AND SPACE Short Answer Which of Jupiter's moons shows the most volcanic activity?,IO
bonus,,Multiple Choice,6) EARTH AND SPACE Multiple Choice Which of the following is NOT part of a delta? W) Prodelta X) Delta lake Y) Delta plain Z) Delta front,X) DELTA LAKE
toss-up,energy,Multiple Choice,"When ingested, which of the following provides the greatest number of calories per gram? W) Fat X) Protein Y) Carbohydrates Z) Ethanol",W) FAT
bonus,energy,Short Answer,Where is the site of the most significant accident in the U.S. commercial nuclear energy industry?,"THREE MILE ISLAND (ACCEPT: DAUPHIN COUNTY, PENNSYLVANIA)
_______________________________________________________"
toss-up,energy,Short Answer,8) GENERAL SCIENCE Short Answer What is the name for the process by which plants absorb light from the Sun and convert it to chemical energy?,PHOTOSYNTHESIS
bonus,,Short Answer,8) GENERAL SCIENCE Short Answer A convex lens will cause parallel beams of light to converge. What will happen to parallel beams of light passed through a concave lens?,THEY DIVERGE
toss-up,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice An atom containing only a single proton and no electrons is which of the following? W) An anion [AN-y-uhn] X) A noble gas Y) A cation [KAT-eye-uhn] Z) A radioactive metal,Y) A CATION
bonus,,Short Answer,9) PHYSICAL SCIENCE Short Answer The carbon atoms in diamond are held together by what type of bond?,"COVALENT (ACCEPT: SIGMA)
_______________________________________________________"
toss-up,math,Short Answer,What is the thousandths place digit in the decimal form of 11/9?,2
bonus,math,Multiple Choice,"The price of a certain cell phone was originally marked $250 on Thursday. On Friday, the price was reduced by 20% and then the new price was increased by 20% on Saturday. What was the cost of the cell phone on Saturday? W) $100 X) $120 Y) $240 Z) $250",Y) $240
