type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer What is the slope-intercept equation of the line through the origin that contains the point (3, 6) ?",y = 2x (ACCEPT: y = 2x + 0)
bonus,math,Short Answer,"1) Math – Short Answer The mean of the numbers of weekly work hours for 11 part-time employees at Happy Dan’s is 24. The mean number of hours for 4 of the employees is 19. To the nearest whole number, what is the mean number of hours for the rest of Dan’s employees?","27
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Life Science – Short Answer What term is used to describe the natural separation of leaves from the body of the plant?,ABSCISSION
bonus,,Multiple Choice,2) Life Science – Multiple Choice Experiments crossing different colored pea plants demonstrate what genetic concept? W) Gametophyte reproductive cycles X) Haploid and diploid variation Y) Recessive and dominant genes Z) Mitotic division,Y) RECESSIVE AND DOMINANT GENES
toss-up,energy,Multiple Choice,3) Energy – Multiple Choice What type of battery is commonly found in rechargeable consumer electronics? W) Alkaline X) Lead acid Y) Lithium-ion Z) Aluminum-air,Y) LITHIUM-ION
bonus,energy,Short Answer,"3) Energy – Short Answer In order for bioethanol to be miscible with gasoline, what contaminant must first be removed?","WATER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Physical Science – Short Answer How many electrons does argon have in its valence electron shell?,8
bonus,,Short Answer,"4) Physical Science – Short Answer How much work, in joules, is required to raise a 37-newton sofa 5 meters upward?",185
toss-up,,Multiple Choice,5) Earth and Space – Multiple Choice The Gulf of Mexico Dead Zone is an ocean region with extremely low dissolved oxygen. What is the primary cause of this Dead Zone? W) Oil drilling X) Deep ocean upwelling Y) High salt content Z) Agricultural run-off,Z) AGRICULTURAL RUN-OFF
bonus,,Short Answer,5) Earth and Space – Short Answer Identify all of the following three solar system objects on which NASA has successfully soft-landed unmanned exploration vehicles: 1) Earth's Moon; 2) The planet Mercury; 3) The asteroid Eros.,"1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) General Science – Multiple Choice Which of the following is a best practice for immediate treatment of chemical burns of the skin? W) Moisturize with a light oil and cover X) Flush with copious amounts of water Y) Flush with a solution of silver nitrate and water Z) Neutralize with weak alkaline solutions,X) FLUSH WITH COPIOUS AMOUNTS OF WATER
bonus,,Short Answer,"6) General Science – Short Answer Assuming the following numbers represent measured quantities, what is the quotient of 2.000 divided by 20.0? (Note to reader: be sure to read all of the zeroes.)",0.100 (ACCEPT: .100)
toss-up,,Short Answer,7) Life Science – Short Answer What is the common name of the type of blood cells found in elevated numbers in a person who has an infection?,WHITE BLOOD CELLS (ACCEPT: LEUKOCYTES)
bonus,,Short Answer,"7) Life Science – Short Answer The human retina is made up of tiny, light-sensitive cells. Which of these cells enable us to distinguish colors?","CONES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,8) Earth and Space – Multiple Choice What part of the sun is normally visible from Earth? W) Core X) Photosphere Y) Corona Z) Solar nebula,X) PHOTOSPHERE
bonus,,Short Answer,8) Earth and Space – Short Answer What two elements are the most abundant in the Earth's crust?,OXYGEN AND SILICON
toss-up,,Multiple Choice,9) General Science – Multiple Choice The first step of any vertebrate dissection laboratory should include which of the following? W) Examining any openings before making an incision X) Making a single cut along the ventral side Y) Properly mounting the specimen to the dissection tray Z) Identifying external features of your specimen,Z) IDENTIFYING EXTERNAL FEATURES OF YOUR SPECIMEN
