type,subject,format,question,answer
toss-up,,Short Answer,"1) GENERAL SCIENCE Short Answer In plants and animals, what class of nucleic acid polymer is the primary form of genetic material that is heritable from one generation to the next?",DEOXYRIBOSE NUCLEIC ACIDS (ACCEPT: DNA)
bonus,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice What part of the pistil forms a closed receptacle for the ovules? W) Carpel X) Petal Y) Sepal Z) Peduncle,"W) CARPEL
_______________________________________________________"
toss-up,math,Multiple Choice,"Identify the 21st term of the arithmetic sequence with first three terms 5, 10, 15. W) 100 X) 105 Y) 110 Z) 125",X) 105
bonus,math,Short Answer,"There are 5 different paths through a maze designated as Path 1, Path 2, Path 3, Path 4, and Path 5. Each path is equally likely to be chosen. What is the percent probability of NOT choosing Path 1?",80%
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following does NOT represent a chemical reaction? W) Water falling from a tap X) Grape juice turning into wine Y) Milk turning to cheese Z) Rust forming on a nail,W) WATER FALLING FROM A TAP
bonus,,Short Answer,3) PHYSICAL SCIENCE Short Answer Thomas Edison championed the use of direct current for homes and industry. Who favored the use of alternating current because of its ability to be transmitted great distances?,"NIKOLA TESLA (ACCEPT: TESLA, GEORGE WESTINGHOUSE, or
WESTINGHOUSE)
_______________________________________________________"
toss-up,,Short Answer,4) LIFE SCIENCE Short Answer What is the common name of the members of the class Aves?,BIRDS
bonus,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following organisms were the earliest life forms to evolve in the ocean? W) Protozoa [proh-tuh-ZOH-uh] X) Algae Y) Bacteria Z) Fungi,Y) BACTERIA
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice Ocean waves are created by which of the following? W) Wind X) Shape of the ocean floor Y) Water depth Z) Currents,W) WIND
bonus,,Short Answer,5) EARTH AND SPACE Short Answer What type of earthquakes occurring on the island of Hawaii are a result of magma movement underneath Kilauea [kee-lou-AY-ah]?,"HARMONIC TREMORS (ACCEPT: VOLCANIC TREMORS)
_______________________________________________________"
toss-up,,Short Answer,"6) GENERAL SCIENCE Short Answer Sand dollars, sea stars, sea cucumbers, and sea urchins all belong to what phylum [FY-luhm]?",ECHINODERMATA
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following are NOT found in both prokaryotes [proh-KAR-ee-ohts] and eukaryotes [yoo-KAR-ee-ohts]? W) Flagella X) Ribosomes [RY-buh-sohms] Y) Mitochondria [my-tuh-KON-dree-uh] Z) Plasma membrane,Y) MITOCHONDRIA
toss-up,math,Multiple Choice,"Assuming that the Earth is a sphere of radius r, what is the surface area of the Northern hemisphere? W) 2/3πr3 X) 2πr2 Y) 3πr2 Z) 4πr2",X) 2πr2
bonus,math,Short Answer,How many positive integers are between √3 and√82?,"8
_______________________________________________________"
toss-up,energy,Short Answer,Coal and natural gas are the leading sources of fuel for electricity production in the U.S. What is the third leading source?,NUCLEAR
bonus,energy,Multiple Choice,"In most geothermal applications, what substance is used to rotate the generation turbines? W) Liquid water X) Natural gas Y) Brine Z) Steam",Z) STEAM
toss-up,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice Which of the following materials best prevents the flow of electricity? W) Copper X) Silicon Y) Gold Z) Distilled water,Z) DISTILLED WATER
bonus,energy,Multiple Choice,"9) PHYSICAL SCIENCE Multiple Choice In the periodic table, elements are arranged by which of the following? W) Atomic number X) Binding energy Y) Mass number Z) Number of isotopes","W) ATOMIC NUMBER
_______________________________________________________"
toss-up,,Multiple Choice,"10) LIFE SCIENCE Multiple Choice Which of the following has the function of modifying, sorting, and preparing substances for use within the eukaryotic [yoo-KAR-ee-oh-tik] cell or for transport outside of the cell? W) Ribosome [RY-buh-sohm] X) Endoplasmic reticulum [EN-duh-plaz-mik ri-TIK-yuh-luhm] Y) Golgi apparatus Z) Mitochondria [my-tuh-KON-dree-uh]",Y) GOLGI APPARATUS
bonus,,Multiple Choice,10) LIFE SCIENCE Multiple Choice Which of the following marine organisms would be considered ectothermic? W) Gull X) Penguin Y) Sea turtle Z) Manatee,Y) SEA TURTLE
