type,subject,format,question,answer
toss-up,,Short Answer,1) General Science – Short Answer What is the name of the deepest trench in the world’s oceans?,MARIANA TRENCH (ACCEPT: MARIANAS)
bonus,,Short Answer,1) General Science – Short Answer What type of biologically relevant molecule includes phosphatidylcholine [foss-fah-tie-dal-koh-leen] and is generally found in cellular membranes?,"PHOSPHOLIPIDS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer What percent of 80 is 12?,15
bonus,math,Multiple Choice,"2) Math – Multiple Choice The three vertices of a triangle have coordinates (-2, 6), (2, 1), and (4, 7). The longest side of the triangle is opposite which of these three vertices? W) (-2, 6) X) (2, 1) Y) (4, 7) Z) There is not enough information to determine the answer","Y) (4, 7)"
toss-up,energy,Short Answer,3) Energy – Short Answer Performing electrolysis on water results in the production of what two diatomic gases?,HYDROGEN AND OXYGEN
bonus,energy,Multiple Choice,"3) Energy – Multiple Choice What is the major component of crude oil, by weight? W) Alkanes X) Naphthenes Y) Aromatics Z) Carbon dioxide","X) NAPHTHENES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Physical Science – Short Answer Identify all of the following three statements that are true regarding the kinetic molecular theory of gases: 1) Particles have negligible volume; 2) Particles are always in motion; 3) Particles exert no force on each other except during collisions.,ALL OF THEM
bonus,,Multiple Choice,4) Physical Science – Multiple Choice What subatomic particle is principally responsible for the differences in chemical properties between elements? W) Proton X) Neutron Y) Electron Z) Hadron,Y) ELECTRON
toss-up,,Short Answer,"5) Earth and Space – Short Answer What is the largest layer of the Sun's atmosphere, in which temperatures reach as high as 2 million kelvins?",CORONA
bonus,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following is the streak color of the mineral fluorite? W) Green X) White Y) Yellow Z) Violet,"X) WHITE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Life Science – Short Answer What is the primary oxygen-carrying protein found in red blood cells?,HEMOGLOBIN
bonus,,Multiple Choice,6) Life Science – Multiple Choice The human ABO blood group system is an example of which of the following? W) Complete dominance X) Incomplete dominance Y) Co-dominance Z) Epistatic dominance,Y) CO-DOMINANCE
toss-up,,Short Answer,7) Earth and Space – Short Answer What term refers to the top-most layer of a thermally stratified lake?,EPILIMNION
bonus,,Short Answer,7) Earth and Space – Short Answer What specific type of eclipse occurs when the edges of the sun's photosphere are visible around the edges of the moon?,"ANNULAR ECLIPSE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"8) Energy – Short Answer Until the 1900s, what was the major source of energy for businesses and industry in the United States?",COAL
bonus,energy,Multiple Choice,8) Energy – Multiple Choice Which of the following is considered a non-renewable resource? W) Biomass X) Wind Y) Ethanol Z) Uranium,Z) URANIUM
toss-up,math,Short Answer,9) Math – Short Answer Determine the domain of the function: g(x) = the fraction with numerator 2x – 2 and denominator 4x2 – 36x + 81.,All real numbers except x = 9/2
