type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice How many neutrons does fluorine-19 have? W) 8 X) 9 Y) 10 Z) 11,Y) 10
bonus,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice What is the frequency of a wave with a velocity of 10 meters per second and wavelength of 20 meters? W) 0.1 Hz X) 0.5 Hz Y) 5 Hz Z) 10 Hz,"X) 0.5 Hz
_______________________________________________________"
toss-up,,Short Answer,"2) EARTH AND SPACE Short Answer What is the term for the dark, broad plains on the surface of the Moon?",MARIA (ACCEPT: MARES)
bonus,,Multiple Choice,2) EARTH AND SPACE Multiple Choice A long stretch of beach is east facing with a southerly longshore current. The construction of an artificial groin will lead to which of the following? W) Increased erosion on both sides of the groin X) Loss of beach south of the groin Y) Sand bar formation south of the groin Z) Change in the direction of the longshore current,X) LOSS OF BEACH SOUTH OF THE GROIN
toss-up,math,Multiple Choice,"A jar contains only red marbles and green marbles. If a marble is selected at random from the jar, the probability that a red marble will be selected is 2/3. If there are 36 green marbles in the jar, how many red marbles are there in the jar? W) 18 X) 24 Y) 54 Z) 72",Z) 72
bonus,math,Short Answer,What is the base-ten equivalent of the base-six number “four five”?,"29
_______________________________________________________"
toss-up,energy,Multiple Choice,Photovoltaic [foh-toh-vol-TAY-ik] solar trackers can track which of the following in order to further increase power production? W) Azimuth angle [AZ-uh-muhth] X) Power angle Y) Power factor Z) Declination angle,W) AZIMUTH ANGLE
bonus,energy,Short Answer,How much energy is released when converting 1.5 kilograms of iron oxide to iron if the heat of fusion is 272 kilojoules per kilogram?,0
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Bacteria are commonly used to produce which of the following? W) Gelatin X) Wine Y) Pasteurized milk Z) Vinegar,Z) VINEGAR
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following terms is used to define benthic organisms that live in the spaces between particles of sediment? W) Epifauna X) Infauna Y) Meiofauna [my-uh-FAW-nuh] Z) Sessile,"Y) MEIOFAUNA
_______________________________________________________"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Many ducks have oils on their feathers so that their feathers do not get wet. What type of interaction is occurring between the feathers and water? W) Hydrophobic X) Hygroscopic Y) Hydrophilic Z) Heliophobic,W) HYDROPHOBIC
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which cambium [KAM-bee-uhm] layer gives rise to secondary phloem [FLOH-em] and secondary xylem [ZY-luhm]? W) Primary X) Secondary Y) Tertiary Z) Pro,X) SECONDARY
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following is a force that will always decrease the efficiency of a mechanical system? W) Gravity X) Spring force Y) Magnetic force Z) Friction,Z) FRICTION
bonus,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice The mass of most distant stars is estimated by astronomers by measuring which of the following? W) The speed at which a star is rotating on its axis X) The distance between Earth and the star Y) The gravitation attraction of the star and nearby planetary objects Z) The speed of light traveling from that star to Earth,"Y) THE GRAVITATION ATTRACTION OF THE STAR AND NEARBY PLANETARY
OBJECTS
_______________________________________________________"
toss-up,energy,Short Answer,What element is being produced in abundance by the nuclear reaction in the Sun?,HELIUM
bonus,energy,Multiple Choice,What mineral is used in its molten state as a necessary part of the Hall-Heroult process? W) Cryolite [KRY-uh-lyt] X) Kaolin Y) Bentonite Z) Malachite [MAL-uh-kyt],W) CRYOLITE
toss-up,,Multiple Choice,9) EARTH AND SPACE Multiple Choice What is the period of semi-diurnal tides? W) 11 hours and 22 minutes X) 12 hours Y) 12 hours and 25 minutes Z) 13 hours and 5 minutes,Y) 12 HOURS AND 25 MINUTES
bonus,,Multiple Choice,9) EARTH AND SPACE Multiple Choice What ocean floor feature is found along the South Pacific Ocean that is not found along the South Atlantic Ocean? W) Abyssal plain [uh-BIS-uhl] X) Mid-ocean ridge Y) Deep-ocean trench Z) Continental shelf,"Y) DEEP-OCEAN TRENCH
_______________________________________________________"
toss-up,math,Multiple Choice,"For two particular numbers x and y, the values of x – y and 2x − y are consecutive odd integers in increasing order. What is the value of x? W) -1 X) 0 Y) 1 Z) 2",Z) 2
bonus,math,Short Answer,(cid:2871) 10) MATH Short Answer Simplify the expression: [3 divided by the quantity 5 minus the (cid:2873)(cid:2879) √(cid:2869)(cid:2868) square root of 10].,1 + √10/5 (ACCEPT: (5 + √10)/5)
toss-up,,Short Answer,"11) LIFE SCIENCE Short Answer Within the chloroplast, where do the light-dependent reactions and light-independent reactions occur, respectively?","THYLAKOID MEMBRANES (ACCEPT: THYLAKOID), STROMA"
