type,subject,format,question,answer
toss-up,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice Which of the following lists contains only metals? W) Magnesium, phosphorus, lead X) Phosphorus, argon, lead Y) Magnesium, manganese, lead Z) Magnesium, helium, manganese","Y) MAGNESIUM, MANGANESE, LEAD"
bonus,,Short Answer,"1) PHYSICAL SCIENCE Short Answer The speed of sound in air on a given day is 340 meters per second. You are standing 85 meters from a barn when you give a short, loud, yelp. How long in seconds does it take you to hear your own echo?",0.5 (ACCEPT: ONE-HALF)
toss-up,math,Short Answer,Express the following product in scientific notation: [4 times 10 to the 8th times 8 times 10 to the negative 3]. 8 −3 (4×10 )(8×10 ),"6
3.2×10"
bonus,math,Short Answer,"Identify all of the following four statements that are always true: 1) if three points are coplanar, they are collinear; 2) if two points are collinear, they are coplanar; 3) three points determine a plane; 4) if two lines are cut by a transversal, the alternate interior angles are equal.","2 (ACCEPT: IF TWO POINTS ARE COLLINEAR, THEY ARE COPLANAR)"
toss-up,,Multiple Choice,3) EARTH AND SPACE Multiple Choice Why do hurricanes NOT occur at the equator? W) The water is too warm X) There is not enough land mass Y) The Coriolis effect is too weak Z) The days are too long,Y) THE CORIOLIS EFFECT IS TOO WEAK
bonus,,Short Answer,3) EARTH AND SPACE Short Answer What kind of rock is found in the dark craters of the Moon?,BASALT
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice What is the primary source of all weather on Earth? W) Clouds X) The Sun Y) Geographic features Z) Human actions,X) THE SUN
bonus,,Multiple Choice,"4) GENERAL SCIENCE Multiple Choice The Earth has many types of mountains. Which of the following is the best example of a folded mountain? W) Mountains formed when a part of the Earth’s crust is broken into large blocks, which are shifted by crust movement X) Mountains formed when tectonic movements squeeze rock layers together like an accordion Y) Mountains formed when molten rock rises through the crust and pushes up the rock layers above it Z) Mountains formed when molten rock erupted onto the Earth’s surface","X) MOUNTAINS FORMED WHEN TECTONIC MOVEMENTS SQUEEZE ROCK
LAYERS TOGETHER LIKE AN ACCORDION"
toss-up,energy,Multiple Choice,"E-85, also known as “flex-fuel,” gets its name from which of the following? W) It is 85% more efficient than gasoline X) It is a mixture of 85% gasoline and 15% ethanol Y) It is a mixture of 85% ethanol and 15% gasoline Z) It has an equivalent octane rating of 85",Y) IT IS A MIXTURE OF 85% ETHANOL AND 15% GASOLINE
bonus,energy,Short Answer,The most common type of fuel cell reacts what two gases to produce electricity?,HYDROGEN AND OXYGEN
toss-up,,Multiple Choice,"6) LIFE SCIENCE Multiple Choice The crop plants kohlrabi, kale, cabbage, Brussels sprouts, broccoli, and cauliflower are all human cultivars of the wild mustard plant. Which of the following best describes the process by which these modern plants came into existence? W) Adaptation to new environments X) Genetic drift Y) Founder effect Z) Artificial selection",Z) ARTIFICIAL SELECTION
bonus,,Multiple Choice,6) LIFE SCIENCE Multiple Choice Which of the following is NOT an example of an angiosperm [AN-jee-uh-spurm]? W) Daffodils X) Mistletoe Y) American elm Z) Douglas fir,Z) DOUGLAS FIR
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following is a transition metal? W) Calcium X) Potassium Y) Iron Z) Hydrogen,Y) IRON
bonus,,Short Answer,7) PHYSICAL SCIENCE Short Answer Inductance is measured in terms of what SI unit?,HENRY
toss-up,math,Short Answer,Solve the following equation for x over the real numbers: x . -2,"= 81
𝑥 = ±1/9"
bonus,math,Short Answer,Find the following sum of fractions: 3/5 + 5/3 + 2/6.,"13/5 (ACCEPT: 2 3/5, 2.6)"
toss-up,,Multiple Choice,"9) EARTH AND SPACE Multiple Choice The weather phenomenon that consists of weakened tradewinds that allow surface water from the western Pacific to move eastward, causing a sinking thermocline, is known as El Niño. This process leads to which of the following along coastal South America? W) Colder sea surface temperatures and more precipitation X) Colder sea surface temperatures and less precipitation Y) Warmer sea surface temperatures and more precipitation Z) Warmer sea surface temperatures and less precipitation",Y) WARMER SEA SURFACE TEMPERATURES AND MORE PRECIPITATION
bonus,,Multiple Choice,9) EARTH AND SPACE Multiple Choice Which of the following sites is famous for its diversity of Pleistocene [PLY-stuh-seen] fossils? W) Florissant Formation X) Green River Formation Y) La Brea Tar Pits Z) Columbia River flood basalts,Y) LA BREA TAR PITS
toss-up,,Multiple Choice,"10) GENERAL SCIENCE Multiple Choice In archery, which of the following represents good accuracy but bad precision? W) The arrows all hit the bulls-eye X) The arrows are all near the bulls-eye, but are far from each other Y) The arrows all hit far from the bulls-eye, but are close to each other Z) The arrows all hit far from the bulls-eye and are far from each other","X) THE ARROWS ARE ALL NEAR THE BULLS-EYE, BUT ARE FAR FROM EACH
OTHER"
bonus,,Multiple Choice,"10) GENERAL SCIENCE Multiple Choice Which of the following best explains why oil and water will quickly separate when mixed? W) Oil is polar, while water is nonpolar X) Oil is nonpolar, while water is polar Y) Water is less dense than oil Z) Water is more dense than oil","X) OIL IS NONPOLAR, WHILE WATER IS POLAR"
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice The cancer that is frequently associated with asbestos exposure is which of the following? W) Melanoma X) Myeloma [my-uh-LOH-muh] Y) Mesothelioma Z) Multiple sclerosis,Y) MESOTHELIOMA
bonus,,Short Answer,"11) LIFE SCIENCE Short Answer In pea plants, tall is dominant over short. Suppose you cross a tall pea plant with a short pea plant. The first generations of offspring or the F1 generation are all tall. You then cross two of these F1 generation pea plants to create a new generation of offspring, the F2 generation. What fraction of the F2 generation pea plants will be tall?",3/4
toss-up,,Multiple Choice,"12) PHYSICAL SCIENCE Multiple Choice On Earth, Billy weighs 980 newtons. On Planet X, the acceleration due to gravity near the surface is half that of Earth. How much does Billy weigh in newtons on Planet X? W) 98 X) 490 Y) 980 Z) 1960",X) 490
bonus,,Short Answer,12) PHYSICAL SCIENCE Short Answer What is the term for a change in momentum over a discrete period of time?,IMPULSE
toss-up,,Short Answer,13) GENERAL SCIENCE Short Answer Which of the four commonly observable states of matter is most common in the universe?,PLASMA
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice The Hawaiian islands were formed by volcanism due to what? W) Convergent plates X) Divergent plates Y) Transform plates Z) A hot spot,Z) A HOT SPOT
toss-up,math,Short Answer,"If a line segment on a number line has endpoints of -24 and 8, what is its midpoint?",-8
bonus,math,Short Answer,"A wire in the shape of a rectangle with length of 20 inches and width of 10 inches is reshaped into an equilateral triangle. How long is each side of the triangle, in inches?",20
toss-up,,Short Answer,15) EARTH AND SPACE Short Answer Name the extinction event during which the non-avian dinosaurs died out.,"CRETACEOUS-TERTIARY (ACCEPT: CRETACEOUS-PALEOGENE, K-T, K-PG;
BOUNDARY and EXTINCTION are optional)"
