type,subject,format,question,answer
toss-up,math,Short Answer,"Paul cut a 50 foot rope into 3 pieces. The longest piece was three times as long as each of the other two pieces. How long was the longest piece of rope, in feet?",30
bonus,math,Short Answer,"If a triangle with sides of 5 and 12 is inscribed in a semicircle, what is the length of the radius of the circle?","6.5 (ACCEPT: 6 ½, 13/2)"
toss-up,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT one of the properties of the plasma state of matter? W) It is a fluid X) It doesn’t respond to electromagnetic forces Y) It contains charged ions Z) It contains free electrons,X) IT DOESN’T RESPOND TO ELECTROMAGNETIC FORCES
bonus,,Short Answer,"2) PHYSICAL SCIENCE Short Answer Identify all of the following four changes that are irreversible: 1) burning, 2) effervescence, 3) dissolving, 4) melting.","1, 2 (ACCEPT: BURNING, EFFERVESCENCE)"
toss-up,,Short Answer,3) GENERAL SCIENCE Short Answer How many DNA nucleotide [NOO-klee-uh-tyd] bases are required to code for a single amino acid?,THREE
bonus,,Short Answer,"3) GENERAL SCIENCE Short Answer Order the following four planets from shortest to longest year length: 1) Jupiter, 2) Mercury, 3) Uranus, 4) Earth.","2, 4, 1, 3 (ACCEPT: MERCURY, EARTH, JUPITER, URANUS)"
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Which of the following gases is NOT considered a greenhouse gas? W) Water vapor X) Carbon dioxide Y) Nitrogen Z) Ozone,Y) NITROGEN
bonus,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Diatoms within sea ice are responsible for as much as 10% of the carbon dioxide fixation in the Southern Ocean. During which of the following months would you expect the organic carbon content of the sea ice to be highest? W) September X) December Y) April Z) June,X) DECEMBER
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Mercury and some other toxins have the ability to bioaccumulate in higher trophic levels. This is partially due to the fact that these toxins are soluble in which of the following? W) Water X) Fat Y) Protein Z) Salts,X) FAT
bonus,,Short Answer,"5) LIFE SCIENCE Short Answer Cnidarians [ny-DAIR-ee-uhns] are a phylum of animals that include corals, jellyfish, sea anemones [uh-NEM-uh-nees], and hydras. Cnidarians display only two basic forms, which occur at different stages of their life cycles. The first form is a polyp, which is a tube-shaped body with a mouth surrounded by tentacles. Name the second form, which has a body shaped like an umbrella with tentacles hanging down.",MEDUSA
toss-up,energy,Short Answer,What device allows high voltage power to be “stepped down” for residential use?,TRANSFORMER
bonus,energy,Short Answer,What is the major process that generates heat in the core of the Earth?,RADIOACTIVE DECAY
toss-up,math,Multiple Choice,Solve for x over the real numbers: [the absolute value of the quantity x minus 5 is greater than or equal to negative 7. |𝑥−5| ≧ −7 W) x X) and Y) N u>ll -s2et Z) A𝑥ll≧ re −al2 n umb𝑥er≦s 12,Z) ALL REAL NUMBERS
bonus,math,Short Answer,"Dan’s truck averages 20 miles per gallon of gasoline, and his car averages 30 miles per gallon. At these rates, how many more gallons of gasoline does his truck need than his car to make a 540-mile trip?",9
toss-up,,Multiple Choice,"8) PHYSICAL SCIENCE Multiple Choice Which of the following is central to the Lewis definition of acids and bases? W) Acids donate hydrogen ions, while bases accept hydrogen ions X) Acids produce hydrogen ions, while bases produce hydroxide ions Y) Acids donate protons, while bases accept protons Z) Acids accept electron pairs, while bases donate electron pairs","Z) ACIDS ACCEPT ELECTRON PAIRS, WHILE BASES DONATE ELECTRON
PAIRS"
bonus,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice What is the name for the bands of ions from the solar wind and cosmic rays that have become trapped in Earth’s magnetic field? W) Cassini X) Dione Y) Magnetosphere Z) Van Allen,Z) VAN ALLEN
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following types of reaction is represented by the example: N + 3H [yields] 2NH ? 2 2 3 W) Decomposition → X) Combustion Y) Synthesis Z) Substitution,Y) SYNTHESIS
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Suppose you want to ripen fruit by exposing it to a plant hormone. Which of the following would be most effective? W) Auxins [AWK-sins] X) Gibbberellins [jib-uh-REL-ins] Y) Cytokinins [sy-tuh-KY-nins] Z) Ethylene gas,Z) ETHYLENE GAS
toss-up,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following percentages best represents the amount of the Earth's freshwater supply that can be found in lakes and rivers? W) 0.03% X) 0.3% Y) 3% Z) 30%,X) 0.3%
bonus,,Short Answer,10) EARTH AND SPACE Short Answer What adjective is used to describe the time it takes a star to return to the same place in the sky?,SIDEREAL
toss-up,,Multiple Choice,"11) LIFE SCIENCE Multiple Choice The extinction of large hooved mammals from Central America has been implicated in the reduction of what types of plants, which relied on them for seed dispersal? W) Small seeded plants, like berries X) Grasses, such as wheat Y) Large pitted plants, like avocados Z) Plants with pods, such as peas","Y) LARGE PITTED PLANTS, LIKE AVOCADOS"
bonus,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following scenarios is an example of Brownian motion? W) Certain molecules diffusing across a cellular membrane X) Unicellular organisms moving through water by the propulsion of flagella Y) Fish swimming together in schools Z) Active transport of molecules across a cellular membrane,W) CERTAIN MOLECULES DIFFUSING ACROSS A CELLULAR MEMBRANE
toss-up,energy,Multiple Choice,Which of the following would be most useful for seeing the lines of force created by the north and south poles of a magnet? W) Compass X) Copper filings Y) Iron filings Z) Oscilloscope [uh-SIL-uh-skohp],Y) IRON FILINGS
bonus,energy,Multiple Choice,Which of the following is closest to the percentage of the nuclear power reactors in the U.S. that use nuclear fusion for developing the heat required for generating electricity? W) 0% X) 7% Y) 26% Z) 100%,W) 0%
toss-up,math,Multiple Choice,"A side of a square is represented by x . Which of the following expressions represents the area of the square? ( – 5) W) x X) x 2 Y) x2 – 25x Z) x2 + 25x 2 – 10 + 25 ANS W+ E1R0: Y+) 2x5 x 2 – 10 + 25 BONUS 13) MATH Multiple Choice If x y x + y , what is the ratio of x to y? W) 5:1 ( – )/( ) = 2/3 X) 5:3 Y) 3:5 Z) 1:5",W) 5:1
toss-up,energy,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice Which of the following components of a reaction is decreased when an organic catalyst is added to speed up the rate of a reaction? W) Activation energy X) Heat of reaction Y) Potential energy of the reactants Z) Occupancy time on the enzyme,W) ACTIVATION ENERGY
bonus,,Short Answer,"14) PHYSICAL SCIENCE Short Answer You are given a triangularly shaped block of copper and asked the volume of the block. Unable to remember any geometric volume formulas, you use a balance and find the block has a mass of 6.742 kilograms. Given that the density of copper is 8.96 grams per milliliter, what is the volume in milliliters of the block you were given, to the nearest 10 milliliters?",750
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Catabolic reactions break down large molecules into smaller ones. These reactions are usually which of the following? W) Exothermic X) Enzymes Y) Endothermic Z) Anabolic,W) EXOTHERMIC
bonus,energy,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Gibbs free energy values determine whether a reaction is spontaneous or nonspontaneous. Which of the following Gibbs free energy values would cause the fastest reaction rate? W) 0 X) -1.5 Y) -15 Z) Cannot be determined from the given information,Z) CANNOT BE DETERMINED FROM THE GIVEN INFORMATION
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice Which of the following pairs of ions is responsible for more than 75% of the salt in seawater? W) Chloride and calcium X) Calcium and potassium Y) Sodium and potassium Z) Sodium and chloride,Z) SODIUM AND CHLORIDE
bonus,,Short Answer,"16) EARTH AND SPACE Short Answer In recent years, marine organisms have experienced problems building their shells because oceans are absorbing greater amounts of carbon dioxide. What is this process called?",OCEAN ACIDIFICATION
toss-up,,Multiple Choice,17) LIFE SCIENCE Multiple Choice Which of the following is NOT one of the functions of water in photosynthesis? W) Donates electrons to replace those removed from chlorophyll in photosystem II X) Donates H+ that will be used to generate a proton gradient to drive the synthesis of ATP from ADP Y) Provides H+ to reduce NADPH to NADP+ Z) Generates oxygen through hydrolysis,Y) PROVIDES H+ TO REDUCE NADPH TO NADP+
bonus,,,"LIFE SCIENCE Mutliple Choice Among adult humans, there is a wide range of individual heights. When the heights of members in a population are plotted, a bell shaped curve is formed. Which of the following types of inheritance patterns would most likely cause this phenotypic [fee-nuh-TY-pik] outcome? W) Complete dominance X) Incomplete dominance Y) Co-dominance Z) Polygenic inheritance",Z) POLYGENIC INHERITANCE
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Which of the following is NOT required for photosynthesis to occur? W) CO 2 X) H O 2 Y) C H O 6 12 2 Z) Photons,"Y) C H O
6 12 2"
