type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is NOT a reasonable line of evidence for a global cooling event? W) Glacial tills at low latitudes X) Heightened sea levels Y) Reduced photosynthesis Z) Reduced hydrologic cycle,X) HEIGHTENED SEA LEVELS
bonus,,Multiple Choice,1) EARTH AND SPACE SCIENCE Multiple Choice At which of the following internal Earth boundaries do mantle plumes occur? W) Inner core/outer core boundary X) Athenosphere/lithosphere boundary Y) Mantle/outer core boundary Z) Mantle/crust boundary,"Y) MANTLE/OUTER CORE BOUNDARY
_______________________________________________________"
toss-up,,Short Answer,2) PHYSICAL SCIENCE Short Answer What is the name of the ClO (read as: C-L-O-4 minus) 4− ion?,PERCHLORATE
bonus,,Short Answer,2) PHYSICAL SCIENCE Short Answer What is the ideal mechanical advantage of an 18- centimeter lever if the fulcrum is located 3 centimeters from the resistance?,5
toss-up,,Multiple Choice,"3) EARTH AND SPACE SCIENCE Multiple Choice Which of the following sets of states are included as a part of “tornado alley”? W) Texas, Kansas, and Missouri X) Oklahoma, Texas, and Virginia Y) Texas, New Mexico, and Arizona Z) Mississippi, Georgia, and Kansas","W) TEXAS, KANSAS, AND MISSOURI"
bonus,,Short Answer,3) EARTH AND SPACE SCIENCE Short Answer Hadley and Ferrel atmospheric cells are the result of what kind of heat transport?,"CONVECTION
_______________________________________________________"
toss-up,energy,Short Answer,What is the general name of the process through which light is generated from a chemical reaction without the release of significant heat energy?,CHEMILUMINESCENCE
bonus,energy,Multiple Choice,"Which of the following statements is NOT true about the solar tower, Solar Two? W) It generated steam directly from water in its receiver X) It could supply electric power on demand to the local utility company Y) Nearly 2000 heliostats reflected sunlight onto a receiver located at the top of the tower Z) Concentrated sunlight heated molten salt to temperatures as high as 1000° Fahrenheit",W) IT GENERATED STEAM DIRECTLY FROM WATER IN ITS RECEIVER
toss-up,,Short Answer,5) LIFE SCIENCE Short Answer Which type of cell becomes cancerous in people who develop leukemia?,WHITE BLOOD CELL
bonus,,Short Answer,5) LIFE SCIENCE Short Answer What are the five most common chemical elements of living biological matter?,"OXYGEN, CARBON, HYDROGEN, NITROGEN, AND PHOSPHORUS
_______________________________________________________"
toss-up,math,Multiple Choice,1 6) MATH Multiple Choice Which of the following adjectives describes the function: y = 3 (cid:0) x2 (read as: y equals 1 over open parenthesis 3 minus x squared close parenthesis)? W) Even X) Odd Y) One-to-one Z) Polynomial,W) EVEN
bonus,math,Short Answer,"Frodo drove 250 miles at an average speed of 50 miles per hour, and the remaining 360 miles at an average speed of 60 miles per hour. To the nearest integer, what was his average speed in miles per hour for the entire trip?",55
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer What term is used to describe sphere-shaped bacteria?,COCCI
bonus,,Short Answer,7) LIFE SCIENCE Short Answer Why are there no human vaccines against bacteriophages (read as: bahk-TIR-ee-oh-fay-jehs)?,"BACTERIOPHAGES DO NOT INFECT HUMANS (ACCEPT: BACTERIOPHAGES
ONLY INFECT PROKARYOTES)
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following best describes the composition of polycrystalline silicon solar panels? W) A piece of semi-conducting material with a thin silicon film over the top X) One continuous sheet of silicon with a backing of metal-conducting material Y) Lots of individual PV cells that have a backing of metal-conducting material Z) Strips of silicon form the PV cells that have a backing of metal-conducting material,"Y) LOTS OF INDIVIDUAL PV CELLS THAT HAVE A BACKING OF METAL-
CONDUCTING MATERIAL"
bonus,energy,Short Answer,"Aside from the residual heat generated from the formation of Earth, what three principle radioactive elements are thought to be the main sources of heat within Earth’s interior?","POTASSIUM, URANIUM, AND THORIUM"
toss-up,,Short Answer,9) PHYSICAL SCIENCE Short Answer What is the maximum number of bonds a carbon atom can form?,4
bonus,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice Which of the following situations requires the most power? W) Lifting a 60 newton weight 50 meters in 3 minutes X) Lifting a 60 newton weight 70 meters in 5 minutes Y) Lifting a 70 newton weight 50 meters in 3 minutes Z) Lifting a 70 newton weight 70 meters in 5 minutes,"Y) LIFTING A 70 NEWTON WEIGHT 50 METERS IN 3 MINUTES
_______________________________________________________"
toss-up,,Multiple Choice,10) LIFE SCIENCE Multiple Choice Which of the following contributes to the hydrophobicity of lipids? W) Water is polar and lipids are non-polar X) Water and lipids are both polar Y) Water and lipids are both non-polar Z) Water is non-polar and lipids are polar,W) WATER IS POLAR AND LIPIDS ARE NON-POLAR
bonus,,Short Answer,10) LIFE SCIENCE Short Answer What is the name of the network responsible for echinoderm (read as: ee-KY-neh-dehrm) movement?,WATER VASCULAR SYSTEM
toss-up,math,Short Answer,"Give the name of the Greek mathematician, often referred to as the father of geometry, who deduced geometrical principles based upon postulates such as, “it is possible to draw a straight line from any point to any other point.”",EUCLID
bonus,math,Short Answer,A committee of 3 is to be formed from a group of 6 people. How many different committees are possible?,"20
_______________________________________________________"
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Which of the following is a TRUE statement about fructose and glucose? W) They have different molecular formulas X) They have different molecular structures Y) They have the same molecular structure Z) They are both disaccharides (read as: dy-SAH-keh-ryds),X) THEY HAVE DIFFERENT MOLECULAR STRUCTURES
bonus,,Short Answer,12) GENERAL SCIENCE Short Answer Name all of the layers of Earth’s atmosphere that have an increasing temperature as altitude increases.,THERMOSPHERE AND STRATOSPHERE
