type,subject,format,question,answer
toss-up,,Multiple Choice,"1) LIFE SCIENCE Multiple Choice Of the following, which is true of type I diabetes? W) It most often occurs later in life X) It is characterized by the inability of receptors to recognize insulin Y) It is characterized by the inability of the pancreas to produce insulin Z) It is most often due to unhealthy lifestyle choices","Y) IT IS CHARACTERIZED BY THE INABILITY OF THE PANCREAS TO
PRODUCE INSULIN"
bonus,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following structures in the chicken egg is analogous to the mammalian placenta? W) Chorion X) Amnion Y) Yolk sac Z) Allantois [uh-LAN-toh-is],Z) ALLANTOIS
toss-up,,Multiple Choice,"2) EARTH AND SPACE Multiple Choice Who, from the Western history of science, first proposed the heliocentric model of the solar system? W) Galileo X) Kepler Y) Aristarchus [ar-uh-STAHR-kuhs] Z) Hubble",Y) ARISTARCHUS
bonus,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following rocks tends to break into parallel layers or sheets? W) Quartzite X) Granite Y) Schist [SHIST] Z) Marble,Y) SCHIST
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following can occur with light but NOT sound? W) Refraction X) Reflection Y) Resonance Z) Polarization,Z) POLARIZATION
bonus,,Multiple Choice,"3) PHYSICAL SCIENCE Multiple Choice Which of the following forces is felt by an electron with charge e between two parallel plates with area A, carrying a potential difference V, separated by a distance d? W) V/d X) eV/d [e V over d] Y) eVd Z) eVd/A [e V d over A]",X) eV/d
toss-up,math,Short Answer,"When a number is tripled, then tripled once more, the result equals . What was the original number? 1",1/9
bonus,math,Short Answer,What is the fiftieth term in the arithmetic sequence with first term and second term ? -23,"-18
222"
toss-up,,Short Answer,"5) GENERAL SCIENCE Short Answer Identify all of the following four processes that are endothermic reactions: 1) exploding dynamite, 2) burning wood, 3) baking bread, 4) melting ice cubes.","3, 4 (ACCEPT: BAKING BREAD, MELTING ICE CUBES)"
bonus,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following coordinate cell division? W) Peroxisomes [pe-ro-KSI-sohms] X) Microtubules Y) Centrioles [SEN-tree-ohls] Z) Lysosomes,Y) CENTRIOLES
toss-up,energy,Multiple Choice,"Which of the following is the approximate percentage of the United States’ total energy use supplied by oil, coal, and natural gas? W) 10% X) 25% Y) 55% Z) 85%",Z) 85%
bonus,energy,Multiple Choice,"Smart meters, a new type of electrical energy meter developed by Center Point Energy, allow the user to do which of the following? W) Monitor rates of energy consumption, as well as instantaneous savings, when not using certain home appliances X) See the decrease of energy usage from fossil fuels when users inject energy from renewable sources Y) Find out which appliances are creating issues in power quality through the grid Z) Know the time it will take for electricity services to be re-established when a failure occurs","W) MONITOR RATES OF ENERGY CONSUMPTION, AS WELL AS
INSTANTANEOUS SAVINGS, WHEN NOT USING CERTAIN HOME APPLIANCES"
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following phenomena does NOT contribute to water's ability to move against gravity through a plant's vascular system? W) Capillary action X) Transpiration pull Y) Phloem pressure [FLOH-em] Z) Osmotic pressure,Y) PHLOEM PRESSURE
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following is involved in a frameshift DNA mutation? W) Part of one chromosome breaking off and attaching to another chromosome X) A segment of a chromosome is repeated at least once Y) The insertion or deletion of a nucleotide in the coding sequence of a gene Z) Only a single point in the DNA sequence,"Y) THE INSERTION OR DELETION OF A NUCLEOTIDE IN THE CODING
SEQUENCE OF A GENE"
toss-up,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Pluto and Charon are which of the following? W) Extremely different in mass X) Satellites of gas giant planets Y) In different equatorial planes Z) In synchronous rotation,Z) IN SYNCHRONOUS ROTATION
bonus,,Short Answer,"8) EARTH AND SPACE Short Answer NASA’S James Webb Space Telescope has telescope mirrors coated with a microscopically thin layer of what element, selected for its ability to effectively reflect infrared light from the mirrors into the observatory’s science instruments?",GOLD
toss-up,,Multiple Choice,"9) PHYSICAL SCIENCE Multiple Choice Highly energetic objects, such as binary pulsars, can be best observed on Earth through measuring which of the following forms of electromagnetic radiation? W) X-rays X) Infrared light Y) Radio waves Z) Visible light",W) X-RAYS
bonus,energy,Multiple Choice,"9) PHYSICAL SCIENCE Multiple Choice A mass is held at 20 meters above the ground. Given that g is 10 meters per second squared, how fast in meters per second is it moving after it has been dropped and half of its potential energy has been converted into kinetic energy? W) X) Y) 50 40 Z) 20 10√2","Z)
10√2"
toss-up,math,Short Answer,"What is the domain of the relation consisting of the four ordered pairs ( ? A3N, -S1W), E(4R, :2 {), (-2, 5), (}1 ,( i0n) any order) 3, 4, -2, 1 BONUS 10) MATH Multiple Choice Which of the following sets of numbers can be the side lengths of an acute triangle? W) 9, 12, 17 X) 10, 18, 20 Y) 5, 18, 19 Z) 8, 15, 17","X) 10, 18, 20"
toss-up,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following frequently and most likely exhibits incomplete dominance? W) Flowers X) Blood type Y) Tongue rolling Z) Hair color,W) FLOWERS
bonus,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following structures is NOT part of the human eye? W) Hyoid [HY-oid] X) Fovea [FOH-vee-uh] Y) Retina Z) Cornea [KOHR-nee-uh],W) HYOID
toss-up,energy,Short Answer,"What is the term for a usually short-term state of decreased physiological activity in an animal, usually characterized by a reduced body temperature?",TORPOR (ACCEPT: TEMPORARY HIBERNATION)
bonus,energy,Multiple Choice,"Which of the following statements is NOT true about hummingbirds? W) They have the highest metabolic rates of any animals X) They may become torpid at night Y) At their active metabolic rate, they can survive without food for about three days Z) They have to consume about their body weight in nectar daily","Y) AT THEIR ACTIVE METABOLIC RATE, THEY CAN SURVIVE WITHOUT FOOD
FOR ABOUT THREE DAYS"
