type,subject,format,question,answer
toss-up,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice At the surface of the Earth, the acceleration due to gravity is g. At an elevation of twice the Earth’s radius, which of the following best represents the acceleration due to gravity? W) g/4 X) g/9 Y) g/16 Z) g/25",X) g/9
bonus,,Short Answer,1) PHYSICAL SCIENCE Short Answer Atlas and Hercules each lift 200 kilogram barbells off the ground. Atlas lifts his in 1 second and Hercules lifts his in 3 seconds. Which hero does more work?,"NEITHER (ACCEPT: THEY DO THE SAME AMOUNT OF WORK)
_______________________________________________________"
toss-up,,Short Answer,2) EARTH AND SPACE SCIENCE Short Answer During what era in the geologic time scale did the majority of life exist in the Earth’s oceans?,PALEOZOIC
bonus,,Short Answer,"2) EARTH AND SPACE SCIENCE Short Answer Providing your answer in degrees to the nearest tenth, what is the most northerly latitude at which the Sun can be seen directly overhead?",23.5 (ACCEPT: 23.4)
toss-up,energy,Short Answer,"3) PHYSICAL SCIENCE Short Answer How many joules of potential energy does a 1000- newton boulder have at the top of a 5-meter ledge, relative to the bottom of the ledge?",5000
bonus,energy,Short Answer,3) PHYSICAL SCIENCE Short Answer A honeydew melon weighing 2 kilograms is flying through the air at 20 meters per second. How much kinetic energy in joules does it have?,"400
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following kinds of power plants is BEST suited for peak load demands? W) Nuclear X) Coal-fired Y) Hydroelectric Z) Gas turbine,Z) GAS TURBINE
bonus,energy,Short Answer,What is the term for the difference in electric potential between the interior and exterior of a cell?,MEMBRANE POTENTIAL (ACCEPT: TRANSMEMBRANE POTENTIAL)
toss-up,math,Short Answer,"Consider the graph of a normal distribution. To the nearest percent, what is the probability that a datum lies within two standard deviations of the mean?",95%
bonus,math,Short Answer,"A city has an area of 250 square miles. If 14% is covered with trees, and a separate 11% is covered with water, providing your answer as a decimal to the nearest tenth, how many square miles are covered with trees or water?","62.5
_______________________________________________________"
toss-up,,Short Answer,"6) EARTH AND SPACE SCIENCE Short Answer As Earth rotates, Ursa Major, Ursa Minor, and other constellations in the northern sky appear to circle around what star?",POLARIS (ACCEPT: NORTH STAR)
bonus,,Multiple Choice,"6) EARTH AND SPACE SCIENCE Multiple Choice With regard to the existence of life, which of the following ocean zones is the harshest? W) Hadal (read as: HAY-dahl) X) Neritic (read as: neh-RI-tik) Y) Pelagic Z) Bathyal (read as: bah-thee-ahl)",W) HADAL
toss-up,,Short Answer,7) PHYSICAL SCIENCE Short Answer What is the net magnetic force on a compass needle?,0
bonus,,Short Answer,7) PHYSICAL SCIENCE Short Answer What is the average applied force in newtons required to keep a crate of apples moving if it takes 60 joules to move the crate 5 meters across a floor?,"12
_______________________________________________________"
toss-up,energy,Multiple Choice,8) EARTH AND SPACE SCIENCE Multiple Choice The spectrum of electromagnetic energy emitted by a black body is determined by which of the following? W) Material X) Temperature Y) Size Z) A combination of material and size,X) TEMPERATURE
bonus,,Short Answer,8) EARTH AND SPACE SCIENCE Short Answer Early 1800’s scientist Luke Howard first classified what natural atmospheric phenomenon?,CLOUDS
toss-up,energy,Short Answer,"To the nearest integer, one horsepower is equal to how many watts?",746
bonus,energy,Multiple Choice,Which of the following is NOT true of plug-in hybrid electric vehicles? W) They can drive using only electricity for between 10 and 40 miles X) They are powered both by a battery and an internal combustion engine Y) Inductive charging equipment is systematically used to recharge the batteries Z) They mostly utilize lithium-ion batteries,"Y) INDUCTIVE CHARGING EQUIPMENT IS SYSTEMATICALLY USED TO
RECHARGE THE BATTERIES
_______________________________________________________"
toss-up,,Multiple Choice,"10) LIFE SCIENCE Multiple Choice Of the following, which level of taxonomic classification is the most specific? W) Class X) Phylum (read as: FY-luhm) Y) Family Z) Order",Y) FAMILY
bonus,,Short Answer,10) LIFE SCIENCE Short Answer Which cellular organelle is responsible for packaging and sending biosynthesized molecules from one cell to another?,GOLGI APPARATUS
toss-up,math,Short Answer,"In a group of 30 students, 20 take French, 15 take Spanish, and 5 take neither language. How many students take both French and Spanish?",10
bonus,math,Short Answer,Simplify the following expression completely if the denominator ≠ 0: x3+ 2x2y + xy2 (read as: open parenthesis x cubed plus 2 x squared y plus x y squared close x2+ yx parenthesis over open parenthesis x squared plus yx close parenthesis).,"x + y
_______________________________________________________"
toss-up,,Multiple Choice,12) LIFE SCIENCE Multiple Choice Which of the following is NOT true about the black-footed ferret? W) They like to eat prairie dogs X) They neared total extinction in the 1980s Y) They like to live in groups Z) They have one to six young in a litter,Y) THEY LIKE TO LIVE IN GROUPS
bonus,,Short Answer,12) LIFE SCIENCE Short Answer What is North America’s largest rodent?,BEAVER
