type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE Multiple Choice What size of particle is loess [LOH-es]? W) Clay X) Silt Y) Sand Z) Gravel,X) SILT
bonus,,Multiple Choice,1) EARTH AND SPACE Multiple Choice Which of the following is LEAST likely to occur at a subduction zone? W) Transform faulting X) Offshore trenches Y) Deep-focus earthquakes Z) Active volcanism,W) TRANSFORM FAULTING
toss-up,,Multiple Choice,"2) LIFE SCIENCE Multiple Choice In pea plants, the yellow seed trait is completely dominant over the green seed trait. Suppose you cross a pea plant that is heterozygous [het-er-uh-ZY- guhs] for the yellow seed trait with a pea plant containing green seeds. What colors of seed will the offspring have? W) Green X) Yellow Y) Half of the offspring will have green seeds and half will have yellow seeds Z) A seed color that is halfway between green and yellow","Y) HALF OF THE OFFSPRING WILL HAVE GREEN SEEDS AND HALF WILL HAVE
YELLOW SEEDS"
bonus,,Short Answer,2) LIFE SCIENCE Short Answer Plants that are said to be non-vascular are lacking what two types of conductive tissues?,XYLEM AND PHLOEM
toss-up,math,Multiple Choice,Which of the following is a real number that does NOT have a reciprocal? W) -1 X) 0 Y) 1 Z) AN 𝜋SWER: X) 0 BONUS 3) MATH Short Answer What is the total surface area of a cylinder with a base radius of 2 and a height equal to the diameter of the base?,"π
24"
toss-up,energy,Short Answer,"If an electrochemical device is operating at 1.5 volts and delivering 1 ampere of current, how much power is it delivering in watts?",1.5
bonus,energy,Multiple Choice,"In a residence, how are appliances generally connected to the power supply? W) In series X) In parallel Y) In a delta to wye connection Z) In a wye to delta connection",X) IN PARALLEL
toss-up,,Short Answer,5) PHYSICAL SCIENCE Short Answer How many protons and how many neutrons are there in carbon-13?,6 PROTONS; 7 NEUTRONS
bonus,,Multiple Choice,5) PHYSICAL SCIENCE Multiple Choice Which of the following does NOT describe ideal fluid flow? W) Viscous [VIS-kuhs] X) Laminar Y) Incompressible Z) Steady state,W) VISCOUS
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Leprosy is a bacterial disease that results in skin lesions and nerve damage. Which of the following animals is known to be a common host of this disease? W) Raccoons X) Armadillos Y) Coyotes Z) Opossums,X) ARMADILLOS
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer According to endosymbiotic theory, cyanobacteria [sy- uh-noh-bak-TEER-ee-uh] gave rise to which cellular organelle?",CHLOROPLAST
toss-up,,Multiple Choice,7) EARTH AND SPACE Multiple Choice Which of the following igneous minerals would be the first to melt as temperature increases? W) Quartz X) Potassium feldspar Y) Olivine Z) Hornblende,W) QUARTZ
bonus,,Multiple Choice,"7) EARTH AND SPACE Multiple Choice In 1953, two scientists, Stanley Miller and Harold Urey, conducted a famous experiment on the origin of life. They passed an electrical charge through a closed system containing methane, ammonia, hydrogen, and water. What did this process produce that led to the currently accepted theory of biogenesis? W) Nucleic acids X) Lipids Y) Amino acids Z) Proteins",Y) AMINO ACIDS
toss-up,energy,Short Answer,8) LIFE SCIENCE Short Answer In what form does energy that is not passed on to the next level in a food web exit from an ecosystem?,HEAT (ACCEPT: THERMAL)
bonus,,Short Answer,8) LIFE SCIENCE Short Answer What are the names of the two different groups of trees: those that generally lose their leaves in autumn and those with needle-shaped leaves with cones?,"DECIDUOUS, CONIFEROUS (ACCEPT: CONIFERS)"
toss-up,math,Short Answer,"Simplify the following, if y is not equal to 1: y y y [y over open parenthesis y minus 1 close parenthesis minus 1 over the quantity y minus 1]. /( - 1) – 1/( - 1)",1
bonus,math,Short Answer,"Given the geometric sequence with first three terms of 8, 2, and 1/2, respectively, what is its 6th term?",1/128
toss-up,energy,Multiple Choice,Why is copper one of the most common materials used to make wires that carry electricity? W) Because of its dielectric properties X) Because of its perfect insulating properties Y) Because it has both conducting and dielectric properties Z) Because it is a good conductor,Z) BECAUSE IT IS A GOOD CONDUCTOR
bonus,energy,Multiple Choice,Which of the following units is used to describe the amount of electric current passing through a conductor? W) Volt X) Ohm Y) Ampere Z) Weber,Y) AMPERE
toss-up,energy,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Batteries require energy transfer in a redox reaction. Which of the following describes one possible type of cell in a battery? W) Magnetic X) Electrolytic Y) Galvanic Z) Electrochemical,Y) GALVANIC
bonus,energy,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following is true of Coulomb’s law? W) It describes the interaction of two magnets in a magnetic field X) It is independent of the separation distance between the two points of charge Y) It measures the total energy in an electric field Z) It is a vector function,Z) IT IS A VECTOR FUNCTION
toss-up,,Short Answer,12) GENERAL SCIENCE Short Answer Name one of the two elements that formed Earth’s first atmosphere.,HYDROGEN OR HELIUM
bonus,,Short Answer,"12) GENERAL SCIENCE Short Answer Put the following four atmospheric layers in order from lowest to highest altitude: 1) mesosphere, 2) troposphere, 3) thermosphere, 4) stratosphere.","2, 4, 1, 3 (ACCEPT: TROPOSPHERE, STRATOSPHERE, MESOSPHERE,
THERMOSPHERE)"
