type,subject,format,question,answer
toss-up,math,Multiple Choice,1) Math – Multiple Choice Four points are all equidistant from a fifth point. Which of the following types of figures must contain the four points? W) Circle X) Sphere Y) Square Z) Rectangle,X) SPHERE
bonus,math,Short Answer,"1) Math – Short Answer If two coplanar concentric circles have radii of 5 and 11, respectively, what is the area of the region between them?","96π
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"2) Life Science – Multiple Choice In the tri-nomen Canis lupis familiaris, Canis refers to what taxonomic rank? W) Family X) Genus Y) Species Z) Subspecies",X) GENUS
bonus,,Short Answer,2) Life Science – Short Answer The two strands of DNA are held together by hydrogen bonds between what components of the DNA?,BASES (ACCEPT: NITROGENOUS BASES)
toss-up,,Short Answer,3) Physical Science – Short Answer What subatomic particles can be found in a cloud around the nucleus?,ELECTRONS
bonus,,Short Answer,3) Physical Science – Short Answer The alloy brass is composed of copper and what other metal?,"ZINC
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"4) Energy – Short Answer Argonne National Lab scientists are studying a class of mixtures in which one substance is uniformly distributed, but not dissolved, in another substance. What is the name for this general class of mixtures?",COLLOID
bonus,energy,Short Answer,"4) Energy – Short Answer DOE scientists have been studying vanadium dioxide, a material that can conduct electricity without conducting heat. This material is also well-known for acting as a metallic conductor ONLY above 67 degrees Celsius. Below that temperature, it behaves as what type of electric material?",INSULATOR
toss-up,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following is a mineral? W) Gabbro X) Muscovite Y) Breccia [BREH-chah] Z) Andesite,X) MUSCOVITE
bonus,,Short Answer,5) Earth and Space – Short Answer Place the following three minerals in order of decreasing hardness: 1) Quartz; 2) Corundum [core-UN-dum]; 3) Apatite.,"2, 1, 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Physical Science – Short Answer What effect occurs when the observer of a sound wave is moving relative to the source of the sound?,DOPPLER EFFECT (ACCEPT: DOPPLER SHIFT)
bonus,,Short Answer,"6) Physical Science – Short Answer Protons and neutrons are made up of still smaller particles, called what?",QUARKS
