type,subject,format,question,answer
toss-up,,Short Answer,"1) LIFE SCIENCE Short Answer Of the 4 general types of biological molecules, proteins, carbohydrates, lipids and nucleic acids, which one typically accounts for the majority of dietary calories in the human diet?",CARBOHYDRATES
bonus,,Short Answer,1) LIFE SCIENCE Short Answer Starch and glycogen are polymers of what simple sugar?,GLUCOSE
toss-up,,Short Answer,"2) PHYSICAL SCIENCE Short Answer What is the only common substance on Earth that exists naturally in the solid, liquid and gaseous states?",WATER
bonus,,Short Answer,2) PHYSICAL SCIENCE Short Answer Silicon dioxide is made of what two elements?,SILICON AND OXYGEN
toss-up,earth science,Short Answer,What energy source is the primary driver of the Earth’s water cycle?,SUN (ACCEPT: SOLAR)
bonus,earth science,Short Answer,Name all the terrestrial planets from the one that is CLOSEST to the Sun to the one that is FARTHEST from the Sun:,MERCURY; VENUS; EARTH; MARS
toss-up,math,Multiple Choice,Which of the following is closest in value to the number 10: W) 9.995 X) 10.01 Y) 9.99 Z) 10.05,W) 9.995
bonus,math,Short Answer,What is the average of the positive whole numbers of 1 through 29?,15
toss-up,,Short Answer,5) GENERAL SCIENCE Short Answer Convert 300 milliliters into liters:,0.3
bonus,,Short Answer,5) GENERAL SCIENCE Short Answer What is the name for the manipulated variable group in all experiments that is compared to the experimental group?,CONTROL (ACCEPT: CONTROL GROUP)
toss-up,,Multiple Choice,6) LIFE SCIENCE Multiple Choice An intracellular substance is so named because it is located in which of the following places: W) inside and outside of cells X) underneath cells Y) outside of cells Z) within cells,Z) WITHIN CELLS
bonus,,Short Answer,6) LIFE SCIENCE Short Answer What process involves a nucleated cell doubling its DNA and duplicating chromosomes so the cell can then divide and produce two identical daughter cells?,MITOSIS
toss-up,,Short Answer,7) PHYSICAL SCIENCE Short Answer The overall charge of an atom of a certain element depends on the gaining or losing of what sub-atomic particles?,ELECTRONS
bonus,,Short Answer,7) PHYSICAL SCIENCE Short Answer How many electrons are in the outer shell of a noble gas with an atomic mass greater than 3?,8
toss-up,earth science,Short Answer,Which 2 of the following 5 elements is the Earth’s outer core thought to be primarily made of: aluminum; sodium; iron; silicon; nickel,IRON AND NICKEL (in any order)
bonus,earth science,Multiple Choice,"In a 24 hour period, when does the coldest temperature of the day typically occur: W) at midnight X) just after sunrise Y) just after sunset Z) between 3 and 4 AM",X) JUST AFTER SUNRISE
toss-up,math,Short Answer,"Giving your answer to the second decimal place, add the following three numbers: 47 + 4.7 + 0.47",52.17
bonus,math,Short Answer,"Giving your answer to the third decimal place, subtract the following two numbers: 18 – 2.049",15.951
toss-up,,Short Answer,"10) GENERAL SCIENCE Short Answer What planet in our Solar System is about the same size as the Earth, is tectonically active, and has a thick atmosphere composed of carbon dioxide?",VENUS
bonus,energy,Short Answer,10) GENERAL SCIENCE Short Answer The amount of energy stored in food is commonly measured in what unit?,CALORIE (ACCEPT: KILOCALORIE)
toss-up,,Short Answer,11) LIFE SCIENCE Short Answer What are the most photosynthetic organs of most higher plants?,LEAVES
bonus,,Short Answer,11) LIFE SCIENCE Short Answer What higher plant cell organelle is responsible for using sunlight to convert carbon dioxide and water into sugar and oxygen?,CHLOROPLAST
