type,subject,format,question,answer
toss-up,,Multiple Choice,"1) EARTH AND SPACE SCIENCE Multiple Choice In 1849, bones of a beluga whale were discovered in Vermont buried nearly 10 feet below the surface and over 150 miles from the nearest ocean. During which of the following time frames would the whale most likely have died? W) 6,000 to 7,000 years ago X) 11,000 to 12,000 years ago Y) 17,000 to 18,000 years ago Z) 23,000 to 24,000 years ago","X) 11,000 TO 12,000 YEARS AGO"
bonus,,Short Answer,"1) EARTH AND SPACE SCIENCE Short Answer By name or number, list the following four fossils in chronological order from earliest to most recent according to their first occurrence in geological history: 1) bird, 2) trilobite, 3) dinosaur, 4) eurypterid (read as: yuh-RIP-the-rid).","TRILOBITE, EURYPTERID, DINOSAUR, BIRD (ACCEPT: 2, 4, 3, 1)
_______________________________________________________"
toss-up,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following processes could NOT take place in the active site of an enzyme? W) Phosphorylation (read as: fahs-fohr-i-LAY-shohn) X) Hydrolysis Y) Dehydration synthesis Z) Glycolysis,Z) GLYCOLYSIS
bonus,,Short Answer,"2) PHYSICAL SCIENCE Short Answer Providing your answer to the nearest integer, what is the heat of fusion, in joules per gram, of water?",334
toss-up,,Multiple Choice,3) EARTH AND SPACE SCIENCE Multiple Choice Which of the following seas of the Arctic Ocean has observed the greatest loss of ice since 1990? W) Greenland X) Laptev Y) Labrador Z) Chukchi (read as: CHOOK-chee),Z) CHUKCHI
bonus,,Multiple Choice,"3) EARTH AND SPACE SCIENCE Multiple Choice Which of the following sets of two locations have the most similar latitudes? W) New York City, New York and London, England X) Tampa, Florida and Kathmandu, Nepal Y) Death Valley, California and Boston, Massachusetts Z) Sydney, Australia and Lima, Peru","X) TAMPA, FLORIDA AND KATHMANDU, NEPAL
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following is the most efficient type of solar cell? W) Multijunction X) Single-junction Y) Crystalline silicon Z) Thin-film,W) MULTIJUNCTION
bonus,energy,Short Answer,In which state is the world’s largest onshore wind farm?,TEXAS
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Indicate which of the following is most efficient for water and mineral transport in plants? W) Tracheids (read as: TRAY-keeds) X) Sclerids Y) Sieve tube elements Z) Vessel elements,Z) VESSEL ELEMENTS
bonus,,Short Answer,5) LIFE SCIENCE Short Answer What term is used to describe a form of reproduction in which growth and development of embryos occurs without fertilization by the male?,"PARTHENOGENESIS
_______________________________________________________"
