type,subject,format,question,answer
toss-up,math,Multiple Choice,Which of the following is NOT true: W) an irrational number is one that cannot be expressed as the ratio of integers X) fractions equal to 1 are called mixed fractions Y) the numerator is less than the denominator in a proper fraction Z) a composite number is a positive integer greater than 1 that is not prime,X) FRACTIONS EQUAL TO 1 ARE CALLED MIXED FRACTIONS
bonus,math,Short Answer,Reduce the following fraction to a mixed fraction in lowest terms: 290 25 3,"11
5"
toss-up,,Short Answer,"2) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, what is the specific gravity of water at standard temperature and pressure?",1
bonus,,Short Answer,2) GENERAL SCIENCE Short Answer Arrange the following 4 choices in order of INCREASING speed of computer data transmission: 1 gigabyte per second; 1 kilobyte per second; 1 megabyte per second; 1 terabyte per second,"1 KILOBYTE PER SECOND; 1 MEGABYTE PER SECOND; 1 GIGABYTE PER
SECOND; 1 TERABYTE PER SECOND"
toss-up,,Multiple Choice,3) LIFE SCIENCE Multiple Choice In which of the following places would meiosis most likely occur in a mammal: W) skin X) liver Y) heart Z) ovary,Z) OVARY
bonus,,Short Answer,"3) LIFE SCIENCE Short Answer What are the most common names of the gametes produced by a human male and female, respectively?",MALE = SPERM; FEMALE = EGG (ACCEPT: SPERM AND OVUM)
toss-up,,Short Answer,"4) PHYSICAL SCIENCE Short Answer An empty plastic soda bottle is closed tightly at an elevation of 10,000 feet elevation and brought back to sea level. What is the visible condition of the bottle?","IT IS CRUSHED
(ACCEPT: COLLAPSED OR ANY OTHER REASONABLE SYNONYM)"
bonus,,Short Answer,4) PHYSICAL SCIENCE Short Answer Name all of the following 3 choices that are physical properties of an object: length; mass; density,ALL
toss-up,earth science,Multiple Choice,A mangrove coast is likely to be found in which of the following locations: W) Alaskan Peninsula X) Hawaiian Islands Y) Florida Z) Maine,Y) FLORIDA
bonus,earth science,Multiple Choice,Which of the following is most important for climate because it transports large amounts of heat and moisture from the ocean to land: W) tides X) monsoons Y) longshore drift Z) erosion,X) MONSOONS
toss-up,math,Multiple Choice,0.143 is closest in value to which of the following fractions: W) 1/7 X) 3/9 Y) 2/5 Z) 5/8,W) 1/7
bonus,math,Short Answer,Evaluate the following and give your answer as a mixed fraction in lowest 1 13 terms: 2 × 6 25 19,"1
150"
toss-up,,Short Answer,"7) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, what is absolute zero in degrees Celsius?",–273
bonus,,Short Answer,7) GENERAL SCIENCE Short Answer Convert 1 million centimeters per hour into kilometers per hour:,10
toss-up,,Short Answer,8) LIFE SCIENCE Short Answer What anatomical structures in humans function by connecting muscles to bones?,TENDONS
bonus,,Short Answer,8) LIFE SCIENCE Short Answer What is the light-yellow fluid that makes up the fluid portion of normal circulating human blood?,PLASMA (DO NOT ACCEPT: SERUM)
toss-up,,Short Answer,9) PHYSICAL SCIENCE Short Answer A screw driver and a doorknob are considered variations of what simple machine?,WHEEL AND AXLE
bonus,,Short Answer,9) PHYSICAL SCIENCE Short Answer Consider a lever with an ideal mechanical advantage of 8. What will its mechanical advantage be if the effort arm length is reduced by ½?,4
toss-up,earth science,Multiple Choice,Bioluminescence in marine organisms is important for all but which of the following functions: W) attracting prey X) communicating with other organisms Y) illumination Z) buoyancy,Z) BUOYANCY
bonus,earth science,Multiple Choice,Magmas that crystallize beneath the Earth’s surface form intrusive bodies of igneous rock that are generally known as: W) pumice X) plutons Y) tuffs Z) breccia,X) PLUTONS
toss-up,math,Short Answer,Convert 0.000328 × 10–6 into proper scientific notation:,3.28 × 10–10
bonus,math,Short Answer,How many numbers from 1 through 30 are multiples of 3?,10
toss-up,,Short Answer,"12) GENERAL SCIENCE Short Answer Whereas mass is measured in kilograms, what SI unit is the most common measure of an object’s weight?",NEWTON(S)
bonus,,Multiple Choice,"12) GENERAL SCIENCE Multiple Choice On the earth’s surface, which of the following is CLOSEST to the mass of 1,000 pounds: W) 454 kilograms X) 2,200 kilograms Y) 1 ton Z) 1 kiloton",W) 454 KILOGRAMS
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Most biological catalysts are: W) proteins X) vitamins Y) carbohydrates Z) lipids,W) PROTEINS
bonus,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following best describes a bacteriophage: W) a bacterial virus X) a stage in the development of most bacteria Y) the release of disease-causing bacteria from a host organism Z) a very small bacteria,W) A BACTERIAL VIRUS
toss-up,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice Which of the following will occur when an unbalanced force acts on an object: W) the object will stop X) the object will lose heat Y) the object will accelerate Z) the object will melt,Y) THE OBJECT WILL ACCELERATE
bonus,,Short Answer,"14) PHYSICAL SCIENCE Short Answer What is the average acceleration, in kilometers per hour per second to the first decimal place, of a bird flying in a straight path from 0 to 50 kilometers per hour in 4 minutes and 10.0 seconds?","0.2
(Solution: 50/250 = 0.2 km/hr/sec)"
toss-up,earth science,Multiple Choice,Which of the following terms best describes the crystal form of a mineral: W) tabular X) fluorescent Y) metallic Z) vitreous,W) TABULAR
bonus,earth science,Multiple Choice,Which of the following is the most common group of rock-forming minerals: W) sulfides X) carbonates Y) phosphates Z) silicates,Z) SILICATES
toss-up,math,Multiple Choice,Which of the following is an expression for the perimeter of a rectangle if the length equals 10A and the width equals 6B: W) 10A × 6B X) 20A + 12B Y) 2(20A) + 2(12B) Z) 10A2 + 6B2,X) 20A + 12B
bonus,math,Short Answer,"Giving your answer in dollars and cents, if 2 Frisbees cost $16.50, how much will 5 Frisbees cost?",$41.25
toss-up,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice Which of the following is the MOST likely underlying reason why trees evolved with the capacity to grow tall: W) to absorb more carbon dioxide X) to enhance transpiration Y) to compete for sunlight Z) to produce more oxygen,Y) TO COMPETE FOR SUNLIGHT
bonus,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice Consider a star observed just above the horizon in the western sky at dusk. Where would it most likely have been at sunrise that day: W) in the same position X) just above the horizon in the eastern sky Y) high in the western sky Z) high in the southern sky,X) JUST ABOVE THE HORIZON IN THE EASTERN SKY
toss-up,,Multiple Choice,18) LIFE SCIENCE Multiple Choice Which of the following plants is sometimes called a fiddlehead when it is immature: W) maple tree X) tulip Y) moss Z) fern,Z) FERN
bonus,,Short Answer,18) LIFE SCIENCE Short Answer Name all of the following 4 groups of animals that are reptiles: lizards; snakes; frogs; crocodiles,LIZARDS; SNAKES; CROCODILES (ACCEPT: ALL BUT FROG)
toss-up,,Short Answer,19) PHYSICAL SCIENCE Short Answer The exchange or sharing of what atomic particle is most directly involved in chemical bonding?,ELECTRONS
bonus,,Short Answer,"19) PHYSICAL SCIENCE Short Answer How many valence electrons are in an oxygen atom, which resides in group 16 or 6A of the Periodic Table?",6
toss-up,earth science,Multiple Choice,"Which of the following would be used on a weather map to indicate a cold day in winter with clear, blue skies: W) capital L X) capital H Y) green shaded areas Z) pink shaded areas",X) CAPITAL H
bonus,earth science,Short Answer,What is the name for the northern-most latitude where the Sun can appear directly overhead?,THE TROPIC OF CANCER (ACCEPT: NORTHERN TROPIC)
toss-up,math,Short Answer,Simplify the following expression by using the Distributive Property: –3(2x – 6y + 3),–6x + 18y – 9 (ACCEPT: 18y – 6x – 9)
bonus,math,Short Answer,"If exterior angles at two of the vertices of a triangle are 70º and 145º, what is the measure of an exterior angle at the third vertex, in degrees?",145
toss-up,,Short Answer,22) GENERAL SCIENCE Short Answer What is the astronomical term for the bright trail of a meteoroid passing through the atmosphere of the Earth?,METEOR
bonus,,Multiple Choice,"22) GENERAL SCIENCE Multiple Choice Which of the following foods contains the MOST calories: W) 1, twelve-ounce non-diet soda X) 1 tablespoon catsup Y) 1 8-ounce fresh orange Z) 1 tablespoon white, granulated sugar","W) 1, TWELVE-OUNCE NON-DIET SODA"
toss-up,,Short Answer,23) LIFE SCIENCE Short Answer How many pairs of walking legs do spiders have?,4
bonus,,Short Answer,23) LIFE SCIENCE Short Answer Name all of the following 4 organisms that are bivalves: squid; clams; snails; mussels,CLAMS; MUSSELS
toss-up,,Short Answer,24) PHYSICAL SCIENCE Short Answer Consider a yo-yo swinging on the end of a string in uniform circular motion. What is the most accurate term for the center-seeking force exerted on the yo-yo through the string?,CENTRIPETAL
bonus,,Short Answer,24) PHYSICAL SCIENCE Short Answer What are the four basic forces of the universe?,"GRAVITY; ELECTROMAGNETISM; STRONG (FORCE); WEAK (FORCE)
(ACCEPT: GRAVITATION or GRAVITATIONAL FOR GRAVITY)"
toss-up,earth science,Multiple Choice,Which of the following is a highly crystalline mineral with perfect cleavage: W) native gold X) native silver Y) graphite Z) halite,Z) HALITE
bonus,earth science,Short Answer,What period of the Geological Time Scale ends with the extinction of dinosaurs?,CRETACEOUS
