type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE Multiple Choice Which of the following is the distance of one degree of longitude? W) 360 kilometers X) 111 kilometers Y) 60 kilometers Z) It varies from 111 kilometers to a point,Z) IT VARIES FROM 111 KILOMETERS TO A POINT
bonus,,Short Answer,"1) EARTH AND SPACE Short Answer What is the term for one of several bright spots 22 degrees on each side of the solar halo and at the same elevation as the Sun, caused by the diffraction of light by ice crystals in the atmosphere?",PARHELION (ACCEPT: SUN DOG)
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following animals does NOT have a four- chambered heart? W) Mouse X) Frog Y) Bird Z) Crocodile,X) FROG
bonus,,Short Answer,"2) LIFE SCIENCE Short Answer Identify all of the following four choices which are characteristics of both arthropods [AHR-thruh-pods] and annelids: 1) jointed appendages, 2) segmented bodies, 3) setae [SEE-tee], 4) exoskeleton.","2, 3 (ACCEPT: SEGMENTED BODIES, SETAE)
Round 6 Page 1"
toss-up,,Multiple Choice,"3) GENERAL SCIENCE Multiple Choice Iron is a magnetic material, but an iron nail does not behave like a magnet for which of the following reasons? W) Its magnetic domains are aligned X) Its magnetic domains are arranged randomly Y) It contains too few magnetic domains Z) The atoms in the iron exert a force on all the other atoms",X) ITS MAGNETIC DOMAINS ARE ARRANGED RANDOMLY
bonus,,Short Answer,"3) GENERAL SCIENCE Short Answer Name all of the following four choices which are parts of the human central nervous system: 1) brain, 2) nerves, 3) neurons, 4) spinal cord.","1, 3, 4 (ACCEPT: BRAIN, NEURONS AND SPINAL CORD)"
toss-up,math,Short Answer,"If the first eight numbers of the Fibonacci sequence are and , what is the next number in this sequence? 0, 1, 1, 2, 3, 5, 8, ANS1W3ER: 21 BONUS 4) MATH Short Answer Solve: -x [negative x to the power of three halves equals negative 27]. 3/2 = -27","9
Round 6 Page 2"
toss-up,,Short Answer,5) PHYSICAL SCIENCE Short Answer What term describes a compound produced by combining a substance chemically with water?,HYDRATE
bonus,,Short Answer,"5) PHYSICAL SCIENCE Short Answer Given a constant number of gas molecules, the ideal gas law describes the relationship between pressure, volume, and what other property?",TEMPERATURE
toss-up,,Multiple Choice,"6) EARTH AND SPACE Multiple Choice If illuminated by the same light source, which of the following surfaces will emit the most infrared radiation? W) Asphalt X) Granite Y) Ice Z) A green lawn",W) ASPHALT
bonus,,Short Answer,"6) EARTH AND SPACE Short Answer When the Moon, Earth, and Sun are aligned, what kinds of tides occur?","SPRING
Round 6 Page 3"
