type,subject,format,question,answer
toss-up,,Short Answer,"1) GENERAL SCIENCE Short Answer Providing your answer as a decimal to the nearest hundredth, what is the density in grams per cubic centimeter of a material with a mass of 2.02 grams and a volume of 0.500 cubic centimeters?",4.04
bonus,,Short Answer,"1) GENERAL SCIENCE Short Answer By number, identify all of the following four characteristics that are TRUE of hail: 1) most hail is less than 5 inches in diameter; 2) it is formed of partially frozen raindrops; 3) it is formed from chunks of ice; 4) it falls from the clouds as rain.","1 AND 3
_______________________________________________________"
toss-up,math,Short Answer,"In triangle ABC, angle C is a right angle, side AC is equal to 15 units, and side BC is equal to 8 units. What is the length, in units, of side AB?",17
bonus,math,Short Answer,By how much is the sum of the first 10 even positive integers greater than the sum of the first 10 positive integers?,55
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer How many protons are in an atom of carbon-14?,6
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer Given g as 10 meters per second squared, what is the weight, in newtons, of a crate with a mass of 10 kilograms being raised from the floor at a steady speed?","100
_______________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE SCIENCE Multiple Choice Which of the following determines the size of the image formed by a telescope? W) The focal length of the main lens or mirror X) The thickness of the lens Y) The size of the aperture Z) The size of the mirror,W) THE FOCAL LENGTH OF THE MAIN LENS OR MIRROR
bonus,,Short Answer,"4) EARTH AND SPACE SCIENCE Short Answer By name or number, identify all of the following four moon phases in which a neap tide can occur: 1) first quarter, 2) last quarter, 3) new moon, 4) full moon.",FIRST QUARTER AND LAST QUARTER (ACCEPT: 1 AND 2)
toss-up,,Short Answer,"5) GENERAL SCIENCE Short Answer A female who is heterozygous for a dominant, X-linked trait crosses with a male who also displays this trait phenotypically. What percentage of their sons will display this trait?",50%
bonus,,Short Answer,"5) GENERAL SCIENCE Short Answer By name or number, identify all of the following four choices that are unsaturated hydrocarbons: 1) propane, 2) ethene, 3) acetylene, 4) benzene.","ETHENE, ACETYLENE, BENZENE (ACCEPT: 2, 3, AND 4)
_______________________________________________________"
toss-up,,Short Answer,6) PHYSICAL SCIENCE Short Answer How many valence electrons are in beryllium?,2
bonus,,Multiple Choice,6) PHYSICAL SCIENCE Multiple Choice Which of the following compounds is LEAST soluble in water? W) Ammonia X) Molecular nitrogen Y) Sodium chloride Z) Methanol,X) MOLECULAR NITROGEN
toss-up,,Short Answer,7) EARTH AND SPACE SCIENCE Short Answer In which geologic period did reptiles first appear in Earth’s history?,CARBONIFEROUS
bonus,,Short Answer,7) EARTH AND SPACE SCIENCE Short Answer The stratopause is the boundary between which two atmospheric layers?,"STRATOSPHERE AND MESOSPHERE
_______________________________________________________"
toss-up,energy,Short Answer,"8) PHYSICAL SCIENCE Short Answer When an electron or proton is accelerated through a potential difference of 1 volt, how much energy does it gain in electron volts?",1
bonus,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice Lanthanides are elements with which of the following orbitals partially filled? W) S X) P Y) D Z) F,Z) F
toss-up,energy,Multiple Choice,"Which of the following is NOT a characteristic of the Tampa Bay desalination plant? W) It can produce up to 25 million gallons of drinking water per day X) It uses the process of reverse osmosis to produce drinking water from saltwater Y) Concentrated seawater is directed back to the power plant, where it is mixed with cooling water and returned to the Bay Z) Increased salinity in Tampa Bay is a proven environmental hazard of this operation","Z) INCREASED SALINITY IN TAMPA BAY IS A PROVEN ENVIRONMENTAL
HAZARD OF THIS OPERATION"
bonus,energy,Multiple Choice,Which of the following processes involves the scattering of a photon off of an electron? W) Compton scattering X) Møller scattering Y) Pair production Z) Bhabha scattering,"W) COMPTON SCATTERING
_______________________________________________________"
toss-up,math,Short Answer,"Given that a plane is at an angle between 1 and 89 degrees to the axis of a right circular cylinder, what is the name of the curve formed at their intersection?",ELLIPSE
bonus,math,Short Answer,"To be labeled “sugar free,” a candy must contain less than 0.5 grams of sugar per 40 grams. If a serving of sugar free candy is 25 grams, what is the maximum amount of sugar allowed, to the nearest hundredth of a gram?",0.31
toss-up,,Multiple Choice,11) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is a depositional feature formed by a glacier? W) Arête (read as: ah-RATE) X) Horn Y) Cirque Z) Kame (read as: CAME),Z) KAME
bonus,,Multiple Choice,11) EARTH AND SPACE SCIENCE Multiple Choice Iceland is very tectonically active; which of the following does NOT contribute to its interesting geologic and tectonic past and present? W) Location atop a divergent boundary X) Location adjacent to a subduction zone Y) Location atop a hot spot Z) Abundant transform faults,"X) LOCATION ADJACENT TO A SUBDUCTION ZONE
_______________________________________________________"
toss-up,energy,Multiple Choice,12) PHYSICAL SCIENCE Multiple Choice The kinetic energy of an object is proportional to which of the following? W) Its velocity X) The square of its velocity Y) Its momentum Z) Its angular momentum,X) THE SQUARE OF ITS VELOCITY
bonus,,Short Answer,"12) PHYSICAL SCIENCE Short Answer One liter of oxygen and two liters of hydrogen are reacted in a closed container to form a gaseous product. If the temperature within the container is the same before and after the reaction, what is the ratio of final pressure to initial pressure in the container?","2 : 3 (ACCEPT: 2 TO 3, 2/3)"
toss-up,,Multiple Choice,13) EARTH AND SPACE SCIENCE Multiple Choice Which of the following events are associated with the highest tides? W) Spring tides X) Neap tides Y) Slack tides Z) Ebb tides,W) SPRING TIDES
bonus,,Short Answer,"13) EARTH AND SPACE SCIENCE Short Answer By name or number, rank the following sedimentary rocks in order of increasing grain size: 1) conglomerate, 2) sandstone, 3) shale.","SHALE, SANDSTONE, CONGLOMERATE (ACCEPT: 3, 2, 1)
_______________________________________________________"
toss-up,energy,Short Answer,What is the name of the device that relies on sunshine to cook food when firewood is scarce?,SOLAR COOKER (ACCEPT: SOLAR OVEN)
bonus,energy,Short Answer,Which U.S. state will have the first wave-power farm?,OREGON
toss-up,,Short Answer,15) LIFE SCIENCE Short Answer What kinds of leaves do not possess a petiole (read as: PEH-tee-ōel)?,SESSILE
bonus,,Short Answer,"15) LIFE SCIENCE Short Answer Match the terms serrate, entire, and lobed with the numbers of the following leaf descriptions: 1) they have little bent teeth like those of a saw; 2) they have divisions that do not arrive at the center of half of the blade; 3) they have a smooth margin.","SERRATE = 1; ENTIRE = 3; AND LOBED = 2
_______________________________________________________"
toss-up,math,Short Answer,"Bob is building shelves 18 inches long. He uses a saw with a kerf, or cut width, of an eighth of an inch. Considering the kerf, how many shelves exactly 18 inches long can he make from a board that is 72 inches long?",3
bonus,math,Short Answer,"What is the perimeter, in inches, of an isosceles (read as: eye-SOHS- leez) trapezoid with parallel sides measuring 4 inches and 10 inches and a height of 4 inches?",24
toss-up,,Multiple Choice,17) LIFE SCIENCE Multiple Choice Which of the following best describes the position of a gene on a chromosome? W) Chiasma (read as: ky-AHZ-mah) X) Allele Y) Histone Z) Locus,Z) LOCUS
bonus,,Short Answer,17) LIFE SCIENCE Short Answer What are the common names of the two generally accepted families of living owls?,"TRUE (ACCEPT: TYPICAL) OWLS AND BARN OWLS
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following tectonic settings is MOST conducive to geothermal power generation? W) Plate boundaries X) Passive margins Y) Continental shields Z) Denudation,W) PLATE BOUNDARIES
bonus,energy,Short Answer,"You want to design a battery pack filled with many cell phone lithium (read as: LI-thee-uhm) ion batteries capable of storing 10 megawatt hours of energy to offset a gas turbine power plant. If the battery pack operates at a constant voltage of 4 volts, how much capacity, in ampere hours, would you need to store 10 megawatt hours of energy?","2,500,000"
toss-up,,Short Answer,19) PHYSICAL SCIENCE Short Answer What is the term for the reactant used up first in a reaction?,LIMITING REAGENT
bonus,energy,Multiple Choice,19) PHYSICAL SCIENCE Multiple Choice A spring lies flat on a frictionless table and oscillates with a mass attached to the end of it. Which of the following is NOT true regarding this system? W) Kinetic energy is greatest at the equilibrium position X) Potential energy is greatest at two different displacements Y) Potential energy is least at the equilibrium position Z) Increasing the mass of the attached object will increase the magnitude of the spring force,"Z) INCREASING THE MASS OF THE ATTACHED OBJECT WILL INCREASE THE
MAGNITUDE OF THE SPRING FORCE
_______________________________________________________"
toss-up,,Multiple Choice,20) LIFE SCIENCE Multiple Choice Which of the following ocean animals’ eggs hatch at low tide? W) Sea turtle X) Sea star Y) Grunion Z) Sea anemone,W) SEA TURTLE
bonus,,Short Answer,"20) LIFE SCIENCE Short Answer What is the name of a small, circular piece of bacterial DNA that contains only a few genes?",PLASMID
toss-up,math,Short Answer,Identify the real zeros of the function f x = x2(cid:0) 4 (read as: f of x equals the square root of the quantity x squared minus 4).,-2 AND 2
bonus,math,Multiple Choice,"Which of the following points lies on the curve with equation y = 2x3(cid:0) |5x | + 3 (read as: y equals 2 x cubed minus the absolute value of 5 x plus 3? W) (-2, 29) X) (-2, 1) Y) (-2, 9) Z) (-2, -23)","Z) (-2, -23)
_______________________________________________________"
