type,subject,format,question,answer
toss-up,,Short Answer,1) Earth and Space – Short Answer What is the term for a failed star that has a minimum mass of approximately 12 Jupiter-masses?,BROWN DWARF
bonus,,Short Answer,1) Earth and Space – Short Answer The Maunder Minimum refers to a period of time during which very few of what features were observed?,"SUNSPOTS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer A number is 12 more than 4 times the number. What is the number?,–4
bonus,math,Short Answer,2) Math – Short Answer Two cards are drawn at random without replacement from a standard deck. What is the probability that they share the same color or the same face value?,9/17
toss-up,,Short Answer,"3) Life Science – Short Answer What type of plant ground tissue primarily consists of cells with thick, strong cell walls that are dead at maturity?",SCLERENCHYMA [skluh-REN-kim-uh]
bonus,,Short Answer,"3) Life Science – Short Answer In grasshoppers, air enters and leaves their bodies through small openings on the side of their bodies called what?","SPIRACLES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,4) Energy – Short Answer Biologists at Oak Ridge National Lab were the first to identify and culture a novel oral pathogen Desulfobulbus oralis[dee-sulfoh-bulb-us or-AL-is]. In what domain of life is this Gram-negative organism found?,BACTERIA (ACCEPT: EUBACTERIA)
bonus,energy,Multiple Choice,"4) Energy – Multiple Choice Scientists at the National Renewable Energy Laboratory are trying to prevent corrosion in the next generation of instruments concentrating solar power, which require the use of high temperature fluids like molten salts. Which of the following is the purpose of these high temperature fluids? W) Heat thermoelectric materials X) Cool down the solar cells Y) Boil water to steam Z) Heat residential buildings",Y) BOIL WATER TO STEAM
toss-up,,Short Answer,5) Physical Science – Short Answer What is the main component of gas bubbles in boiling water?,WATER (ACCEPT: WATER VAPOR)
bonus,,Multiple Choice,"5) Physical Science – Multiple Choice Which of the following pairs of types of solids and their properties is NOT correctly matched? W) Ionic solid, brittle X) Metallic solid, malleable Y) Network covalent solid, malleable Z) Molecular covalent solid, soft","Y) NETWORK COVALENT SOLID, MALLEABLE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Life Science – Short Answer Tobacco is highly addictive because it contains what acetylcholine [ah-see-til-KOH-leen]-mimicking compound?,NICOTINE
bonus,,Short Answer,"6) Life Science – Short Answer In the fight-or-flight response, there is a release of what neurotransmitter that is directly synthesized from dopamine [DOPE-ah-meen]?","NOREPINEPHRINE (ACCEPT: NORADRENALINE, DO NOT ACCEPT:
ADRENALINE, EPINEPHRINE)"
toss-up,,Multiple Choice,7) Earth and Space – Multiple Choice Which of the following mass movement events occurs when rock layers fall down-slope along weak bedding planes? W) Rockfall X) Rockslide Y) Rock avalanche Z) Earthflow,X) ROCKSLIDE
bonus,,Short Answer,7) Earth and Space – Short Answer What is the chemical formula for the mineral fluorite?,"CaF
2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,8) Math – Short Answer Identify all of the following 3 types of numbers that both 5/13 and 1/8 are: 1) Rational; 2) Irrational; 3) Real.,1 AND 3
bonus,math,Short Answer,"8) Math – Short Answer 79 teams play in a single-elimination tournament; that is, each game is played by two teams, and the losing team is eliminated. Some teams have byes in the first round and don’t have to play, but, after the first round, each remaining team plays every round until they are eliminated. How many games are played in the first round?",15
