type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following choices is an example of a continuous variation? W) Family size X) Height Y) Pierced ears Z) Gender,X) HEIGHT
bonus,,Short Answer,1) LIFE SCIENCE Short Answer What type of nucleic acid is translated into a protein sequence?,"mRNA (ACCEPT: MESSENGER RNA)
________________________________________________________________________"
toss-up,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Brass is an alloy of which two metals? W) Copper and gold X) Copper and aluminum Y) Copper and zinc Z) Copper and tin,Y) COPPER AND ZINC
bonus,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Which of the following processes is not part of the water cycle? W) Transpiration X) Precipitation Y) Distillation Z) Evaporation,Y) DISTILLATION
toss-up,,Multiple Choice,3) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is the approximate age of the Universe in years? W) 3 million X) 1 billion Y) 5 billion Z) 14 billion,Z) 14 BILLION
bonus,,Short Answer,3) EARTH AND SPACE SCIENCE Short Answer Name the current geologic era.,"CENOZOIC
________________________________________________________________________"
toss-up,math,Short Answer,"5 5 4) MATH Short Answer Expressing your answer in exponential form, simplify: (8 ) (8 ) (read as: 8 to the fifth times 8 to the fifth).",
bonus,math,Short Answer,Express the following in simplest exponential form: ( ) (3 +2)³ ( ) (read as: 6 to the fourth times the quantity 3 plus 2 cubed times 6 cubed).,"(67) (53)
ALSO ACCEPT: (27)(37)(53)"
toss-up,,Short Answer,5) EARTH AND SPACE SCIENCE Short Answer Where on Earth would sunrise and sunset occur at approximately the same times all year round?,EQUATOR
bonus,,Multiple Choice,"5) EARTH AND SPACE SCIENCE Multiple Choice If you see part of the moon one night, then three nights later you can see more of it, you know that the moon is: W) Waning X) Waxing Y) Gibbous Z) Full","X) WAXING
_______________________________________________________________________"
toss-up,,Multiple Choice,6) PHYSICAL SCIENCE Multiple Choice Elements are often classified by their atomic number. The atomic number denotes the number of: W) Atoms per gram X) Protons per atom Y) Neutrons per atom Z) Protons and neutrons per atom,X) PROTONS PER ATOM
bonus,,Multiple Choice,6) PHYSICAL SCIENCE Multiple Choice Which of the following elements has the largest atomic weight? W) Aluminum X) Neon Y) Nitrogen Z) Lithium (read as: LI-thee-uhm),W) ALUMINUM
toss-up,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following can NOT be considered a solution? W) Soda pop X) Salt Water Y) Household vinegar Z) Ethanol,Z) ETHANOL
bonus,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice A vinaigrette salad dressing is an example of: W) Solution X) Emulsion Y) Suspension Z) Alloy,"X) EMULSION
________________________________________________________________________"
toss-up,,Short Answer,"8) LIFE SCIENCE Short Answer By name or number, identify all of the following which can represent either sexual or asexual reproduction: 1) plant seed generation, 2) bacteria binary fission, 3) fungi sporulation, and/or 4) yeast budding.",PLANT SEED GENERATION AND FUNGI SPORULATION (ACCEPT: 1 AND 3)
bonus,,Multiple Choice,8) LIFE SCIENCE Multiple Choice Which of the following is NOT a mechanism plants use to disperse their seeds? W) Ingestion by animals X) Wind Y) Apomixis (read as: ah-poh-MIK-sis) Z) Storage by animals,Y) APOMIXIS
toss-up,energy,Multiple Choice,"9) EARTH AND SPACE SCIENCE Multiple Choice Which of the following best describes what drives plate tectonics? W) Energy from the Sun driving ocean currents and plates X) Heat from the Earth’s interior driving convection in the mantle Y) Scientists have not yet developed a robust theory but some leading researchers are linking it to ocean currents Z) Earthquakes drive plate tectonics, volcanism, and global wind systems","X) HEAT FROM THE EARTH’S INTERIOR DRIVING CONVECTION IN THE
MANTLE"
bonus,,Multiple Choice,"9) EARTH AND SPACE SCIENCE Multiple Choice Which of the following best describes what kinds of rocks are formed because of plate tectonics? W) Volcanic rocks only X) Igneous (read as: IG-nee-ehs), metamorphic, and sedimentary Y) Sandstones and marble Z) Coal and fossil fuels","X) IGNEOUS, METAMORPHIC, AND SEDIMENTARY
________________________________________________________________________"
toss-up,,Short Answer,10) GENERAL SCIENCE Short Answer What is the name of a gigantic wave caused by an underwater earthquake?,TSUNAMI (DO NOT ACCEPT: TIDAL WAVE)
bonus,energy,Multiple Choice,10) GENERAL SCIENCE Multiple Choice Which of the following best explains why a tsunami produced by an underwater earthquake might be deadly? W) The wave acquires a tremendous velocity if the depth of the earthquake is small X) The height of a wave created by an earthquake increases the potential energy of the wave Y) The wave possesses intense pressure when it reaches the shore Z) The wave acquires tremendous energy when there is a shallow focus and high magnitude earthquake in deep water,"Z) THE WAVE ACQUIRES TREMENDOUS ENERGY WHEN THERE IS A
SHALLOW FOCUS AND HIGH MAGNITUDE EARTHQUAKE IN DEEP WATER"
toss-up,energy,Multiple Choice,Which of the following natural resources did NOT originally get its energy from the Sun? W) Natural gas X) Petroleum Y) Coal Z) Uranium,Z) URANIUM
bonus,energy,Short Answer,"An electric vehicle has two stages. If the first stage, the battery, has an efficiency of 90% and the second stage, the inverter, has an efficiency of 80%, calculate the approximate overall efficiency of the vehicle to the nearest percent.","72%
________________________________________________________________________"
toss-up,,Short Answer,"12) GENERAL SCIENCE Short Answer In kilometers and rounded to the nearest ten million, what is the average distance from the Earth to the Sun?",150
bonus,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Available incoming solar radiation is known as: W) Solar absorption X) Solar reflection Y) Solar re-radiation Z) Solar insolation,Z) SOLAR INSOLATION
