type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following species thrives in a mangrove? W) Blue crabs X) Sea turtles Y) Sea horses Z) Alligators,Z) ALLIGATORS
bonus,,Short Answer,1) LIFE SCIENCE Short Answer Flow cytometry [SY-to-muh-tree] is emerging as a valuable tool for quantifying photosynthetic cells in the environment. What property of photosynthetic cells is exploited in flow cytometry?,"FLUORESCENCE
_______________________________________________________"
toss-up,,Multiple Choice,"2) PHYSICAL SCIENCE Multiple Choice What is the name of the collection of galaxies that contains the Milky Way, M31, M33 and the Magellanic Clouds [maj-uh-LAN-ik]? W) The Local Group X) The Horsehead Nebula Y) The extended milky way Z) The Virgo cluster",W) THE LOCAL GROUP
bonus,,Short Answer,"2) PHYSICAL SCIENCE Short Answer A neutrally charged atom has an atomic number of 11 and a mass number of 23. Identify the number of protons, neutrons, and electrons.",PROTONS: 11; NEUTRONS: 12; ELECTRONS: 11
toss-up,energy,Multiple Choice,Windows can be rated on the rate at which heat flows through them through which of the following measures? W) E-factor X) W- factor Y) U-factor Z) H-factor,Y) U-FACTOR
bonus,energy,Short Answer,What is the major end product of glycolysis [gly-KOL-uh-sis]?,"PYRUVATE (ACCEPT: PYRUVIC ACID)
_______________________________________________________"
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Clusters of lymph nodes can be found in all EXCEPT which of the following areas? W) Axillae [ak-SIL-ee] X) Brain Y) Groin Z) Neck,X) BRAIN
bonus,,Short Answer,4) GENERAL SCIENCE Short Answer Name the three subdivisions of the small intestine.,"DUODENUM, JEJUNUM, ILEUM (IN ANY ORDER)"
toss-up,,Short Answer,5) EARTH AND SPACE Short Answer Mid-ocean ridge valleys are lined with what kind of faults?,NORMAL (ACCEPT: DIP-SLIP)
bonus,,Multiple Choice,5) EARTH AND SPACE Multiple Choice At what point in an inferior planet's orbit will it appear largest in the sky? W) Opposition X) Greatest elongation Y) Inferior conjunction Z) Superior conjunction,"Y) INFERIOR CONJUNCTION
_______________________________________________________"
toss-up,math,Multiple Choice,"If (x2)3 [the quantity x squared cubed] = 64, what is the value of x? W) 2 X) 4 Y) 16 Z) 64",W) 2
bonus,math,Short Answer,"If the length of each edge of a cube is increased by 10%, by what percentage is its volume increased?","33.1 (ACCEPT: 33 1/10, 331/100)"
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice How does coral reproduce? W) It is pollinated by other fish X) Eggs and sperm are released in the open water Y) Male and female coral attract each other Z) It fragments and regrows larger,X) EGGS AND SPERM ARE RELEASED IN THE OPEN WATER
bonus,,Short Answer,"7) LIFE SCIENCE Short Answer What cellular component, common to bacteria, archaea [AHR- kee-uh], and eukaryotes [yoo-KAR-ee-ohts], is primarily responsible for protein synthesis?","THE RIBOSOME
_______________________________________________________"
toss-up,,Multiple Choice,8) PHYSICAL SCIENCE Multiple Choice What phase must the Moon be in for a solar eclipse to occur? W) New X) Last quarter Y) Crescent Z) Full,W) NEW
bonus,,Multiple Choice,"8) PHYSICAL SCIENCE Multiple Choice A particular material absorbs violet, blue, and green light. Which of the following colors will NOT be observed when light strikes the material? W) Blue green X) Red Y) Yellow green Z) Orange",W) BLUE GREEN
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following would be the most accurate glassware to use to measure a volume of water? W) Erlenmeyer flask X) Graduated cylinder Y) Test tube Z) Beaker,X) GRADUATED CYLINDER
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice A population crash is most likely when which of the following occurs? W) Unlimited resources are available X) The growth rate slows Y) The population approaches carrying capacity Z) The population overshoots carrying capacity,"Z) THE POPULATION OVERSHOOTS CARRYING CAPACITY
_______________________________________________________"
toss-up,,Short Answer,10) EARTH AND SPACE Short Answer The galactic center appears in which constellation?,SAGITTARIUS (DO NOT ACCEPT: SAGITTA)
bonus,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following describes the relationship between water particles and ocean waves? W) Waves move water particles effectively along the surface of water X) Waves have no impact on the motion of water particles Y) Water moves in vertical orbits in the direction of waves Z) Water particles are fragmented in the white caps of waves,Y) WATER MOVES IN VERTICAL ORBITS IN THE DIRECTION OF WAVES
toss-up,math,Short Answer,"Evaluate the following expression for r = 7: ((4r-7)/3)2/7 [open parenthesis, the fraction with numerator 4 r minus 7 and denominator 3, close parenthesis, squared, divided by 7].",7
bonus,math,Multiple Choice,"Which of the following ordered pairs is a solution to this set of inequalities: x < 0 [x is less than 0]; y < 5 [y is less than 5]; y < -2x + 4 [y is less than negative 2 x plus 4]; y > -2x [y Is greater than negative 2 x]? W) (-1,-2) X) (-1,3) Y) (3,-1) Z) (1,2)","X) (-1,3)
_______________________________________________________"
toss-up,energy,Short Answer,"If 10 incandescent 100 watt light bulbs are replaced with 10 LED lights of equivalent lumens, approximately how many fewer watts/hour will the LED lights consume?",830 (ACCEPT: ANY VALUE BETWEEN 800-870)
bonus,energy,Multiple Choice,"In order to achieve maximum power point tracking in a renewable energy source, a signal is generated and utilized via pulse width modulation. Pulses with variable duty cycle are then sent to which part of the DC/DC converter circuit in order to control it? W) The inductors X) The capacitors Y) The input voltage source Z) The transistors/switches",Z) THE TRANSISTORS/SWITCHES
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice A bacterium is suddenly immersed in a high salt media. What is the MOST likely response of the cell? W) Actively transport water into the cell X) Actively transport water out of the cell Y) Actively transport potassium into the cell Z) Actively transport small organic molecules out of the cell,Y) ACTIVELY TRANSPORT POTASSIUM INTO THE CELL
bonus,,Short Answer,13) LIFE SCIENCE Short Answer For decades the Gram stain was the primary tool for distinguishing between broad groups of bacteria. The Gram stain exploits differences in what cellular structure between gram positive and gram negative bacteria?,"THE CELL WALL
_______________________________________________________"
toss-up,,Multiple Choice,14) PHYSICAL SCIENCE Multiple Choice Vinegar is a liquid solution containing acetic acid and water. It could be accurately classified as which of the following? W) A colloid X) A compound Y) A homogeneous mixture [hoh-muh-JEE-nee-uhs] Z) A heterogeneous mixture [het-er-uh-JEE-nee-uhs],Y) A HOMOGENEOUS MIXTURE
bonus,,Short Answer,14) PHYSICAL SCIENCE Short Answer What particle is the smallest indivisible unit of light?,PHOTON
toss-up,,Short Answer,15) GENERAL SCIENCE Short Answer What type of solution has a higher concentration of hydroxide ions than hydronium ions?,BASE (ACCEPT: BASIC OR ALKALINE OR ARRHENIUS BASE)
bonus,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following would NOT be a good characteristic of an index fossil? W) The fossil has distinctive characteristics X) The species survived for millions of years Y) The species lived in many difference places Z) The species is not a soft-bodied organism,"X) THE SPECIES SURVIVED FOR MILLIONS OF YEARS
_______________________________________________________"
toss-up,energy,Multiple Choice,"Why is the angle of incidence of sunlight important for solar panels? W) It helps the panel remain cooler, but decreases the power output X) It helps the panel remain hotter, and increases the power output Y) The closer the angle is to normal, the more power produced by the panel Z) The further the angle is from normal, the more power produced by the panel","Y) THE CLOSER THE ANGLE IS TO NORMAL, THE MORE POWER PRODUCED
BY THE PANEL"
bonus,energy,Short Answer,How many kilowatt-hours does a heater running at 100 watts consume per 24 hour period?,2.4
toss-up,,Multiple Choice,17) EARTH AND SPACE Multiple Choice What is the approximate mass of the largest stars? W) 1 solar mass X) 10 solar masses Y) 100 solar masses Z) 1000 solar masses,Y) 100 SOLAR MASSES
