type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) Energy – Multiple Choice Which of the following elements would one be likely to find in a catalytic converter? W) Calcium X) Thorium Y) Palladium Z) Neodymium,Y) PALLADIUM
bonus,energy,Short Answer,1) Energy – Short Answer What part of a car engine is responsible for blending air and fuel before combustion?,"CARBURETOR (ACCEPT: FUEL INJECTION SYSTEM, CRANKCASE)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) General Science – Short Answer How many bones can you find in the body of a Chondrichthyan [kon-drik-thee-uhn]?,ZERO
bonus,,Multiple Choice,2) General Science – Multiple Choice What is the term for the circular movement of bodily extremities? W) Rotation X) Elevation Y) Circumduction Z) Extension,Y) CIRCUMDUCTION
toss-up,,Short Answer,3) Earth and Space – Short Answer What is the term for a plate margin at which no tectonic activity occurs?,PASSIVE MARGIN
bonus,,Multiple Choice,3) Earth and Space – Multiple Choice Which of the following ores is NOT a sulfide? W) Pyrite X) Galena Y) Sphalerite Z) Barite,"Z) BARITE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"4) Physical Science – Short Answer What value, in regard to the electron, did J.J. Thompson discover?",CHARGE-TO-MASS RATIO
bonus,,Short Answer,4) Physical Science – Short Answer What class of lever is typified by a pair of tweezers?,THIRD CLASS
toss-up,,Short Answer,5) Life Science – Short Answer What is the main excitatory neurotransmitter in the human neuromuscular junction?,ACETYLCHOLINE
bonus,,Multiple Choice,5) Life Science – Multiple Choice Most of the growth in a plant is due to which of the following? W) Cell elongation X) Cell division Y) Cell differentiation Z) Morphogenesis,"W) CELL ELONGATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"6) Math – Short Answer A combination lock requires 3 numbers to open the lock. The lock uses numbers one through 9. If you are allowed to repeat numbers, how many combinations could there be?",729
bonus,math,Short Answer,"6) Math – Short Answer If a prism has 18 edges, how many vertices does it have?",12
toss-up,,Short Answer,"7) Physical Science – Short Answer A child is holding a helium-filled balloon in an enclosed car. If the car suddenly accelerates in the positive x direction, in what direction will the balloon lean?",POSITIVE X DIRECTION
bonus,,Short Answer,7) Physical Science – Short Answer What principle states that no two electrons can occupy the same quantum state?,"PAULI EXCLUSION PRINCIPLE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,8) Energy – Multiple Choice Which of the following is NOT an important step in natural gas processing and treatment? W) Dehydration X) Oxygen extraction Y) Methane separation Z) Fractionation,X) OXYGEN EXTRACTION
bonus,energy,Short Answer,8) Energy – Short Answer Mercaptan is added to what energy resource to give it an odor?,NATURAL GAS
toss-up,,Short Answer,9) Earth and Space – Short Answer The 21-centimeter radiation is characteristic of what element that is commonly found in interstellar space?,HYDROGEN
bonus,,Multiple Choice,9) Earth and Space – Multiple Choice What gas is most common in the atmosphere of Venus? W) Nitrogen X) Carbon dioxide Y) Sulfuric acid Z) Hydrogen fluoride,"X) CARBON DIOXIDE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"10) General Science – Short Answer If the temperature of a surface is below the freezing point of water, instead of dew formation, ice crystals will deposit on the surface. What are these ice formations called?",HOAR FROST
bonus,,Multiple Choice,"10) General Science – Multiple Choice Odontoceti and Mysticeti are terms given to: W) Whales, based on the structure of their mouths X) Crustaceans, based on their reproductive patterns Y) Marine mammals, based on their feeding behaviors Z) Marine invertebrates, based on hibernation periods","W) WHALES, BASED ON THE STRUCTURE OF THEIR MOUTHS"
toss-up,,Short Answer,11) Life Science – Short Answer Radioactive iodine is used to image what organ?,THYROID
bonus,,Short Answer,11) Life Science – Short Answer Identify all of the following four amino acids that have a nonpolar side chain: 1) Valine; 2) Isoleucine; 3) Glutamate; 4) Phenylalanine.,"1, 3, AND 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,12) Math – Multiple Choice Which of the following is not a triangle congruence theorem? W) Side-side-side X) Side-side-angle Y) Side-angle-side Z) Angle-angle-side,X) SIDE-SIDE-ANGLE
bonus,math,Short Answer,"12) Math – Short Answer A woman drove to work at an average speed of 40 miles per hour and returned along the same route at 30 miles per hour. Expressing your answer as a mixed fraction, if her total traveling time was 1 hour, what was the total number of miles in the round trip?",34 2/7
toss-up,energy,Short Answer,13) Energy – Short Answer Order the following sectors from least to greatest in terms of U.S. coal consumption: 1) Heating; 2) Electricity; 3) Industry.,"1, 3, 2"
bonus,energy,Short Answer,13) Energy – Short Answer Mixed oxide fuels are a form of fuel used in what method of energy production?,"NUCLEAR
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,14) Math – Short Answer What is 76 times 84?,6384
bonus,math,Short Answer,"14) Math – Short Answer At the start of camp, Gracie scored 78 on her pre-test. At the end of the week, she scored 84 on her post test. Rounded to the nearest tenth of a percent, what is her percent increase?",7.7
toss-up,,Multiple Choice,15) General Science – Multiple Choice Which of the following toxins is produced by Aspergillus flavus and can be found on contaminated peanuts? W) Atropine X) Taxol Y) Sarin Z) Aflatoxin,Z) AFLATOXIN
bonus,,Multiple Choice,"15) General Science – Multiple Choice Aside from carbon, which of the following elements can one find in Teflon? W) Oxygen X) Chlorine Y) Fluorine Z) Nitrogen","Y) FLUORINE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,16) Life Science – Short Answer By what process does a mother cell split into four haploid daughter cells?,MEIOSIS
bonus,,Short Answer,"16) Life Science – Short Answer In genetics, what is the general term for the type of cross between the F1 generation of unknown genotype and a homozygous recessive organism?",TEST CROSS
toss-up,,Short Answer,"17) Physical Science – Short Answer If a car is traveling at a constant velocity of 2.5 meters per second, how far, in meters, will it have traveled in 15 seconds?",37.5
bonus,,Multiple Choice,17) Physical Science – Multiple Choice Which of the following substances would show the Tyndall effect? W) Blood X) Air Y) Gasoline Z) Salt water,"W) BLOOD
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Earth and Space – Multiple Choice What term describes a region where fresh water flows to the surface from underground? W) Aquifer X) Artesian Y) Spring Z) Geyser,Y) SPRING
bonus,,Short Answer,18) Earth and Space – Short Answer What effect refers to cities that have hotter temperatures than nearby areas?,HEAT ISLAND (ACCEPT: URBAN HEAT ISLAND)
toss-up,,Multiple Choice,"19) Physical Science – Multiple Choice If you double the mass of a cart while it is undergoing a constant unbalanced force, the acceleration will be: W) Doubled X) Quadrupled Y) Halved Z) Quartered",Y) HALVED
bonus,,Multiple Choice,19) Physical Science – Multiple Choice Which of the following electromagnetic waves has a shorter wavelength than visible light? W) Radar X) Infrared Y) Ultraviolet Z) Microwave,"Y) ULTRAVIOLET
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Earth and Space – Short Answer Yardangs are formed by what erosional agent?,WIND
bonus,,Short Answer,20) Earth and Space – Short Answer The red color in the rocks of southern Utah is caused by oxides of what element?,IRON
toss-up,,Multiple Choice,21) General Science – Multiple Choice An autoclave would often be used by which of the following scientists? W) Cosmologist X) Microbiologist Y) Paleontologist Z) Philologist,X) MICROBIOLOGIST
bonus,,Short Answer,21) General Science – Short Answer What genus of protists are well known for their pseudopodia and are part of the phylum Rhizopoda [rye-zoh-poh-duh]?,"AMOEBA
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"22) Math – Short Answer For a weekend trip, you pack the following: three different shirts, three different pairs of shorts, two different belts, and one pair of shoes. How many unique outfits can you make using one of each article of clothing?",18
bonus,math,Short Answer,"22) Math – Short Answer What is the sum of the integers between 90 and 99, inclusive?",945
toss-up,,Short Answer,23) Life Science – Short Answer What structural carbohydrate is found in the cell walls of fungi and the exoskeletons of arthropods?,CHITIN
bonus,,Short Answer,23) Life Science – Short Answer What effect occurs when a population is greatly reduced by events such as a natural disaster and causes certain alleles to be overrepresented?,BOTTLENECK EFFECT
