type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice The giant Arecibo telescope depicted in the movie Contact is: W) a gamma ray telescope X) an x-ray telescope Y) an adaptive optical infrared telescope Z) a radio telescope,Z) A RADIO TELESCOPE
bonus,,Multiple Choice,"1) GENERAL SCIENCE Multiple Choice Which of the following is NOT true about solutions: W) ethylene glycol, or antifreeze, lowers the freezing point of water in a car radiator X) reverse osmosis is used to convert salt water into fresh water Y) the presence of colloidal particles in solution is easily detected by a beam of light Z) a solution of hydrochloric acid acts as an ideal proton acceptor","Z) A SOLUTION OF HYDROCHLORIC ACID ACTS AS AN IDEAL PROTON
ACCEPTOR"
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following is the BEST explanation for what would happen to a red blood cell if it were placed in a 25% sugar solution: W) it would lose salt to the sugar solution and gain sugar and remain the same size X) it would gain salt and swell Y) it would lose water to the sugar solution and gain salt and remain the same size Z) it would lose water to the sugar solution and shrink,Z) IT WOULD LOSE WATER TO THE SUGAR SOLUTION AND SHRINK
bonus,,Short Answer,"2) LIFE SCIENCE Short Answer When blood returns to the human heart from the lower part of the body, to what specific chamber will the blood first enter?","RIGHT ATRIUM (DO NOT ACCEPT: ATRIUM)
2007 Middle School Regional Science Bowl – Round 9 Page 1"
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer Butane is made up of what 2 elements?,CARBON AND HYDROGEN (ACCEPT: C AND H)
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer If a block of wood floats with 22% of its volume not submerged, what is its density, to the second decimal place in grams per cubic centimeter?",0.78
toss-up,earth science,Multiple Choice,Sinuous ridges of sand and gravel that form beneath the lower end of a glacier in the ablation zone are called: W) sandbars X) fjords Y) eskers Z) dikes,Y) ESKERS
bonus,earth science,Multiple Choice,"Which of the following is NOT typically true about tides: W) a complete tidal day is more than 24 hours long X) tides are influenced by gravitational attractions Y) the Sun’s influence on Earth’s tides is about 2-times greater than the Moon’s influence Z) each lunar day, some coastlines have 2 high tides and 2 low tides whereas some have only have 1 high tide and 1 low tide","Y) THE SUN’S INFLUENCE ON EARTH’S TIDES IS ABOUT 2-TIMES GREATER
THAN THE MOON’S INFLUENCE
2007 Middle School Regional Science Bowl – Round 9 Page 2"
toss-up,math,Multiple Choice,"Which of the following is NOT true about slopes: W) the slope of a line is defined as the ratio of vertical change to horizontal change X) if 2 non-vertical lines are perpendicular, their slopes are negative reciprocals Y) parallel lines have the same slope Z) if a line is parallel to the x-axis, its slope is 1","Z) IF A LINE IS PARALLEL TO THE X-AXIS, ITS SLOPE IS 1"
bonus,math,Short Answer,Give the numerical value of 5 factorial minus 4 factorial:,96
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following is NOT true in nutrition: W) poor diet and exercise in youths and adolescents are risk factors for osteoporosis in later life X) selenium is considered a trace element Y) calcium plays a central role in blood clotting and muscle function Z) vitamin E is a water-soluble vitamin,Z) VITAMIN E IS A WATER-SOLUBLE VITAMIN
