type,subject,format,question,answer
toss-up,earth science,Multiple Choice,Which of the following is NOT generally characteristic of oceanic-continental plate boundaries: W) high mountain systems X) wide continental shelves Y) ocean trenches Z) earthquake prone areas,X) WIDE CONTINENTAL SHELVES
bonus,earth science,Multiple Choice,Which of the following is an example of an island arc collision zone: W) Japan X) Oregon Y) Maine Z) Chile and Peru,W) JAPAN
toss-up,math,Short Answer,In what quadrant of the coordinate system are both x and y negative?,3 (ACCEPT: III or THIRD)
bonus,math,Short Answer,"Bottled water is selling for 60-cents per bottle. If you buy a dozen bottles and hand the cashier a ten-dollar bill, how much change are your owed, in dollars and cents?",$2.80
toss-up,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following is CLOSEST to the volume of 4 liters in quarts: W) 3.8 X) 4.0 Y) 4.2 Z) 4.4,"Y) 4.2
(Solution: 1 L = 1.06 q; 4 L = 4.24 q)"
bonus,,Short Answer,3) GENERAL SCIENCE Short Answer Arrange the following 3 choices in order of INCREASING mass: largest moon of Saturn; Brown dwarf star; Earth,LARGEST MOON OF SATURN; EARTH; BROWN DWARF STAR
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following terms do biologists most often use to describe animals that do not move by their own design or effort: W) saprophytic X) instar Y) motile Z) sessile,Z) SESSILE
bonus,,Short Answer,4) LIFE SCIENCE Short Answer What is the base nucleotide to which adenine binds on its opposing strand in DNA?,THYMINE
toss-up,,Short Answer,5) PHYSICAL SCIENCE Short Answer Light typically travels in waves that are oriented in all planes traveling in a given direction. What is the term for light waves that are traveling in one plane?,POLARIZED (ACCEPT: LINEAR POLARIZED)
bonus,,Short Answer,5) PHYSICAL SCIENCE Short Answer Name all of the following 4 choices that are electromagnetic radiation: radio waves; x-rays; cathode rays; visible light,ALL
toss-up,earth science,Short Answer,Name all the planets that appear to have phases like our Moon to Earthbound observers?,MERCURY; VENUS
bonus,earth science,Multiple Choice,"The greatest annual variation in the intensity of solar radiation on Earth throughout the year is in which of the following locations: W) tropics X) north of the Arctic Circle Y) south of the Antarctic Circle Z) temperate, middle latitude zone","Z) TEMPERATE, MIDDLE LATITUDE ZONE"
toss-up,math,Multiple Choice,"Pick any arbitrary point in the interior of a circle 12-inches in diameter and cut the circle into 8 slices by cutting at 45º angles through that arbitrary point. If you color alternate pieces blue and yellow, then the total area of the blue slices will: W) equal the area of the yellow slices X) be twice the area of the yellow slices Y) be one-half the area of the yellow slices Z) be one-third the area of the yellow slices",W) EQUAL THE AREA OF THE YELLOW SLICES
bonus,math,Short Answer,"Consider the four angles formed by two intersecting lines. If one angle measures 50º, find the measure of the remaining three angles, in degrees:",50; 130; 130
toss-up,,Multiple Choice,8) GENERAL SCIENCE Multiple Choice Which of the following is NOT a property of diamonds: W) extremely hard X) transparent Y) poor thermal conductor Z) good electrical insulator,Y) POOR THERMAL CONDUCTOR
bonus,,Short Answer,8) GENERAL SCIENCE Short Answer Give the Roman numeral equivalent of 2009:,MMIX (DO NOT ACCEPT: MMVIIII)
toss-up,,Short Answer,9) LIFE SCIENCE Short Answer What anatomical structure in boney fish allows them to adjust their buoyancy and stay afloat without swimming?,SWIMBLADDER (ACCEPT: AIR BLADDER or GAS BLADDER)
bonus,,Short Answer,9) LIFE SCIENCE Short Answer What is the most common name for the fluid in a spider that serves a similar function to blood in vertebrates?,HAEMOLYMPH (ACCEPT: HEMOLYMPH)
toss-up,,Multiple Choice,10) PHYSICAL SCIENCE Multiple Choice In which of the following units would capacitance most likely be given: W) webers X) farads Y) teslas Z) ohms,X) FARADS
bonus,,Short Answer,10) PHYSICAL SCIENCE Short Answer Name all of the following 3 choices that are DC voltage sources: 9-volt battery; lightning; static electricity,ALL
toss-up,earth science,Multiple Choice,"Which of the following best describes how volcanic glass or obsidian is formed: W) magma cools rapidly and crystals do not form X) magma cools slowly and 1 large crystal is formed Y) magma cools in direct contact with water Z) magma is heated, cooled, then reheated",W) MAGMA COOLS RAPIDLY AND CRYSTALS DO NOT FORM
bonus,earth science,Multiple Choice,The dominant component of most magma is: W) carbon X) sulfur dioxide Y) silicon dioxide Z) nitrogen,Y) SILICON DIOXIDE
toss-up,math,Short Answer,"Any number, except zero, to the zero power equals what?",1
bonus,math,Short Answer,Give the numerical value of 20 factorial divided by 18 factorial:,380
toss-up,,Short Answer,13) GENERAL SCIENCE Short Answer From what element are most semiconductors primarily composed?,SILICON
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following is CLOSEST to 56 miles per hour in kilometers per hour: W) 20 X) 50 Y) 90 Z) 120,Y) 90
toss-up,,Short Answer,14) LIFE SCIENCE Short Answer What organelle with attached ribosomes is most directly responsible for the translation of proteins destined to be transported out of the cell?,"ENDOPLASMIC RETICULUM
(ACCEPT: ER or RER or ROUGH ER or ROUGH ENDOPLASMIC RETICULUM)
(DO NOT ACCEPT: SER or SMOOTH ER or SMOOTH ENDOPLASMIC RETICULUM)"
bonus,,Short Answer,14) LIFE SCIENCE Short Answer Name all of the following 4 functional groups that are found in all amino acids: carboxyl; ketone; amino; phosphate,CARBOXYL; AMINO
toss-up,,Short Answer,15) PHYSICAL SCIENCE Short Answer What is the resultant force when a force of 50 newtons is opposed in an opposite direction by a 10-newton force?,40
bonus,,Short Answer,"15) PHYSICAL SCIENCE Short Answer A dog-sled team runs at 15 kilometers per hour for 6 hours and gets stuck in a partially melted lake for 3 hours, where it make no progress. It then runs at 10 kilometers per hour for another 5 hours and crosses the finish line. What is the dog sled team’s average speed for the entire race, in kilometers per hour?","10
(Solution: (6 × 15 = 90) + (5 × 10 = 50) = 140; 140/14 = 10 km/hr)"
toss-up,earth science,Multiple Choice,Banded iron formations that are present in mountain ranges around the world formed during the Achaean Era as a direct result of the presence of: W) nitrogen X) oxygen Y) hydrogen Z) methane,X) OXYGEN
bonus,earth science,Multiple Choice,Which of the following is a carbonate mineral: W) halite X) fluorite Y) feldspar Z) dolomite,Z) DOLOMITE
toss-up,math,Short Answer,How many terms are in the following variable expression and what is the coefficient of the second term: 5x2 – x – 12yz2 + 9,TERMS = 4; COEFFICIENT = –1
bonus,math,Short Answer,"Sue and Sierra are making necklaces. If Sue makes an average of 3 every 30 minutes and Sierra averages 6 every hour, how many necklaces do they average every hour if they work together?","12
(Solution: 3/0.5 + 6/1 = 12)"
toss-up,,Short Answer,18) GENERAL SCIENCE Short Answer What specific cell in your body becomes sickle-shaped if you are afflicted with sickle cell anemia?,RED BLOOD CELL (ACCEPT: RBC or ERYTHROCYTE or RED CORPUSCLE)
bonus,,Short Answer,18) GENERAL SCIENCE Short Answer Name all of the following 4 laboratory tools that would require a user to read a meniscus: graduated pipet; pH paper; watch glass; Buchner funnel,GRADUATED PIPET
toss-up,,Short Answer,19) LIFE SCIENCE Short Answer What is the most common name of the plant pigments that give fruits and many plant parts their orange color?,CAROTENOIDS
bonus,,Multiple Choice,19) LIFE SCIENCE Multiple Choice Which of the following organisms has an archegonium: W) moss X) bird Y) frog Z) oak tree,W) MOSS
toss-up,,Short Answer,"20) PHYSICAL SCIENCE Short Answer What is the most commonly used scientific name for the compound with the chemical formula C H O , which is a product of photosynthesis? 6 12 6",GLUCOSE (ACCEPT: D-GLUCOSE or DEXTROSE)
bonus,,Short Answer,20) PHYSICAL SCIENCE Short Answer Arrange the following 4 substances in order of DECREASING pH: normal human saliva; black coffee; bleach; stomach acid,"BLEACH; NORMAL HUMAN SALIVA; BLACK COFFEE; STOMACH ACID
(Solution: bleach = 13; saliva = 6.5-7.4; coffee = 5; stomach acid = 2)"
toss-up,earth science,Multiple Choice,Stratovolcanoes are typically found in which of the following locations: W) continents and volcanic arcs X) the abyssal plain Y) along basaltic plateaus Z) above hot spots in Earth’s crust,W) CONTINENTS AND VOLCANIC ARCS
bonus,earth science,Multiple Choice,Which of the following is NOT true of the troposphere: W) the air is much dryer above the troposphere X) the troposphere is 78% nitrogen gas and 21% oxygen gas Y) the troposphere extends from the Earth’s surface up to an average of 27 miles Z) the troposphere ends where temperature no longer varies with height,"Y) THE TROPOSPHERE EXTENDS FROM THE EARTH’S SURFACE UP TO AN
AVERAGE OF 27 MILES"
toss-up,math,Short Answer,"For the equation y = mx + b, b represents what value?","Y-INTERCEPT (ACCEPT: WHERE THE LINE CROSSES THE Y OR ORDINATE
AXIS)"
bonus,math,Short Answer,Find a number such that 10-times the number reduced by 3 equals 4- times the number increased by 15:,"3
(Solution: 10x – 3 = 4x + 15)"
toss-up,,Short Answer,23) GENERAL SCIENCE Short Answer From what constellation do the Geminids meteor shower appear to originate?,GEMINI
bonus,,Multiple Choice,23) GENERAL SCIENCE Multiple Choice Which of the following astronomers devised a system of the orbits for the planets that is considered heliocentric and published in his book “On the Revolutions of the Heavenly Spheres”: W) Galileo X) Copernicus Y) Newton Z) Kepler,X) COPERNICUS
toss-up,,Short Answer,24) LIFE SCIENCE Short Answer How many pairs of wings do beetles typically have?,2
bonus,,Short Answer,24) LIFE SCIENCE Short Answer How many cervical vertebrae are found in most mammals?,7
toss-up,,Short Answer,25) PHYSICAL SCIENCE Short Answer How many wavelengths per second are equal to 5 kilohertz?,"5,000"
bonus,,Short Answer,"25) PHYSICAL SCIENCE Short Answer What is the percent efficiency for a lever that has a work input of 2,000 joules and a work output of 1,600 joules?","80
(Solution: %efficiency = Work out/ Work in × 100  1600/2000 × 100 = 80%)"
