type,subject,format,question,answer
toss-up,,Short Answer,1) Earth & Space – Short Answer The visible stars in the Milky Way galaxy do not orbit the center of the galaxy in a Keplerian fashion. This is likely due to the galaxy being surrounded by a halo of what?,DARK MATTER
bonus,,Short Answer,1) Earth & Space – Short Answer Identify all of the following three statements that are true regarding the asteroid belt: 1) The inner edge contains mostly C-type asteroids; 2) The outer edge contains mostly C-type asteroids; 3) The asteroid belt likely did not accrete into a single planet due to the tidal forces of Mars.,"2
******************"
toss-up,math,Short Answer,"2) Math – Short Answer Besides itself, what is the largest integer factor of 425?",85
bonus,math,Short Answer,2) Math – Short Answer A pyramid with 86 edges has how many faces?,44
toss-up,energy,Multiple Choice,"3) Energy – Multiple Choice Oak Ridge National Lab scientists are studying perovskites [purr-OFF-skytes], which are a class of minerals that have the general formula ABO , where 3 A is usually an alkaline earth element and B is a d-block transition metal. Which of the following elements could NOT be found as B in this formula? W) Cesium [SEE -zee- um] X) Titanium Y) Zirconium [zur-KOH-nee-um] Z) Vanadium [vah-NAY-dee-um]",W) CESIUM
bonus,energy,Multiple Choice,"3) Energy – Multiple Choice SLAC [slack] National Accelerator Lab scientists are studying trimethylamine [try-methil-ah-MEEN] with photo-dissociation [photo-disso-see-AY-shun] spectroscopy. When they excite trimethylamine with 200 nanometer light, which of the following atomic orbitals is the excited electron most likely to occupy? W) 6p X) 1s Y) 3p Z) 2p","Y) 3p
******************"
toss-up,,Multiple Choice,"4) Earth & Space – Multiple Choice Which set of terms best describe the headwaters region of a stream? W) High gradient, wide floodplain, meanders, large cross-section, high discharge X) Low gradient, wide floodplain, meanders, large cross-section, lower discharge Y) Low gradient, wide floodplain, no meanders, small cross-section, high discharge Z) High gradient, no floodplain, no meanders, small cross-section, lower discharge","Z) HIGH GRADIENT, NO FLOODPLAIN, NO MEANDERS, SMALL CROSS-SECTION,
LOWER DISCHARGE"
bonus,,Short Answer,4) Earth & Space – Short Answer Order the following three stages of coral reef development around a subsiding volcanic island in chronological order: 1) Atoll; 2) Fringing reef; 3) Barrier reef.,"2, 3, 1"
toss-up,,Short Answer,5) Physical Science – Short Answer What physical quantity measures the product of a force on an object and the object’s displacement in the direction the force was applied?,WORK (DO NOT ACCEPT: ENERGY)
bonus,,Short Answer,5) Physical Science – Short Answer A screeching hawk is flying directly toward you with a speed of 40 meters per second. What is the ratio of the frequency of the screech you hear to its original frequency?,"17/15 (ACCEPT: 1 2/15)
******************"
toss-up,,Short Answer,6) Life Science – Short Answer How many types of cone cells are in the human eye?,THREE
bonus,,Short Answer,"6) Life Science – Short Answer Identify all of the following three statements that are true regarding sugars: 1) Glucose, fructose, and galactose are structural isomers; 2) Glucose, fructose, and galactose are hexose sugars; 3) Lactose is a disaccharide [dye-SAK-ah-ride] composed of glucose and galactose.",ALL
toss-up,,Multiple Choice,7) Earth & Space – Multiple Choice Which of the following is a consequence of the R-process? W) A star transitions onto the main sequence X) A star is no longer capable of hydrogen fusion Y) A protostar is formed Z) Heavy elements are made,Z) HEAVY ELEMENTS ARE MADE
bonus,,Short Answer,7) Earth & Space – Short Answer Order the following four natural satellites in terms of increasing distance from the Sun: 1) Europa [your-OH-pah]; 2) Triton; 3) Phobos [FOH-bose]; 4) Titan.,"3, 1, 4, 2
******************"
toss-up,math,Short Answer,"8) Math – Short Answer An item is originally priced at 20 dollars. Discounts are based on the current marked price. In two consecutive sales, the price is reduced by 20%, then 40%. In dollars and cents, what is the final price of the item?",$9.60
bonus,math,Short Answer,"8) Math – Short Answer Sixty students at the Science Academy play tennis or soccer. If 12 play both and 31 play tennis, how many play soccer but not tennis?",29
toss-up,energy,Short Answer,"9) Life Science – Short Answer During the light-dependent reactions of photosynthesis, absorption of light drives a series of electron transfer events resulting in the production of ATP and what reduced energy-carrying product?","NADPH (ACCEPT: REDUCED NICOTINAMIDE ADENINE DINUCLEOTIDE
PHOSPHATE; DO NOT ACCEPT: NADP, NADP+)"
bonus,,Short Answer,9) Life Science – Short Answer Consider blood entering the human heart from the vena cava. Place the following three locations the blood will pass through in chronological order: 1) Right ventricle; 2) Pulmonary vein; 3) Left atrium.,"1, 2, 3
******************"
toss-up,energy,Multiple Choice,10) Energy – Multiple Choice Scientists at Oak Ridge National Lab are studying nightshades. Which of the following chemicals is a characteristic product of certain nightshades? W) Capsaicin [cap-SAY-ih-sin] X) Taxol Y) Cisplatin [sis-PLAT-in] Z) Penicillin,W) CAPSAICIN
bonus,energy,Short Answer,10) Energy – Short Answer Scientists at the Joint Genome Institute are studying the compounds made by the eucalyptus tree. Identify all of the following three statements that are true of the eucalyptus: 1) It is an angiosperm; 2) It is a dicot [DIE-cot]; 3) It produces oil.,ALL
toss-up,math,Short Answer,"11) Math – Short Answer In order, four points on a circle are named A, B, C, and D. If angle BAC measures 23 degrees and angle CAD measures 34 degrees, what is the degree measure of arc BCD?",114
bonus,math,Short Answer,11) Math – Short Answer A 5-digit positive integer has 5 different digits and is divisible by 9. What is the smallest such number?,"10,278
******************"
toss-up,,Short Answer,"12) Life Science – Short Answer Many enzymes in signaling cascades are called kinases [KYE-nases], because they move what inorganic group usually from ATP onto substrates?","PHOSPHATE (ACCEPT: PO -)
4"
