type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice A child’s seesaw would be considered: W) a complex machine X) a form of inclined plane Y) a compound lever Z) a class 1 lever,Z) A CLASS ONE LEVER
bonus,,Short Answer,"1) PHYSICAL SCIENCE Short Answer A 100-watt light bulb is lighted by a 100 volt power source. What is the current, in amperes, running through the bulb?","1 AMPERE
(Solution: current = watts/volts; 100/100 = 1 ampere)"
toss-up,math,Multiple Choice,"2) LIFE SCIENCE Multiple Choice Which of the following is the scientific name for the part of the human brain where higher brain operations occur such as thinking, imagination, mathematical reasoning and language: W) cerebral cortex X) cerebellum Y) medulla oblongata Z) hypothalamus",W) CEREBRAL CORTEX
bonus,,Short Answer,2) LIFE SCIENCE Short Answer What is the common botanical term for the response a cell or plant has towards or away from a stimulus?,TAXIS
toss-up,,Short Answer,3) GENERAL SCIENCE Short Answer What layer of the Sun’s atmosphere is immediately interior to the corona?,THE CHROMOSPHERE
bonus,,Short Answer,3) GENERAL SCIENCE Short Answer How many angstroms are in 1 micron?,"10,000"
toss-up,,Multiple Choice,"4) LIFE SCIENCE Multiple Choice What is the joint that is formed by the articulation of the tibia, fibula, and femur? W) wrist X) knee Y) elbow Z) ankle",X) KNEE
bonus,,Multiple Choice,4) LIFE SCIENCE Multiple Choice The exchange of gases between blood and the tissue occurs normally in: W) venules X) arterioles Y) veins Z) capillaries,Z) CAPILLARIES
toss-up,math,Short Answer,What does 12 times 13 divided by 2 equal?,78
bonus,math,Short Answer,Four factorial equals what number?,24
toss-up,earth science,Short Answer,During which month does the vernal equinox occur?,MARCH
bonus,earth science,Short Answer,The temperature at which the relative humidity reaches 100% and condensation starts is called the:,DEW POINT
toss-up,,Short Answer,7) GENERAL SCIENCE Short Answer Sigmund Freud proposed the idea that the subconscious mind exited in three separate divisions two of which he called the ego and the superego. What was the third?,THE ID
bonus,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Galaxies are: W) clouds of gases around stars X) clusters of billion of stars Y) rare in the universe Z) always spherical in shape,X) CLUSTERS OF BILLION OF STARS
toss-up,,Short Answer,8) PHYSICAL SCIENCE Short Answer The amount of heat needed to increase the temperature of 1.00 gram of water from 14.5°C to 15.5°C is defined as what unit of measurement?,CALORIE
bonus,,Short Answer,8) PHYSICAL SCIENCE Short Answer What is the chemical formula for hydrogen peroxide?,"H O
2 2"
toss-up,earth science,Multiple Choice,Which of the following minerals best illustrates the property of cleavage: W) quartz X) diamond Y) topaz Z) mica,Z) MICA
bonus,earth science,Multiple Choice,"Based on how it was formed, slate is classified as what type of rock: W) igneous X) sedimentary Y) metamorphic Z) volcanic",Y) METAMORPHIC
toss-up,math,Short Answer,What is the name of the famous theorem of geometry that states the sum of the squares of a right triangle is equal to the square of the hypotenuse?,PYTHAGOREAN THEOREM (ACCEPT: PYTHAGOREAN OR PYTHAGORAS
bonus,math,Short Answer,What is the following Roman Numeral number equal to in an Arabic number: MCMLXI,1961
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice The mass of a quantity of matter divided by its volume provides which specific property? W) weight X) specific gravity Y) density Z) malleability,Y) DENSITY
bonus,,Short Answer,"11) PHYSICAL SCIENCE Short Answer Assuming friction is negligible, if a lever has a mechanical advantage of 5, how much effort in newtons is needed to lift a 10 newton load?","2 NEWTONS
(Solution: Force = resistance / mechanical advantage)"
toss-up,,Multiple Choice,"12) LIFE SCIENCE Multiple Choice In 1665, what person, using a microscope he built, observed perforations in plant stems, which he called cells: W) Robert Hooke X) Anton Van Leewenhoek Y) Carolus Linnaeus Z) Theodor Schwann",W) ROBERT HOOKE
bonus,,Short Answer,12) LIFE SCIENCE Short Answer What are the four main human blood types?,"O, A, B, AND AB"
toss-up,math,Short Answer,x 13) MATH Short Answer Solve the following equation: = -8 6,-48
bonus,math,Short Answer,Find the area of a circle when the radius equals 10:,"314
(Solution: A = πr2)"
toss-up,earth science,Short Answer,What is the name of the phenomenon that causes an accumulation of heat in the lower atmosphere because of the absorption of long wavelength radiation from the Earth's surface?,GREENHOUSE EFFECT
bonus,earth science,Short Answer,A meteor that reaches the surface of the Earth is more accurately called a:,METEORITE
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice Which of the following is the region of the body where the thyroid gland is located: W) neck X) abdomen Y) brain Z) arm pit,W) NECK
bonus,,Short Answer,15) LIFE SCIENCE Short Answer Encephalitis is an inflammation of what organ?,BRAIN
toss-up,,Short Answer,"16) GENERAL SCIENCE Short Answer Ring, Helix, Dumbbell and Veil are all names of what specific type of heavenly bodies?",NEBULA
bonus,,Short Answer,"16) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, what is the temperature in Fahrenheit of a substance at 100°C ?",212°
toss-up,earth science,Short Answer,Which equinox marks the moment when fall begins in the Northern Hemisphere?,AUTUMNAL EQUINOX
bonus,earth science,Multiple Choice,Underwater volcanoes that have a flat top are called: W) seamounts X) island arcs Y) abyssal mountains Z) guyots,Z) GUYOTS
toss-up,math,Short Answer,What is the smallest two-digit whole number?,10
bonus,math,Short Answer,On your first math test you scored a 56% and on the second test you scored 70%. By what percentage did you increase your score?,"25%
(Solution = 70-56= 14, 14/56=25%)"
toss-up,,Short Answer,19) GENERAL SCIENCE Short Answer What term do physicists and engineers use most commonly to describe a change in the velocity of an object?,ACCELERATION
bonus,,Multiple Choice,"19) GENERAL SCIENCE Multiple Choice Which list is out of order of closest to furthest distance from the sun: W) Mercury, Venus, Earth X) Jupiter, Saturn, Neptune Y) Venus, Mars, Earth Z) Mercury, Jupiter, Pluto","Y) VENUS, MARS, EARTH"
toss-up,,Short Answer,20) PHYSICAL SCIENCE Short Answer A color made from the addition of two primary colors is called a:,SECONDARY COLOR
bonus,,Multiple Choice,"20) PHYSICAL SCIENCE Multiple Choice At 100 degrees Fahrenheit, which of the following substances would feel hottest to touch? W) wood X) water Y) sand Z) gold",Z) GOLD
toss-up,,Short Answer,"21) GENERAL SCIENCE Short Answer In a compound light microscope, the lens closest to the specimen is usually called the",OBJECTIVE
bonus,,Short Answer,21) GENERAL SCIENCE Short Answer What is the nearest star to Earth in the Milky Way?,THE SUN
toss-up,,Multiple Choice,22) PHYSICAL SCIENCE Multiple Choice What property of waves allows them to bend around the edges of obstacle: W) reflection X) diffraction Y) deflection Z) dispersion,X) DIFFRACTION
