type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice J. J. Thomson primarily used what instrument to discover electrons: W) cathode ray tube X) torsion balance Y) interferometer Z) mass spectrometer,W) CATHODE RAY TUBE
bonus,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice In the early 20th century, physicists were unknowingly fissioning uranium by which of the following methods: W) bombardment with neutrons X) combining heavy isotopes of plutonium Y) exposing uranium to high temperatures Z) exposing heavy elements to immense pressure using explosive devices in heavy-walled containment vessels",W) BOMBARDMENT WITH NEUTRONS
toss-up,earth science,Multiple Choice,"It is the fate of all lakes and ponds on Earth to eventually become dry lands, bogs, marshes, or fens, through a process called: W) fossilization X) eutrophication Y) mineralization Z) oligotrophy",X) EUTROPHICATION
bonus,earth science,Short Answer,Which one of the following 4 terms does not belong with the others: zone of accumulation; zone of wastage; snow line; frontal wedging,"FRONTAL WEDGING
(Solution: frontal wedging is a meteorological term, others are glacial terms)"
toss-up,math,Multiple Choice,"The formula, SA = s2 + 2sl, where s is one side of the base and l is the slant height, is used to calculate the surface area of which of the following: W) right circular cone X) right pentagonal prism Y) rectangular solid Z) right square pyramid",Z) RIGHT SQUARE PYRAMID
bonus,math,Short Answer,"Giving your answer rounded to the 1st decimal place, find the 9th term in the geometric sequence with first three terms: 0.1, 0.2, 0.4…",25.6
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following was determined in 2007 to be the cause of hundreds of pet deaths because of pet food contamination: W) aspartame X) stevia Y) melamine Z) carrageenan,Y) MELAMINE
bonus,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Melamine is sometimes illegally added to food products in order to increase the apparent content of: W) protein X) carbohydrate Y) enzymes Z) B vitamins,W) PROTEIN
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following techniques was used by Meselson and Stahl to separate samples of DNA that contained different amounts of DNA labeled with a heavy isotope and a light isotope of nitrogen in their experiments on DNA replication: W) reverse osmosis X) dialysis Y) centrifugation Z) liquid chromatography,Y) CENTRIFUGATION
bonus,,Short Answer,5) LIFE SCIENCE Short Answer Name all of the following 4 proteins that are soluble in water: collagen; hemoglobin; insulin; DNA polymerase,"HEMOGLOBIN; INSULIN; DNA POLYMERASE
(ACCEPT: ALL BUT COLLAGEN)
(Solution: structural proteins are generally insoluble. Globular proteins, which include enzymes, are
soluble…any protein with an “ase” suffix is typically an enzyme)"
toss-up,,Short Answer,6) PHYSICAL SCIENCE Short Answer What is the maximum number of covalent bonds between any 2 carbon atoms?,3
bonus,,Short Answer,"6) PHYSICAL SCIENCE Short Answer The density of an organic solvent is 600 grams per milliliter. What is the mass, in kilograms, of the solvent if it fills a container that measures 3 centimeters by 4 centimeters by 10 centimeters?","72
(Solution: (600 g/cm3)(3 cm × 4 cm × 10 cm)(1 Kg/1000 g) = 72 Kg)"
toss-up,earth science,Multiple Choice,Which of the following is a semi-permanent high pressure system that sits over the Atlantic Ocean during summer: W) South Atlantic High X) Floridian High Y) North American High Z) Bermuda High,Z) BERMUDA HIGH
