type,subject,format,question,answer
toss-up,math,Short Answer,1 1 1) MATH Short Answer Find a number x different from 3 such that x + = 3 + (read as: x x 3 plus 1 over x equals 3 plus one third).,1/3
bonus,math,Short Answer,Solve the system of inequalities 3x – 2 > 7 and 4x – 13 > 15.,"x > 7
_______________________________________________________"
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following is NOT a cause of microevolution? W) Genetic drift X) Gene flow Y) Random mating Z) Mutation,Y) RANDOM MATING
bonus,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following techniques is best used to diagnose a disease caused by aneuploidy (read as: AHN-yuh-plohi-dee)? W) Protein extraction X) Karyotyping Y) Electrophoresis Z) Pedigree analysis,X) KARYOTYPING
toss-up,energy,Multiple Choice,"About how fast, in meters per second, does a released neutron travel in a fission reaction? W) 1 x 105 X) 3 x 106 Y) 2 x 107 Z) 3 x 108",Y) 2 x 107
bonus,energy,Short Answer,What high-energy particle resembling an electron is produced when a high-energy proton hits the Earth’s atmosphere and collides with the nucleus of an atmospheric gas molecule?,"MUON
_______________________________________________________"
toss-up,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice Hydraulic lifts utilize Pascal’s principle and an increased surface area on the lift to do which of the following? W) Multiply the force of the object X) Multiply the force of the operator Y) Decrease the weight of the object being lifted Z) Decrease the force of the operator,X) MULTIPLY THE FORCE OF THE OPERATOR
bonus,,Short Answer,4) PHYSICAL SCIENCE Short Answer Identify the reactant or reactants that are oxidized in the reaction: Zn + 2HCl → (read as: yields) Zn2+ + H + 2Cl? 2 −,ZINC (ACCEPT: ZN)
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following is true regarding viruses and viroids? W) Viroids contain RNA; viruses do not X) Viruses contain RNA; viroids do not Y) Viroids contain protein; viruses do not Z) Viruses contain protein; viroids do not,Z) VIRUSES CONTAIN PROTEIN; VIROIDS DO NOT
bonus,,Multiple Choice,"5) LIFE SCIENCE Multiple Choice Because DNA polymerase (read as: poh-LIM-eh-rayz) is not able to synthesize DNA in the 3 prime to the 5 prime direction, how do eukaryotes (read as: yuh-KEHR-ee-ōets) prevent loss of base pair sequences from chromosome ends? W) Mismatch repair X) Nucleotide excision repair Y) Topoisomerase (read as: tōe-pōe-y-SOH-meh-rayz) winds up DNA ends Z) Telomerase (read as: te-LŌE-meh-rayz) adds sequence repeats","Z) TELOMERASE ADDS SEQUENCE REPEATS
_______________________________________________________"
