type,subject,format,question,answer
toss-up,math,Short Answer,What is the x-intercept of the graph with equation y ?,THERE IS NONE = 7
bonus,math,Multiple Choice,"If a line passes through point (1, 6) and has a slope of 4, which of the following is the equation of the line? W) x y X) x y Y) y = 2x + 4 Z) y = 4x + 2 = 4 + 2 ANS =W 2ER +: Y4) y x = 4 + 2 TOSS-UP 2) PHYSICAL SCIENCE Multiple Choice Which of the following does NOT correctly describe force in the context of a moving object? W) It is a vector X) It has a magnitude Y) It is dependent on mass Z) It is independent of acceleration",Z) IT IS INDEPENDENT OF ACCELERATION
bonus,,Short Answer,"2) PHYSICAL SCIENCE Short Answer Identify the following three elements as a metal, metalloid and nonmetal, respectively: silicon, sodium, neon.",METAL = SODIUM; METALLOID = SILICON; NONMETAL = NEON
toss-up,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice All chordates [KAWR-dayts] possess which of the following? W) A notochord X) A spinal cord Y) Lungs Z) A four-chambered heart,W) A NOTOCHORD
bonus,,Short Answer,"3) GENERAL SCIENCE Short Answer Identify all of the following four parties who know which subjects are in which treatment groups in a double blind study involving human subjects: 1) the subjects, 2) the investigators who carry out the study, 3) the investigators who plan the study, 4) the statisticians who analyze the data.",4 (ACCEPT: THE STATISTICIANS WHO ANALYZE THE DATA)
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Most gemstones belong to what class of minerals? W) Phosphates X) Oxides Y) Carbonates Z) Silicates,Z) SILICATES
bonus,,Multiple Choice,4) EARTH AND SPACE Multiple Choice A supraglacial lake would be located at which of the following locations? W) Underneath a glacier X) On top of a glacier Y) In the moraine of a retreating glacier Z) At the glacier terminus,X) ON TOP OF A GLACIER
toss-up,,Short Answer,5) LIFE SCIENCE Short Answer What is the term for a heritable change in the character of a gene or a change in the sequence of base pairs in a DNA molecule?,MUTATION
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following will most likely reduce genetic variation in a population? W) Disruptive selection X) Directional selection Y) Stabilizing selection Z) Genetic drift,Y) STABILIZING SELECTION
toss-up,energy,Multiple Choice,A proton exchange membrane fuel cell exchanges which of the following ions? W) OH- X) Cl- Y) H+ Z) Al,Y) H+
bonus,energy,Short Answer,What two states together account for approximately one fifth of the nation’s nuclear power generation?,ILLINOIS AND PENNSYLVANIA
toss-up,math,Short Answer,"Providing your answer as a mixed number, what is ? 3 7 14 + 28","5
48"
bonus,math,Short Answer,For what value of k does kx y have a slope of 3?,-21 + 7 = 10
