type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) Energy – Multiple Choice Which of the following is a neutron moderator? W) Sulfur X) Plutonium Y) Uranium Z) Water,Z) WATER
bonus,energy,Short Answer,"1) Energy – Short Answer What is the term for the simultaneous production of electricity and heat, used by many industries to reduce their energy costs?","COMBINED HEAT AND POWER (ACCEPT: CHP OR COGENERATION)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"2) Math – Short Answer A group of 16 people took a trivia test. Barney’s score of 58 ranked him 9th on the list, right after Betty. If the median of all scores was 62.5, what was Betty’s score?",67
bonus,math,Multiple Choice,2) Math – Multiple Choice Which of the following is a factor of the polynomial 2x3 + 9x2 + x – 12? W) x + 1 X) x + 2 Y) x + 3 Z) x + 4,Z) x + 4
toss-up,,Multiple Choice,"3) Earth and Space – Multiple Choice Which of the four major oceans is the shallowest, on average? W) Arctic X) Atlantic Y) Indian Z) Pacific",W) ARCTIC
bonus,,Short Answer,3) Earth and Space – Short Answer What non-luminous interstellar clouds are composed of neutral atomic hydrogen?,"H-ONE REGIONS (ACCEPT: HYDROGEN CLOUD, H I REGION)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) General Science – Multiple Choice Which of the following should be done with a wire inoculation loop before transferring bacteria cultures? W) Heat it but stop before it gets red hot so as to not kill the culture X) Heat it until it becomes red hot to ensure sterilization Y) Immediately place it in liquid culture while still hot to maximize transfer success Z) Only use loops with inoculating films when transferring bacteria cultures to prevent contamination,X) HEAT IT UNTIL IT BECOMES RED HOT TO ENSURE STERILIZATION
bonus,,Short Answer,4) General Science – Short Answer What laboratory equipment is used to prevent contamination of cell culture lines while they are being handled?,LAMINAR FLOW HOOD (DO NOT ACCEPT: FUME HOOD)
toss-up,energy,Multiple Choice,5) Physical Science – Multiple Choice 400 joules of energy are required to boil 2 kilograms of nitrogen liquid at its boiling point. What is the heat of vaporization of nitrogen in joules per kilogram? W) 50 X) 100 Y) 200 Z) 400,Y) 200
bonus,energy,Short Answer,5) Physical Science – Short Answer What is the term for the energy required to transform a substance from liquid to gas at a given pressure?,"HEAT OF VAPORIZATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"6) Life Science – Multiple Choice If a population initially exhibits logistic growth, which of the following bests describes the net population growth rate after the population reaches the carrying capacity? W) Increasing X) Zero Y) Decreasing Z) Indeterminate",X) ZERO
bonus,,Short Answer,"6) Life Science – Short Answer Anoles and other species in its class are often referred to as ""cold- blooded."" However, their blood is not actually cold. What is a more appropriate term to describe how their temperature is regulated?","ECTOTHERMIC (ACCEPT: ECTOTHERM, ECTOTHERMIC POIKILOTHERM)"
toss-up,,Multiple Choice,"7) Physical Science – Multiple Choice During beta decay, carbon-14 decays into nitrogen-14 along with an electron and what other particle? W) Neutrino X) Antineutrino Y) Positron Z) Proton",X) ANTINEUTRINO
bonus,,Short Answer,7) Physical Science – Short Answer What is the name of the phenomenon by which certain solids will emit light when they break?,"TRIBOLUMINESCENCE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"8) Math – Short Answer In triangle A-B-C, angle C measures 22 degrees and angle A measures 130 degrees. What is the degree measure of one of the exterior angles formed at vertex B?",152
bonus,math,Short Answer,8) Math – Short Answer Express 2 to the 18th power in scientific notation with one significant digit.,3 times 105
toss-up,,Multiple Choice,9) General Science – Multiple Choice Which of the following is always true of scientific theories? W) They are open to revision X) They are always true Y) They are true only in specific cases Z) They are unchallenged,W) THEY ARE OPEN TO REVISION
bonus,biology,Short Answer,"9) General Science – Short Answer Place the following four discoveries in microbiology in chronological order from earliest to most recent: 1) The first known zoonotic disease, babesiosis; 2) The process of phagocytosis in cells; 3) The process of transduction, the transfer of genetic information by viruses; 4) The double helix structure of DNA.","2, 1, 3, 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,10) Energy – Multiple Choice Which of the following is NOT part of clean coal technology? W) Coal washing X) Wet scrubbers Y) Electrostatic precipitators Z) Nitrogen capture,Z) NITROGEN CAPTURE
bonus,energy,Short Answer,10) Energy – Short Answer What structure is formed in marine sediments when methane is under high pressure and cold temperatures?,"HYDRATE (ACCEPT: METHANE HYDRATE, CLATHRATE)"
toss-up,,Multiple Choice,11) Life Science – Multiple Choice Introducing rabbits in Australia that eat the same food and use the same space for burrows as native marsupials is what type of species interaction? W) Aggression X) Mutualism Y) Competition Z) Predation,Y) COMPETITION
bonus,biology,Multiple Choice,11) Life Science – Multiple Choice Which of the following correctly describes the use of crystal violet in a biology lab? W) Used to determine the absorption profile of a material X) A staining agent to visualize bacteria Y) A standard cell used to compare the color of protein crystals Z) An electrode to use in protein chemistry experiments,"X) A STAINING AGENT TO VISUALIZE BACTERIA
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,12) Earth and Space – Multiple Choice Which of the following is NOT a mineral commonly associated with mafic igneous rocks? W) Orthoclase X) Olivine Y) Biotite Z) Clinopyroxene,W) ORTHOCLASE
bonus,,Short Answer,12) Earth and Space – Short Answer Identify all of the following three facts about the moon that are true: 1) The moon formed around 4.5 billion years ago; 2) The moon likely formed after a Mars-sized body collided with the early Earth; 3) The distance between the Earth and the moon increases by approximately 4 centimeters each year.,"1, 2, 3 (ACCEPT: ALL OF THEM)"
toss-up,,Multiple Choice,13) Life Science – Multiple Choice Which of the following errors in human meiosis would LEAST likely affect the resulting offspring? W) Nondisjunction X) Trisomy Y) Gene duplication in a transcriptionally-silent region of the chromosome Z) Gene duplication in a transcriptionally-active region of the chromosome,"Y) GENE DUPLICATION IN A TRANSCRIPTIONALLY-SILENT REGION OF THE
CHROMOSOME"
bonus,,Multiple Choice,13) Life Science – Multiple Choice Which of the following best describes a thallus? W) A cellular connective structure found only in mammals X) A plant-like body consisting of undifferentiated tissue Y) A process that bacteria undergo when infecting a host Z) A small rodent found only in Australia,"X) A PLANT-LIKE BODY CONSISTING OF UNDIFFERENTIATED TISSUE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,14) Math – Short Answer The line with equation y = –2x + 5 contains points in each quadrant except which one?,3 (ACCEPT: THIRD)
bonus,math,Short Answer,14) Math – Short Answer A right circular cone has volume 36. A second cone has 3 times the radius and one-fourth the height of the first. What is the volume of the second cone?,81
toss-up,,Short Answer,"15) Physical Science – Short Answer A radioactive sample emits alpha, beta, and gamma radiation. The sample is placed so the radiation must pass through electrically-charged plates. Which type or types of radiation will be affected by the charged plates?",ALPHA AND BETA
bonus,,Short Answer,15) Physical Science – Short Answer What is the specific name of the law that states that a line segment connecting a planet and the Sun will sweep out equal areas during equal intervals of time?,"KEPLER'S SECOND LAW (DO NOT ACCEPT: KEPLER’S LAW)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) General Science – Multiple Choice Which of the following is NOT a best practice for treating third-degree burns? W) Elevate the burned area X) Treat the patient for shock Y) Cover the burn with a clean cloth Z) Remove any clothing from the burned area,Z) REMOVE ANY CLOTHING FROM THE BURNED AREA
bonus,,Short Answer,"16) General Science – Short Answer In an acid-base titration experiment, identify all of the following three items that can be used to determine the endpoint of the reaction: 1) Indicator solution; 2) pH meter; 3) Conductivity meter.",ALL OF THEM
toss-up,,Multiple Choice,"17) Earth and Space – Multiple Choice To maintain beaches that are rapidly losing sand to erosional processes, barriers are built at right angles to the beach to trap sand that is moving parallel to shore. What are these barriers called? W) Groins X) Breakwaters Y) Seawalls Z) Piers",W) GROINS
bonus,,Short Answer,17) Earth and Space – Short Answer Identify all of the following three statements that are true of tornadoes: 1) All tornadoes in the United States rotate clockwise; 2) All tornadoes in Australia rotate clockwise; 3) Some tornadoes have multiple vortices.,"3 ONLY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,18) Physical Science – Multiple Choice Water flowing through a pipe of radius 10 is routed through a pipe of reduced radius 5. By what factor is the speed of the water multiplied? W) 1 X) 2 Y) 4 Z) 8,Y) 4
bonus,,Short Answer,18) Physical Science – Short Answer Name the process in which strong magnetic fields are used to align nuclear spins along a single axis and then short radio bursts are used to briefly knock the spins out of alignment.,"MAGNETIC RESONANCE (ACCEPT: NUCLEAR MAGNETIC RESONANCE, NMR)"
toss-up,math,Short Answer,"19) Math – Short Answer Expressing your answer to the nearest 100, find the following sum: 476 + 748 +657.",1900
