type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice What is the primary component of natural gas? W) Methane X) Helium Y) Hydrogen Z) Oil,W) METHANE
bonus,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice The second electron shell in an atom can hold up to how many electrons, and contains how many different orbital shapes, respectively? W) 8, 2 X) 2, 8 Y) 4, 8 Z) 8, 4","W) 8, 2
_______________________________________________________"
toss-up,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following types of organisms does NOT utilize oxygen for respiration? W) Aerobic X) Anaerobic [an-uh-ROH-bik] Y) Autotrophic Z) Abiogenetic [ay-by-oh-juh-NET-ik],X) ANAEROBIC
bonus,,Short Answer,2) EARTH AND SPACE Short Answer On what part of the Earth does every day have exactly the same number of hours of day and night?,EQUATOR
toss-up,math,Multiple Choice,What is the equation of the line parallel to the x-axis and four units above the x-axis? W) x = -4 X) x = 4 Y) y = -4 Z) y = 4,Z) y = 4
bonus,math,Short Answer,Simplify the expression: -3x + 12x3 – 17x2 + 5x3 – 7x + 11x2.,"17x3 – 6x2 – 10x
_______________________________________________________"
toss-up,energy,Short Answer,What SI unit is used to describe the power of a motor or electric heater?,WATT
bonus,energy,Multiple Choice,Why is it best to hit a baseball on the sweet spot of a bat? W) There is less friction on the sweet spot X) The sweet spot is the widest part of the bat so it easier to hit the ball Y) When the ball hits the sweet spot more force is imparted to it Z) Less energy is lost to bat vibrations when the ball hits the sweet spot,"Z) LESS ENERGY IS LOST TO BAT VIBRATIONS WHEN THE BALL HITS THE
SWEET SPOT"
toss-up,biology,Multiple Choice,5) LIFE SCIENCE Multiple Choice Charles Darwin used what process to illustrate the mechanisms of natural selection? W) Artificial selection X) Biology Y) Natural history Z) Evolution,W) ARTIFICIAL SELECTION
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice The majority of ocean organisms living in hydrothermal vents are believed to be which of the following? W) Protists X) Coral Y) Bacteria Z) Eels,"Y) BACTERIA
_______________________________________________________"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice What is the reproductive part of an angiosperm that will eventually develop into a seed? W) Endosperm X) Ovule [OV-yool] Y) Stamen Z) Phloem [FLOH-em],X) OVULE
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer In aerobic respiration, what is the terminal electron acceptor in the electron transport chain?",OXYGEN
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Why does the same side of the Moon always face the Earth? W) The Moon rotates about its axis about once per month X) The Moon rotates about its axis about once per year Y) The Moon and the Earth rotate about their axes at the same rate Z) The Moon does not rotate about its axis,W) THE MOON ROTATES ABOUT ITS AXIS ABOUT ONCE PER MONTH
bonus,,Short Answer,7) PHYSICAL SCIENCE Short Answer You have some old silver coins and want to buy some more at the flea market. The seller shows you some old coins that look nearly identical to the ones you already have. What attribute could be measured to determine which coins are made of silver without destroying the coins?,"DENSITY (ACCEPT: MASS, RESISTIVITY)
_______________________________________________________"
toss-up,energy,Multiple Choice,"As a swing rises in the air, which of the following types of energy increases in the rider? W) Kinetic X) Thermal Y) Potential Z) Mechanical",Y) POTENTIAL
bonus,energy,Short Answer,"Of the approximately 12% of U.S. electricity production that comes from renewable resources, which source makes up 50-60% of this production?",HYDROPOWER
toss-up,,Short Answer,9) EARTH AND SPACE Short Answer Cyclones forming in the northern hemisphere spin in what direction?,COUNTERCLOCKWISE
bonus,,Multiple Choice,9) EARTH AND SPACE Multiple Choice Which of the following is NOT considered part of the nitrogen cycle? W) Ammonification X) Nitrification Y) Methanogenesis [muh-thahn-uh-JEN-uh-sis] Z) Nitrogen fixation,"Y) METHANOGENESIS
_______________________________________________________"
toss-up,math,Short Answer,Consider the following expression: 5x2 + 16xy – 7y2. What is the coefficient of the second term?,16
bonus,math,Short Answer,"If the radius of a sphere is cut in half, what is the ratio of the volume of the new sphere to the volume of the original sphere?","1 TO 8 (ACCEPT: 1/8, 0.125, 12.5%)"
toss-up,,Short Answer,11) LIFE SCIENCE Short Answer In what specific phase of meiosis [my-OH-sis] do homologous [huh-MOL-uh-guhs] chromosomes pair up?,PROPHASE I
bonus,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which organism has a lateral line system? W) Shark X) Jellyfish Y) Limpet Z) Starfish,"W) SHARK
_______________________________________________________"
toss-up,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice What is an eddy? W) A young kangaroo X) Another name for a tornado Y) A circular current of water Z) Another name for a rip current,Y) A CIRCULAR CURRENT OF WATER
bonus,,Short Answer,12) GENERAL SCIENCE Short Answer What is the name for the type of viruses that specifically infect bacteria?,BACTERIOPHAGES (ACCEPT: PHAGE)
