type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is NOT a carbonate? W) Dolomite X) Aragonite Y) Malachite (read as: MAH-lah-kyt) Z) Labradorite,Z) LABRADORITE
bonus,,Multiple Choice,1) EARTH AND SPACE SCIENCE Multiple Choice Which of the following moons has the highest surface albedo? W) Phobos X) Europa Y) Io Z) Enceladus (read as: ehn-SEHLL-ah-duhs),"Z) ENCELADUS
_______________________________________________________"
toss-up,,Short Answer,"2) PHYSICAL SCIENCE Short Answer If the voltage across a 3-ohm resister is 6 volts, what is the current, in amperes, flowing through the circuit?",2
bonus,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is an intensive property? W) Mass X) Volume Y) Length Z) Melting point,Z) MELTING POINT
toss-up,,Multiple Choice,3) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is NOT a type of fine-grained igneous rock? W) Rhyolite (read as: RY-oh-lyt) X) Peridotite (read as: peh-RI-doh-tyt) Y) Komatite Z) Basalt,X) PERIDOTITE
bonus,,Short Answer,3) EARTH AND SPACE SCIENCE Short Answer What type of geomorphic feature forms on the outside of a river bend?,"CUT BANK (ACCEPT: RIVER CLIFF)
_______________________________________________________"
toss-up,energy,Multiple Choice,During which of the following periods were coals generally lignite deposits still containing significant volatile material? W) Carboniferous X) Permian Y) Secondary Z) Tertiary,Z) TERTIARY
bonus,energy,Multiple Choice,Which of the following statements is NOT true about solar dish- engine systems? W) Direct-beam energy is concentrated at a focal point on a dish made of mirrors X) The concentrated solar beam is converted to heat that is transferred to an engine Y) Mercury or copper are commonly used as heat transfer media Z) The engine uses heat to create mechanical power that drives a generator,"Y) MERCURY OR COPPER ARE COMMONLY USED AS HEAT TRANSFER
MEDIA"
toss-up,,Short Answer,"5) LIFE SCIENCE Short Answer Which bivalve has complex eyes, including a lens and retina?",SCALLOP
bonus,,Short Answer,"5) LIFE SCIENCE Short Answer According to biological classification, what is the order of rabbits?","LAGOMORPHA
_______________________________________________________"
toss-up,math,Multiple Choice,Which of the following is perpendicular to the line y = -2x + 6? W) 2y = x + 4 X) x + 2y = 4 Y) y = 2x – 6 -1 Z) y = x – 6 2,W) 2y = x + 4
bonus,math,Short Answer,"In simplest radical form, what is the area, in square units, of a right triangle with a hypotenuse length of 12 and one leg with a length of 6?",18 3
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer What is the genus of the bacteria that causes typhoid fever?,SALMONELLA
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following organisms is NOT a thallophyte (read as: THAH-loh-fyt)? W) Entamoeba (read as: ehn-tah-MEE-bah) X) Cladophora Y) Chara (read as: KAH-rah) Z) Ulothrix,"W) ENTAMOEBA
_______________________________________________________"
toss-up,energy,Short Answer,"In a building, what is usually the leakiest site when it comes to energy, both in terms of losing heat in the winter and also gaining heat in the summer?",WINDOW
bonus,energy,Multiple Choice,"Which of the following statements is NOT true about honeybee flight? W) They flap their wings very quickly X) Their wings beat over a very short arc Y) When they want to generate more power, they increase the arc of their wing strokes Z) Their flight muscles are physiologically very similar to those of fruit flies","Z) THEIR FLIGHT MUSCLES ARE PHYSIOLOGICALLY VERY SIMILAR TO
THOSE OF FRUIT FLIES"
toss-up,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice Which of the following elements is NOT diatomic in its natural state? W) Sulfur X) Nitrogen Y) Hydrogen Z) Chlorine,W) SULFUR
bonus,,Short Answer,9) PHYSICAL SCIENCE Short Answer What is the maximum number of electrons that an n = 4 shell can accommodate?,"32
_______________________________________________________"
toss-up,,Multiple Choice,10) LIFE SCIENCE Multiple Choice Which of the following statements is NOT true about most carp? W) They possess Weberian ossicles X) They have teeth on their inferior pharyngeal bones Y) They are highly tolerant of salt water Z) They have a wide geographical range,Y) THEY ARE HIGHLY TOLERANT OF SALT WATER
bonus,,Short Answer,10) LIFE SCIENCE Short Answer What is the name of a method of fertilization in which the ovum is fertilized within a fallopian tube of a fertile female donor for transplantation into an infertile recipient?,IN VIVO FERTILIZATION
toss-up,math,Short Answer,"Thirty percent of the days of each month have been designated as vacation days. To the nearest day, how many days of vacation should be in April?",9
bonus,math,Short Answer,The sum of 3 consecutive integers is 21. What is their product?,"336
_______________________________________________________"
toss-up,,Short Answer,"12) GENERAL SCIENCE Short Answer When measuring the volume of a liquid in a graduated cylinder, what is the name of the curve at the surface of the liquid?",MENISCUS
bonus,,Short Answer,"12) GENERAL SCIENCE Short Answer By number, identify all of the following three statements that are NOT true about tornado safety: 1) you should open windows if a tornado is approaching; 2) highway overpasses provide safe shelters from tornadoes; 3) rivers form a barrier to tornadoes.","1, 2, AND 3 OR ALL"
toss-up,,Multiple Choice,13) EARTH AND SPACE SCIENCE Multiple Choice Which of the following objects is likely to have the lowest albedo? W) Weathered granite X) Sea ice Y) Fresh basalt Z) Rainforest canopy,Y) FRESH BASALT
bonus,,Multiple Choice,"13) EARTH AND SPACE SCIENCE Multiple Choice Which of the following describes when flooding is most likely to occur as the result of a slow moving, relatively long term, moderate rain event? W) After the rain has ended X) After it has been raining for about an hour Y) After it has been raining for a few hours Z) At the beginning of the rainstorm","W) AFTER THE RAIN HAS ENDED
_______________________________________________________"
toss-up,,Short Answer,"14) GENERAL SCIENCE Short Answer By name or number, identify all of the following four organs directly involved in excretory system processes: 1) lungs, 2) heart, 3) skin, 4) kidneys.","LUNGS, SKIN, AND KIDNEYS (ACCEPT: 1, 3, AND 4)"
bonus,,Short Answer,"14) GENERAL SCIENCE Short Answer What is the name of the air mass that forms over North Africa during the summer, carrying dust from Africa long distances?",SAHARAN AIR LAYER (ACCEPT: S.A.L.)
toss-up,,Multiple Choice,"15) LIFE SCIENCE Multiple Choice Which of the following characteristics is NOT true of the herbicide Paraquat? W) It is quick acting X) It is non-selective, killing a wide range of annual grasses and broad-leaved weeds Y) It is linked to the development of Parkinson’s disease Z) It remains biologically active in the soil for approximately 60 days","Z) IT REMAINS BIOLOGICALLY ACTIVE IN THE SOIL FOR APPROXIMATELY 60
DAYS"
bonus,,Short Answer,"15) LIFE SCIENCE Short Answer By name or number, identify all of the following four choices that are examples of birth defects: 1) spina bifida, 2) hypospadias (read as: hy-poh-SPAY-dee- ahs), 3) Tay-Sachs, 4) phenylketonuria (read as: fee-nil-kee-tohn-UHR-ee-ah).","SPINA BIFIDA, HYPOSPADIAS, TAY-SACHS, PHENYLKETONURIA (ACCEPT: 1,
2, 3, AND 4 OR ALL)
_______________________________________________________"
toss-up,,Short Answer,"16) GENERAL SCIENCE Short Answer By name or number, range the following four biomes from highest to lowest average temperature: 1) taiga, 2) tropical rainforest, 3) tundra, 4) temperate deciduous (read as: di-SI-juh-uhs) forest.","TROPICAL RAIN FOREST, TEMPERATE DECIDUOUS FOREST, TAIGA,
TUNDRA (ACCEPT: 2, 4, 1, 3)"
bonus,,Short Answer,"16) GENERAL SCIENCE Short Answer By name or number, identify all of the following four animals that are NOT filter feeders: 1) mysid, 2) krill, 3) whale shark, 4) crab spider.",CRAB SPIDER (ACCEPT: 4)
toss-up,math,Short Answer,"Given the graph of a quadratic polynomial function, what is the minimum number of ordered pairs on the graph needed in order to determine the coefficients of the polynomial?",3
bonus,math,Short Answer,"Fred is twice as old as Marco and Marco is 4 years older than Ray. If Larz is 2 years older than Fred, and Ray is 6 years old, how old is Larz?","22 YEARS OLD
_______________________________________________________"
toss-up,,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Which of the following elements has chemical properties similar to oxygen? W) Nitrogen X) Fluorine Y) Sulfur Z) Neon,Y) SULFUR
bonus,,Short Answer,18) PHYSICAL SCIENCE Short Answer What is the IUPAC name for Sr(OH) ? 2,STRONTIUM HYDROXIDE
toss-up,,Multiple Choice,"19) EARTH AND SPACE SCIENCE Multiple Choice The aurora borealis, or northern lights, would not be observed if Earth lacked which of the following? W) Oxygen in its atmosphere X) A moon Y) A magnetic field Z) High altitude clouds",Y) A MAGNETIC FIELD
bonus,,Short Answer,"19) EARTH AND SPACE SCIENCE Short Answer A convergent fault, such as the large one at the front of the Himalayan Mountains, forms in which type of stress environment?","COMPRESSION
_______________________________________________________"
toss-up,,Short Answer,"20) GENERAL SCIENCE Short Answer What is the second most abundant mineral in the Earth’s continental crust, composed only of silicon and oxygen?",QUARTZ
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer What is the name for the scientific order of frogs?,ANURA
toss-up,,Short Answer,21) PHYSICAL SCIENCE Short Answer What is the empirical formula of C H O ? 6 12 6,"CH O
2"
bonus,,Short Answer,"21) PHYSICAL SCIENCE Short Answer By name or number, rank the speed of sound through the following three mediums from fastest to slowest at 25° Celsius: 1) aluminum, 2) air, 3) water.","ALUMINUM, WATER, AIR (ACCEPT: 1, 3, 2)
_______________________________________________________"
toss-up,,Multiple Choice,22) EARTH AND SPACE SCIENCE Multiple Choice Mars is observed to have a very thin atmosphere compared to Earth. Which of the following statements does NOT help explain this difference? W) Mars is further from the Sun than Earth X) Mars is smaller than Earth Y) Mars has less geothermal activity than Earth Z) Mars is cooler than Earth,W) MARS IS FURTHER FROM THE SUN THAN EARTH
bonus,,Short Answer,22) EARTH AND SPACE SCIENCE Short Answer What do hatchured lines on a topographic map indicate?,A DEPRESSION
toss-up,,Multiple Choice,"23) PHYSICAL SCIENCE Multiple Choice Although none of the following are concrete proof of a chemical change, which of the following definitely could NOT be used as an indication that a chemical change has occurred? W) Color change X) Change in size Y) Production of heat Z) Formation of gas",X) CHANGE IN SIZE
bonus,,Short Answer,"23) PHYSICAL SCIENCE Short Answer What force, in newtons, does an electric field of 1 volt per meter exert on a particle with a charge of 2 coulombs?","2
_______________________________________________________"
toss-up,energy,Short Answer,What kind of energy recovery mechanism slows a hybrid vehicle by converting its kinetic energy into electric energy and storing it in a battery for later use?,REGENERATIVE BRAKE
bonus,energy,Short Answer,Which U.S. state has the largest demonstrated coal reserves?,MONTANA
toss-up,math,Short Answer,"The volume of a cube is 27 cubic centimeters. What is the surface area, in square centimeters, of this cube?",54
bonus,math,Short Answer,Express the following in standard polynomial form: 5x4y7 × zy × 11x2z2y (read as: 5x to the fourth y to the seventh times zy times 11 x squared z squared y). 3,55x6y9z
