type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice A car rounds a curve on a level road. What most directly provides the centripetal force on the car? W) Inertia X) Gravity Y) Friction between the tires and the road Z) The force applied to the steering wheel,Y) FRICTION BETWEEN THE TIRES AND THE ROAD
bonus,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice Two resistors of equal resistance R are in parallel. What is the equivalent resistance of this circuit? W) 0 R X) ½ R Y) R Z) 2 R,"X) ½ R
_______________________________________________________"
toss-up,,Short Answer,2) EARTH AND SPACE Short Answer The Basin and Range region of Nevada is characterized by an abundance of what kind of faults?,NORMAL (ACCEPT: DIP-SLIP)
bonus,,Multiple Choice,"2) EARTH AND SPACE Multiple Choice You are looking west, at a fault in a region of shear. Across the fault, on the western side, the stream bed has been offset to the south, though no vertical movement has been detected. How do you describe this fault? W) Low angle thrust fault X) Left-lateral fault Y) Right normal fault Z) Oblique-slip fault",X) LEFT-LATERAL FAULT
toss-up,math,Short Answer,"What is the smallest integer radius of a circle centered at the point (3, 4) such that the point (9, 9) is within the interior of the circle?",8
bonus,math,Multiple Choice,"In triangle ABC, angle C measures 90 degrees and angle A measures 41 degrees. The length of AC is 5 feet. Which expression is equivalent to the length of BC? W) 5 tan 41[5 tangent 41] X) 5 tan 49 [5 tangent 49] Y) 5 sin 49 [5 sine 49] Z) 5 sin 41[5 sine 41]","W) 5 tan 41
_______________________________________________________"
toss-up,energy,Short Answer,"Which group of gases, commonly produced from refrigerator coolants, is largely responsible for the destruction of Earth’s ozone layer?",CHLOROFLUOROCARBONS (ACCEPT: CFCS)
bonus,energy,Multiple Choice,What prevents most of the consequences of a solar flare from reaching the Earth’s surface? W) Earth’s ionosphere X) Earth’s magnetic field Y) Nothing - it all reaches the Earth’s surface Z) Earth’s stratosphere,X) EARTH’S MAGNETIC FIELD
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following parts of the cytoskeleton is involved in moving chromosomes during cell division? W) Microfilaments X) Microtubules Y) Intermediate filaments Z) Vesicles [VES-i-kuhls],X) MICROTUBULES
bonus,,Short Answer,"5) LIFE SCIENCE Short Answer A plant cell contains two external layers. One layer gives support to the cell but does not filter what may enter and exit. The other layer does not provide support but does filter compounds. Respectively, name the two layers.","CELL WALL AND PLASMA MEMBRANE (ACCEPT: CELL MEMBRANE)
_______________________________________________________"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following best describes hypothesis- based inquiry? W) Deductive reasoning X) Logical reasoning Y) Inductive reasoning Z) Intuitive reasoning,W) DEDUCTIVE REASONING
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer Put the following four solutions in order from least acidic to most acidic: vinegar, human blood, battery acid, and seawater.","SEAWATER, HUMAN BLOOD, VINEGAR, BATTERY ACID"
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following electromagnetic waves has a shorter wavelength than visible light waves? W) Radar X) Infrared Y) Ultraviolet Z) Microwave,Y) ULTRAVIOLET
bonus,energy,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following properties of an atomic electron is not associated with a quantum number? W) Energy X) Mass Y) Spin Z) Angular momentum,"X) MASS
_______________________________________________________"
toss-up,energy,Multiple Choice,What highly efficient technology is currently employed to allow satellites to maintain their orbits without carrying large quantities of fuel? W) Warp drive X) Chemical propulsion Y) Solar sails Z) Ion thruster,Z) ION THRUSTER
bonus,energy,Short Answer,"By number, in descending order, rank the potential energy of an object in the following three situations: 1) 30 kilogram at 10 meters from the Moon’s surface; 2) 30 kilogram at 20 meters from the Earth’s surface; 3) 10 kilogram at 70 meters from the Earth’s surface","3, 2, 1"
toss-up,,Multiple Choice,"9) EARTH AND SPACE Multiple Choice At the most basic level, wind is caused by differences in atmospheric pressure. When there is a difference, air moves in which of the following directions? W) Clockwise to anticlockwise direction X) Area of low friction to area of high friction Y) Higher to lower pressure area Z) Lower to higher pressure area",Y) HIGHER TO LOWER PRESSURE AREA
bonus,,Multiple Choice,9) EARTH AND SPACE Multiple Choice Which of the following is NOT true of the Cretaceous [kri-TAY-shuhs] geologic time period? W) It follows the Jurassic period X) It is the last period in the Mesozoic era Y) It was a period of relatively warm climate Z) The period began with a large mass extinction,"Z) THE PERIOD BEGAN WITH A LARGE MASS EXTINCTION
_______________________________________________________"
toss-up,math,Short Answer,What is the remainder when 6(cid:2872) [6 raised to the power of 4] is divided by 5?,1
bonus,math,Short Answer,"Given a line segment in a plane, how many different 30-60-90 right triangles in the plane have the given line segment as a side?",12
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following traits is NOT a characteristic of modern birds? W) Feathers X) A three-chambered heart Y) A beak with no teeth Z) A lightweight but strong skeleton,X) A THREE-CHAMBERED HEART
bonus,,Short Answer,11) LIFE SCIENCE Short Answer What are the two major organs that degrade hormones?,"LIVER AND KIDNEYS
_______________________________________________________"
