type,subject,format,question,answer
toss-up,,Short Answer,1) Physical Science – Short Answer What metal is used as the filament in modern incandescent light bulbs?,TUNGSTEN
bonus,energy,Short Answer,1) Physical Science – Short Answer Name the process during which nuclear energy is released when the nuclei of hydrogen atoms are combined to form helium.,"FUSION (ALSO ACCEPT: NUCLEAR FUSION)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following is the underlying cause of most volcanoes on Earth? W) Meteor impacts X) Tidal forces Y) Plate tectonics Z) Weather patterns,Y) PLATE TECTONICS
bonus,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following solar system objects are made up of mostly dust and ice? W) Comets X) Asteroids Y) Dwarf planets Z) Jovian planets,W) COMETS
toss-up,energy,Short Answer,3) Energy – Short Answer What US state produces the most anthracite coal?,PENNSYLVANIA
bonus,energy,Multiple Choice,3) Energy – Multiple Choice The majority of nuclear fission technology currently utilizes what group of elements on the periodic table? W) Halogens X) Lanthanides Y) Actinides Z) Rare earth metals,"Y) ACTINIDES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,4) Math – Short Answer A right triangle has hypotenuse with length 5 times the square root of 5. One of the legs is of length 5. What is the length of the other leg?,10
bonus,math,Short Answer,"4) Math – Short Answer Compute the mean of the following list of 5 numbers: 23, 25, 27, 31, 34.",28
toss-up,,Multiple Choice,5) Life Science – Multiple Choice Which of the following is the porcupine’s primary mode of defense from predators? W) Throwing quills X) Poisoned quills Y) Barbed quills Z) Musky spray,Y) BARBED QUILLS
bonus,,Multiple Choice,5) Life Science – Multiple Choice Marsupials are far more abundant and diverse in Australia than in North and South America. Which of the following best explains why only three families of marsupials are found outside the Australian region? W) Divergent evolution X) Convergent evolution Y) Parallel evolution Z) Antiparallel evolution,"W) DIVERGENT EVOLUTION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"6) General Science – Multiple Choice In a chemical equation, the number of molecules of a given substance is indicated by which of the following? W) Coefficient X) Superscript Y) Subscript Z) Degree",W) COEFFICIENT
bonus,,Multiple Choice,"6) General Science – Multiple Choice Which of the following is the best practice to follow to dilute a concentrated acid? W) Add small quantities of water to the acid sample X) Calculate and add the exact amount of water to the acid sample quickly, while stirring constantly Y) Add small quantities of acid to a quantity of water Z) Calculate and add the exact amount of acid to water quickly, while stirring constantly",Y) ADD SMALL QUANTITIES OF ACID TO A QUANTITY OF WATER
toss-up,energy,Short Answer,"7) Energy – Short Answer In comparison to diesel, biodiesel contains virtually none of what element, the burning of which is known to contribute to acid rain?",SULFUR
bonus,energy,Multiple Choice,7) Energy – Multiple Choice Which of the following countries produces the greatest percentage of its electricity from nuclear energy? W) Germany X) Hungary Y) Russia Z) Switzerland,"X) HUNGARY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"8) Physical Science – Short Answer When a sample of uranium undergoes a fission reaction, what type of particle initiates the chain reaction?",NEUTRONS
bonus,,Short Answer,8) Physical Science – Short Answer A ball is dropped from the top of a 100-foot-tall building. How long in seconds does it take to reach the ground?,"2.5 (ACCEPT: 5/2, 2 ½)"
