type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice What component of the air does humidity measure? W) Nitrogen X) Dust and other particulate matter Y) Water vapor Z) Carbon monoxide,Y) WATER VAPOR
bonus,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice An object suspended above the ground by a string is acted upon by: W) No net tension X) Tension that equals its weight Y) Tension that equals its mass Z) Tension independent of its mass,"X) TENSION THAT EQUALS ITS WEIGHT
________________________________________________________________________"
toss-up,,Short Answer,2) GENERAL SCIENCE Short Answer Which phylum of animals possesses a dorsal nerve cord?,CHORDATA
bonus,,Short Answer,"2) GENERAL SCIENCE Short Answer Name by words or numbers all of the following four organelles found in plant cells that may have arisen as a result of a symbiotic relationship with prokaryotes (read as: prōe-KAHR-ee- ōets): 1) chloroplast, 2) endoplasmic reticulum (read as: ri-TI-kyuh-luhm), 3) ribosome (read as: RY-boh-sōem), or 4) mitochondria (read as: my-toh- KOHN-dree-ah)?","CHLOROPLAST AND MITOCHONDRIA (ACCEPT: 1, 4)"
toss-up,,Multiple Choice,"3) LIFE SCIENCE Multiple Choice Carrots, parsnips, radishes, and beets are all examples of: W) Stems X) Secondary roots Y) Modified leaves Z) Roots",Z) ROOTS
bonus,,Short Answer,"3) LIFE SCIENCE Short Answer Kohlrabi, asparagus, cauliflower, and broccoli are all edible examples of which part of the plant?","STEM
________________________________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE SCIENCE Multiple Choice On which day does daylight last for 24 hours at the Arctic Circle? W) Vernal equinox X) Summer solstice Y) Autumnal equinox Z) Winter solstice,X) SUMMER SOLSTICE
bonus,,Short Answer,4) EARTH AND SPACE SCIENCE Short Answer What acid is formed when carbon dioxide is dissolved into water?,CARBONIC ACID
toss-up,,Short Answer,5) GENERAL SCIENCE Short Answer What is the only ice sheet that does not affect sea level change?,ANTARCTIC ICE SHEET
bonus,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice A fault in the Earth's surface in which the hanging wall has moved down relative to the footwall is called: W) Downthrust fault X) Upthrust fault Y) Reverse fault Z) Normal fault,"Z) NORMAL FAULT
________________________________________________________________________"
toss-up,,Multiple Choice,6) EARTH AND SPACE SCIENCE Multiple Choice Through what medium can all kinds of earthquake waves travel? W) Plasma X) Liquids Y) Gases Z) Solids,Z) SOLIDS
bonus,energy,Multiple Choice,"6) EARTH AND SPACE SCIENCE Multiple Choice When the Earth’s interior finally cools, which of the following will stop? W) Water cycle X) Weathering and erosion Y) Plate tectonics Z) Solar energy reaching Earth",Y) PLATE TECTONICS
toss-up,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following materials has the greatest density? W) Lead X) Silver Y) Zinc Z) Copper,W) LEAD
bonus,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following does not belong to the alkaline earth metal group? W) Magnesium X) Calcium Y) Potassium Z) Barium,"Y) POTASSIUM
________________________________________________________________________"
toss-up,,Short Answer,8) PHYSICAL SCIENCE Short Answer A water strider is able to “walk on water” due to which property of water?,SURFACE TENSION (ACCEPT: HYDROGEN BONDING)
bonus,,Short Answer,8) PHYSICAL SCIENCE Short Answer Powerful magnets are usually alloys of platinum or neodymium and what other metal?,COBALT
toss-up,,Short Answer,9) EARTH AND SPACE SCIENCE Short Answer What greenhouse gas has the greatest impact on Earth’s climate?,WATER VAPOR
bonus,,Multiple Choice,"9) EARTH AND SPACE SCIENCE Multiple Choice Without a greenhouse effect, what would be Earth’s approximate average temperature in degrees Celsius? W) -18 X) -8 Y) 8 Z) 18","W) -18
________________________________________________________________________"
toss-up,math,Short Answer,Right triangle DEF has a hypotenuse with a length of the square root of 90. One leg’s length is 9. What is the length of the other leg?,3
bonus,math,Multiple Choice,"If points A, B, and C create an equilateral triangle with side lengths of 4 units, and D is the image of C by a reflection across the line (AB), then what is the area of parallelogram ACBD in square units? W) 8 X) 8 Y) 12 Z) 16",X) 8
toss-up,,Short Answer,11) PHYSICAL SCIENCE Short Answer What is the most common term for the height of the peak of a wave above its average value?,AMPLITUDE
bonus,,Short Answer,11) PHYSICAL SCIENCE Short Answer The station KDOE is broadcasting at 1000 kiloHertz. What is its broadcasting wavelength in meters?,"300
________________________________________________________________________"
