type,subject,format,question,answer
toss-up,,Short Answer,"1) GENERAL SCIENCE Short Answer In a milliliter of seawater one might expect to find 104 members of the SAR11 clade of marine bacteria. Expressing your answer in scientific notation, how many SAR11 bacteria would one expect to find in a cubic meter of this seawater?",1 X 1010
bonus,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice In what year was the idea that humans would contribute to climate change via emissions and the greenhouse effect first published? W) 1850 X) 1896 Y) 1958 Z) 1969,X) 1896
toss-up,energy,Short Answer,"What kind of dam consists of a line of large gates, set between flanking piers, that can be opened or closed to control the amount of water passing the dam?",BARRAGE (ACCEPT: TIDAL BARRAGE)
bonus,energy,Short Answer,"By number, identify all of the following four statements that are true of La Rance Barrage in Brittany, France: 1) it is the world’s first tidal power station; 2) its electricity production costs are higher than that of nuclear power generation; 3) it has caused some silting of the Rance ecosystem; 4) it follows tidal patterns so as to minimize negative biological impact.","1, 3, 4"
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer What is the name for the temperature above which a ferromagnetic material becomes a paramagnet?,THE CURIE TEMPERATURE (ACCEPT: CURIE POINT)
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice A 10 kilogram mass hangs from a string in an elevator that is accelerating upwards at 2.0 meters per second squared. What is the tension in the string in newtons? W) 10 X) 78 Y) 98 Z) 118,Z) 118
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following is a nonvascular plant? W) Moss X) Fern Y) Horsetail Z) Rhododendron,W) MOSS
bonus,,Short Answer,"4) LIFE SCIENCE Short Answer A parent cell is 2n = 2, and undergoes meiosis [my-OH-sis]. Assuming nondisjunction occurs in one cell during metaphase II, identify the number of chromosomes that can be expected in each of the two gametes.",TWO AND ZERO
toss-up,math,Short Answer,"The tens digit of a two digit number is twice the units digit. If the digits are reversed, the new number is 18 less than the original number. What is the original number?",42
bonus,math,Short Answer,"If A is a point on the line with equation y x , and if A is located units from the point (4, -1), what are the coordinates of A? = – 1 2√2","(2, 1)"
toss-up,,Multiple Choice,"6) EARTH AND SPACE Multiple Choice Space is not a true vacuum as it contains a low density of particles. How many particles would you expect to find in a cubic meter of deep space? W) 0.1 X) 100 Y) 10,000 Z) 1,000,000","Z) 1,000,000"
bonus,,Short Answer,6) EARTH AND SPACE Short Answer What is the term for the path of the deepest part of a river?,THALWEG
