type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice Which of the following laws most directly limits the ability of a simple machine to an efficiency of 100% or lower: W) Hooke’s law X) law of equal proportions Y) the first law of motion Z) the law of conservation of energy,Z) THE LAW OF CONSERVATION OF ENERGY
bonus,,Short Answer,"1) PHYSICAL SCIENCE Short Answer To the first decimal place, what is the ideal mechanical advantage of a lever with a resistance arm of 200 centimeters and an effort arm of 3.4 meters?","1.7
(Solution: MA = EA/RA = 340/200 = 1.7)"
toss-up,earth science,Multiple Choice,Which of the following characteristics is most commonly associated with a tsunami wave as opposed to a normal ocean wave in the open ocean: W) period of 5 seconds X) wavelength of 300 miles Y) speed of 50 miles per hour Z) motion of only the uppermost layer of water,X) WAVELENGTH OF 300 MILES
bonus,earth science,Multiple Choice,Which of the following is a true tidal wave: W) tsunami X) tidal bore Y) rip current Z) tidal range,X) TIDAL BORE
toss-up,math,Short Answer,Divide x5 by x3 and simplify:,x2
bonus,math,Short Answer,Evaluate the following and give your answer as a mixed fraction in lowest 1 2 terms: 9 – 5 2 5 1,"4
10"
toss-up,,Multiple Choice,"4) GENERAL SCIENCE Multiple Choice Which of the following does the prefix endo (spell out the letters e, n, d, o) mean, as in the word endoscope: W) under X) dark Y) inside Z) invisible",Y) INSIDE
bonus,,Short Answer,4) GENERAL SCIENCE Short Answer Arrange the following 3 choices in order of INCREASING speed: 3 feet per minute; 5 yards per minute; 30 yards per hour,30 YARDS PER HOUR; 3 FEET PER MINUTE; 5 YARDS PER MINUTE
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following anatomical structures do sharks NOT possess: W) gill covers or opercula X) lateral lines Y) cartilaginous skeletons Z) livers,W) GILL COVERS OR OPERCULA
bonus,,Short Answer,5) LIFE SCIENCE Short Answer What scientist is sometimes considered the father of genetics because of his extensive studies on the patterns of inheritance?,GREGOR MENDEL (ACCEPT: MENDEL)
toss-up,,Multiple Choice,"6) PHYSICAL SCIENCE Multiple Choice What is the mass of an electron: W) about the same as a proton X) about ½ as much as a proton Y) about 1/1,800th of a proton Z) electrons have no mass","Y) ABOUT 1/1,800TH OF A PROTON"
bonus,energy,Short Answer,"6) PHYSICAL SCIENCE Short Answer A 10,000-newton car is on the top floor of a parking garage 25 meters above the ground. Relative to the ground, what is the gravitational potential energy, in joules, of the car?","250,000 (ACCEPT: 2.5 × 105)
(Solution: PS = 10,000 N × 25 m = 250,000 J)"
toss-up,earth science,Multiple Choice,"Streams running off the terminus of glaciers have a high bed load and easily erodible banks, typically forming which of the following types of stream patterns: W) meandering X) oxbow Y) braided Z) back swamp",X) BRAIDED
bonus,earth science,Multiple Choice,"Which of the following is similar to a delta but forms when a steep mountain stream spreads out from a mountain canyon onto a flat, broad valley: W) alluvial fan X) levee Y) playa Z) flood plain",W) ALLUVIAL FAN
toss-up,math,Short Answer,Solve the following equation for x: 15x + 8x – 3x = 120,6
bonus,math,Short Answer,5 3 8) MATH Short Answer Divide by and give your answer as a proper fraction in lowest terms: 9 5 25,27
toss-up,energy,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following BEST describes the SI unit called the Newton: W) a unit of power X) a unit of force Y) a unit of work Z) a unit of energy,X) A UNIT OF FORCE
bonus,,Short Answer,"9) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, how many meters per second is equal to 40 kilometers per hour?",11
toss-up,,Short Answer,10) LIFE SCIENCE Short Answer How many phalanges are in a human thumb?,2
bonus,,Multiple Choice,10) LIFE SCIENCE Multiple Choice Which of the following terms is most often used to describe a biochemical reaction where the forward reaction is at the same rate as the reverse reaction: W) isothermic X) isotropic Y) equilibrium Z) homeotropic,Y) EQUILIBRIUM
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Alkali metals all have the same: W) number of electrons in their outer shells X) atomic radii Y) electronegativities Z) melting points,W) NUMBER OF ELECTRONS IN THEIR OUTER SHELLS
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following liquids at room temperature and 1 atmosphere would have the GREATEST surface tension: W) distilled water X) ethanol Y) methanol Z) acetone,W) DISTILLED WATER
toss-up,earth science,Multiple Choice,Which of the following most likely formed a U-shaped valley: W) glacial erosion X) mountain stream erosion Y) wind erosion Z) deforestation,W) GLACIAL EROSION
bonus,earth science,Multiple Choice,Which of the following gives glacial meltwater a quality which is commonly described as glacial milk: W) ice crystals in the water X) the abundance of trapped air Y) large amounts of suspended material Z) the abundance of cyanobacteria,Y) LARGE AMOUNTS OF SUSPENDED MATERIAL
toss-up,math,Short Answer,Name all of the following 3 statements which are always TRUE: 1) a square is a regular polygon 2) an equilateral triangle is equiangular 3) a scalene triangle has 2 sides of equal length,1 AND 2
bonus,math,Multiple Choice,"Which of the following is evenly divisible by each of the counting numbers 1 through 8: W) 360 X) 1,250 Y) 1,800 Z) 2,520","Z) 2,520"
toss-up,,Multiple Choice,"14) GENERAL SCIENCE Multiple Choice Which of the following instruments consists of a weighted glass tube or bulb, which is floated in a liquid to measure the liquid’s relative density: W) hydrometer X) hypsometer Y) densitometer Z) sensometer",W) HYDROMETER
bonus,,Short Answer,"14) GENERAL SCIENCE Short Answer Identify each of the following 3 materials as derived from a plant or animal source, respectively: lanolin; silk; jute",LANOLIN = ANIMAL; SILK = ANIMAL; JUTE = PLANT
toss-up,,Multiple Choice,15) LIFE SCIENCE Multiple Choice In which of the following areas of the human body is the frontal bone found: W) pelvis X) spine Y) shoulder Z) head,Z) HEAD
bonus,,Multiple Choice,15) LIFE SCIENCE Multiple Choice In which of the following areas of the human body is the ileum bone found: W) pelvis X) wrist Y) shoulder Z) head,W) PELVIS
toss-up,,Multiple Choice,16) PHYSICAL SCIENCE Multiple Choice Which of the following chemical formulas gives an indication of the arrangement of atoms and bonds in a chemical compound: W) empirical X) molecular Y) structural Z) polyatomic,Y) STRUCTURAL
bonus,,Short Answer,"16) PHYSICAL SCIENCE Short Answer How many total atoms are in any one molecule of Epsom salts, or MgSO •7H O (read as: Mg, S, O, 4, dot, 7, H, 2, O) 4 2",27
toss-up,earth science,Multiple Choice,Which of the following is made of microcrystalline quartz and is very hard and compact: W) gypsum X) chalk Y) limestone Z) chert,Z) CHERT
bonus,earth science,Multiple Choice,Which of the following is NOT true of geodes: W) they occur in sedimentary and certain volcanic rocks X) they look like ordinary rocks from the outside Y) their exterior is typically made up of limestone Z) they are not found in the U.S.,Z) THEY ARE NOT FOUND IN THE U.S.
toss-up,math,Short Answer,Give the numerical value of 8 factorial divided by 8 factorial:,1
bonus,math,Short Answer,"Evaluate the following expression: 10 + [8 + (2 – 10)] (read as: 10 plus, open bracket, 8 plus, open parenthesis, 2 minus 10, close parenthesis, close bracket)",10
toss-up,,Multiple Choice,19) GENERAL SCIENCE Multiple Choice Which of the following is the study of bees: W) herpetology X) apiology Y) ichthyology Z) ornithology,X) APIOLOGY
bonus,,Multiple Choice,"19) GENERAL SCIENCE Multiple Choice Which of the following is CLOSEST to the height, in meters, of a person who is 4 feet and 11 inches tall: W) 1.2 X) 1.5 Y) 1.8 Z) 2.2","X) 1.5
(Solution: (59 in)(2.54 cm/in)(1 m/100 cm) = 1.49 m)"
toss-up,,Short Answer,20) LIFE SCIENCE Short Answer In what organelle do parenchymal (read as: PAR-en-KYM-al) cells store most of a plant’s cellular fluid?,VACUOLE
bonus,,Short Answer,20) LIFE SCIENCE Short Answer Name all of the following 3 groups of plants that have no xylem: mosses; ferns; conifers,MOSSES
toss-up,,Multiple Choice,21) PHYSICAL SCIENCE Multiple Choice Which of the following is generally NOT true: W) the boiling point of water decreases with increased altitude on Earth X) the melting point of table salt is much higher than that of glucose Y) radon is radioactive Z) metals react with nonmetals to form new metals,Z) METALS REACT WITH NONMETALS TO FORM NEW METALS
bonus,energy,Short Answer,"21) PHYSICAL SCIENCE Short Answer What is the percent efficiency, rounded to the nearest whole number, of a simple machine that requires 600 joules of energy input to achieve 400 joules of energy output?","67
(Solution: 400/600 = 0.67 × 100 = 67%)"
toss-up,earth science,Multiple Choice,Which of the following most likely made the trip from Europe to the New World possible for early sailors: W) the westerlies X) the trade winds Y) the doldrums Z) the jet stream,X) THE TRADE WINDS
bonus,earth science,Multiple Choice,"Which of the following is a dark gray, low cloud associated with continuous falling rain: W) altocumulus X) stratocumulus Y) cumulus humilis Z) nimbostratus",Z) NIMBOSTRATUS
toss-up,math,Short Answer,x 23) MATH Short Answer Evaluate when x = 0 and y = –8: y,0
bonus,math,Short Answer,"Jill has $2.25 consisting of U.S. dimes and quarters. If she has 5 more dimes than quarters, how many dimes and quarters, respectively, does she have?",DIMES = 10; QUARTERS = 5
toss-up,,Short Answer,24) GENERAL SCIENCE Short Answer What is the common term for the most accepted theory on how the universe came into being?,BIG BANG
bonus,,Short Answer,24) GENERAL SCIENCE Short Answer What letter is most often used by scientists as a symbol for light or the speed of light?,C
toss-up,,Short Answer,25) LIFE SCIENCE Short Answer What glands of the human body are most responsible for producing what is sometimes called the stress hormone cortisol?,ADRENALS (ACCEPT: ADRENAL CORTEX)
bonus,,Short Answer,25) LIFE SCIENCE Short Answer Name all of the following 3 choices that are common functions of feathers on birds: thermal insulation; sexual selection; flight,ALL
