type,subject,format,question,answer
toss-up,,Multiple Choice,1) General Science – Multiple Choice Which of the following is closest to the ratio of nitrogen molecules to oxygen molecules in the air? W) 1 to 4 X) 1 to 3 Y) 3 to 1 Z) 4 to 1,Z) 4 TO 1
bonus,,Short Answer,"1) General Science – Short Answer Assuming that the following numbers represent measurements, and giving your answer with the correct number of significant figures, simplify the following expression: 2.5 + 0.50 + 0.055 [two point five plus zero point five zero plus zero point zero five five].","3.1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer Evaluate the following expression: 14 minus 6 times 5,-16
bonus,math,Short Answer,2) Math – Short Answer A right triangle has leg lengths 3 and 4. A similar triangle has its shorter leg of length 12. What is the length of the hypotenuse in the larger triangle?,20
toss-up,energy,Short Answer,3) Energy – Short Answer What is the Earth's most abundant energy source?,THE SUN (ACCEPT SOLAR ENERGY)
bonus,energy,Multiple Choice,3) Energy – Multiple Choice Approximately 45% of biomass energy production in the US comes from what fuel source? W) Landfill gas X) Solid waste Y) Wood Z) Biogas,"Y) WOOD
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,4) Physical Science – Multiple Choice One kilogram of which of the following has the most energy? W) Ice at 0 degrees Celsius X) Water at 0 degrees Celsius Y) Water at 100 degrees Celsius Z) Steam at 100 degrees Celsius,Z) STEAM AT 100 DEGREES CELSIUS
bonus,,Short Answer,4) Physical Science – Short Answer What element in coal has the greatest mass fraction?,CARBON
toss-up,,Short Answer,5) Earth and Space – Short Answer In what layer of Earth's atmosphere does nearly all weather occur?,TROPOSPHERE
bonus,,Short Answer,"5) Earth and Space – Short Answer In general, what is the minimum number of land-based seismic station measurements needed to determine the location of an earthquake?","THREE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Life Science – Short Answer What term is used to describe organisms that help break down existing plant or animal tissue?,"DECOMPOSER (ACCEPT: SAPROTROPH OR SAPPROBE; DO NOT ACCEPT:
DETRITIVORE)"
bonus,,Multiple Choice,"6) Life Science – Multiple Choice If birth and death rates are equal and a population is growing, what is the most likely relationship between immigration and emigration? W) More immigration than emigration X) Less immigration than emigration Y) The same amount of immigration as emigration Z) Emigration, but no immigration",W) MORE IMMIGRATION THAN EMIGRATION
toss-up,,Short Answer,7) Earth and Space – Short Answer What two elements primarily make up the core of the Earth?,IRON AND NICKEL
bonus,,Multiple Choice,7) Earth and Space – Multiple Choice Most of the CO presently entering Earth's atmosphere is 2 generated by human activities. Which of the following is closest to the percentage of CO released into 2 the atmosphere by land and sea volcanoes combined? W) 1 X) 5 Y) 10 Z) 15,"W) 1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"8) General Science – Short Answer If you were to design an experiment to see how high a ball bounces in response to the height from which it is dropped, what would be your independent variable?",HEIGHT FROM WHICH IT IS DROPPED (DO NOT ACCEPT: HEIGHT)
bonus,,Short Answer,8) General Science – Short Answer What temperature in degrees Celsius is equivalent to 50 degrees Fahrenheit?,10
toss-up,,Multiple Choice,9) Life Science – Multiple Choice Prokaryotic cells divide by the process of: W) Fusion X) Osmosis Y) Mitosis Z) Binary fission,Z) BINARY FISSION
bonus,,Multiple Choice,9) Life Science – Multiple Choice What is the limiting factor for phytoplankton productivity in the tropical open ocean? W) Temperature X) Sunlight Y) Salinity Z) Nutrients,"Z) NUTRIENTS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,10) Math – Multiple Choice A hula hoop with a radius of 20 inches is cut into 5 congruent pieces. What is the length of each piece? W) 4π X) 5π Y) 8π Z) 10π,Y) 8π
bonus,math,Short Answer,10) Math – Short Answer Two dice are tossed. What is the probability that both results are five or higher?,1/9
toss-up,energy,Short Answer,11) Physical Science – Short Answer What scientist first proposed that energy is quantized in order to explain the emission spectrum of a black body?,MAX PLANCK
bonus,energy,Multiple Choice,"11) Physical Science – Multiple Choice Which of the following can be said about a single, unchanging mass M that is moving at a constant speed? W) The object's kinetic energy is a constant X) No outside forces act on the object Y) The object's potential energy is a constant Z) No internal forces act on the object","W) THE OBJECT'S KINETIC ENERGY IS A CONSTANT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,12) Energy – Multiple Choice What country is the world’s largest producer of natural gas? W) Austria X) United States Y) Russia Z) Kazakhstan [KAZ-ak-stahn],X) UNITED STATES
bonus,energy,Multiple Choice,"12) Energy – Multiple Choice In 2014, the United States and China agreed to reduce their greenhouse gas emissions. The US agreed to reduce emissions from the 2005 level by 2025 by what percentage range? W) 12-14 X) 19-21 Y) 26-28 Z) 33-35",Y) 26-28
toss-up,,Multiple Choice,13) Earth and Space – Multiple Choice In what geologic era did dinosaurs live? W) Jurassic X) Paleozoic Y) Mesozoic Z) Cenozoic,Y) MESOZOIC
bonus,,Short Answer,"13) Earth and Space – Short Answer From the following four measurements made on a collection of stars, identify the two that can be plotted against each other to create an H-R diagram: 1) Absolute magnitude; 2) Age; 3) Temperature; 4) Mass.","1 AND 3 (ABSOLUTE MAGNITUDE AND TEMPERATURE)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,14) Physical Science – Short Answer What is the term for the minimum amount of energy required to remove an electron from an atom in the gaseous phase?,IONIZATION ENERGY
bonus,,Multiple Choice,14) Physical Science – Multiple Choice Which of the following is a rare earth metal? W) Lutetium [loo-TEE-shum] X) Gallium Y) Bismuth [BIZ-muth] Z) Osmium,W) LUTETIUM
toss-up,,Short Answer,15) Life Science – Short Answer What type of symbiosis benefits both organisms involved?,MUTUALISM
bonus,,Short Answer,15) Life Science – Short Answer Monocytes develop into what phagocytic cells?,"MACROPHAGES (ACCEPT: MONONUCLEAR PHAGOCYTES, DENDRITIC CELLS)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
