type,subject,format,question,answer
toss-up,,Short Answer,"1) Physical Science – Short Answer Niels Bohr developed a model of the atom that explained why different elements burn in different colors. In this model, the light emitted by burning is due to changes in what subatomic particle?",ELECTRON
bonus,,Short Answer,1) Physical Science – Short Answer Identify all of the following three properties of matter that are extensive: 1) Mass; 2) Volume; 3) Density.,"1, 2"
toss-up,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following minerals will be a source of phosphate to the environment when it is weathered? W) Quartz X) Apatite Y) Gypsum Z) Pyrite,X) APATITE
bonus,,Short Answer,2) Earth and Space – Short Answer Rank the following three elements in order of increasing abundance in Earth’s crust: 1) Iron; 2) Silicon; 3) Carbon.,"3, 1, 2"
toss-up,energy,Short Answer,3) Energy – Short Answer Ames Lab researchers are determining the physical properties of AuNPs [A. U. N. P’s]. What metallic element are these nanoparticles made of?,GOLD
bonus,energy,Multiple Choice,3) Energy – Multiple Choice Researchers at Fermi National Accelerator Lab are designing a new kind of qubit [Q-bit]. Which of the following best describes the difference between a qubit and a classical bit? W) Qubits use quantum tunneling to move data more quickly X) Qubits can exist in a superposition of classical states Y) Qubits exploit quantum interference to become more energy efficient than classical bits Z) Qubits use quantum decoherence to simulate multiple classical bits,"X) QUBITS CAN EXIST IN A SUPERPOSITION OF
CLASSICAL STATES"
toss-up,,Short Answer,"4) Life Science – Short Answer From time to time, arthropods must shed their exoskeletons to continue growing. What is the term for this process?",MOLTING (ACCEPT: ECDYSIS)
bonus,,Short Answer,"4) Life Science – Short Answer During prophase I, what process results in the exchange of DNA between homologous [ha-MAWL-uh-gus] chromosomes?","CROSSING OVER (ACCEPT: SYNAPSIS; do not
accept: RECOMBINATION)"
toss-up,math,Short Answer,5) Math – Short Answer x/2 + x/4 is what percent of x?,75
bonus,math,Short Answer,5) Math – Short Answer Solve the following equation for x: open parenthesis 7x – 6 close parenthesis squared = 64.,–2/7 OR 2 (must give both answers)
toss-up,,Short Answer,6) Physical Science – Short Answer What is the term for double- replacement reactions between acids and bases?,NEUTRALIZATION
bonus,,Short Answer,"6) Physical Science – Short Answer In the combustion of ethane, how many water molecules are produced for every oxygen molecule used?",6/7
toss-up,,Multiple Choice,7) Earth and Space – Multiple Choice Which of the following best describes the direction in which a comet’s gas tail points? W) Ahead of the comet’s motion X) Behind the comet’s motion Y) Away from the Sun Z) Towards the Sun,Y) AWAY FROM THE SUN
bonus,,Short Answer,7) Earth and Space – Short Answer Which of the terrestrial planets has the largest number of natural satellites?,MARS
toss-up,energy,Short Answer,"8) Energy – Short Answer Brookhaven National Lab scientists are investigating materials that decrease in volume when heated, instead of increasing in volume. What is the term for the physical effect where the volume of a material is dependent on temperature?","THERMAL EXPANSION (ACCEPT: THERMAL
CONTRACTION)"
