type,subject,format,question,answer
toss-up,math,Multiple Choice,1) Math – Multiple Choice Which of the following describes the lines represented by the equations 5x – 6y = 30 and 10x + 12y = 60? W) They are parallel X) They are skew Y) They intersect at exactly one point Z) They are the same line,Y) THEY INTERSECT AT EXACTLY ONE POINT
bonus,math,Short Answer,"1) Math – Short Answer To the nearest integer, what is the geometric mean of 6 and 55?","18
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following distances is NOT approximately equal to one light year? W) 0.3 parsecs X) 9.5 petameters Y) 3.2 giga-lightseconds Z) 5.9 teramiles,Y) 3.2 GIGA-LIGHTSECONDS
bonus,,Short Answer,2) Earth and Space – Short Answer Identify all of the following three particles that are freely found in solar wind: 1) Protons; 2) Neutrons; 3) Electrons.,1 AND 3
toss-up,energy,Short Answer,"3) Physical Science – Short Answer For an inelastic collision, identify all of the following three quantities that are conserved: 1) Momentum; 2) Kinetic energy; 3) Total energy.",1 AND 3
bonus,,Short Answer,3) Physical Science – Short Answer Identify all of the following three changes that would change the magnitude of the force between two point charges: 1) Reversing the sign of one of the charges; 2) Increasing the distance between the charges; 3) Doubling the first charge and halving the second charge.,"2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Life Science – Multiple Choice A cell is undergoing mitosis and has its paired chromatids [CROW- mah-tids] aligned at the center of the cell. In what stage of mitosis is the cell? W) Telophase X) Prophase Y) Metaphase Z) Interphase,Y) METAPHASE
bonus,,Multiple Choice,"4) Life Science – Multiple Choice In healthy mammals, which of the following is least likely to be filtered out of the bloodstream by the glomerulus [glo-MAIR-yoo-lus]? W) Albumin [al-BYOO-min] X) Urea Y) Water Z) Potassium",W) ALBUMIN
toss-up,energy,Short Answer,"5) Energy – Short Answer Rice paddies are flooded fields. Due to microscopic organisms in this swampy environment, rice paddies contribute nearly 20% of all global emissions of what greenhouse gas?","METHANE (ACCEPT: CH )
4"
bonus,energy,Short Answer,"5) Energy – Short Answer DOE scientists have been studying pathogenicity in bacteria, which is known to be correlated with DNA supercoiling. To visualize the DNA coiling with HU proteins, the researchers used light from what range of the electromagnetic spectrum?","X-RAY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following sets of conditions is most conducive to ductile deformation of rock? W) High pressures and high temperatures X) High pressures and low temperatures Y) Low pressures and high temperatures Z) Low pressures and low temperatures,W) HIGH PRESSURES AND HIGH TEMPERATURES
